monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779483919.687315,0.001418,2026-05-22T17:05:19.687,command,1,0.287498,0.035766,0.500000,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.692853,0.006956,2026-05-22T17:05:19.692,sample,1,0.272906,0.037641,0.504378,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.690825462,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.703520,0.017623,2026-05-22T17:05:19.703,sample,1,0.272914,0.037619,0.504375,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.699224710,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.713694,0.027797,2026-05-22T17:05:19.713,sample,1,0.272920,0.037604,0.504360,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.707657576,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.724320,0.038423,2026-05-22T17:05:19.724,sample,1,0.272931,0.037601,0.504368,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.715801477,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.734919,0.049022,2026-05-22T17:05:19.734,sample,1,0.272953,0.037570,0.504362,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.732433319,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.745477,0.059580,2026-05-22T17:05:19.745,sample,1,0.272958,0.037549,0.504319,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.740791082,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.756093,0.070196,2026-05-22T17:05:19.756,sample,1,0.272974,0.037504,0.504329,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.750316143,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.766732,0.080835,2026-05-22T17:05:19.766,sample,1,0.272989,0.037502,0.504312,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.758395672,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
1779483919.777386,0.091490,2026-05-22T17:05:19.777,sample,1,0.273021,0.037453,0.504314,0.272544,0.038398,0.504481,-0.020797,0.133009,0.000000,0.287498,0.035766,0.500000,,,1779483919.773845434,,,,,,,,,0,0,0,0,20521,17835,21619,17426,start_traj
