monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779485407.658580,0.002259,2026-05-22T17:30:07.658,command,1,0.263655,0.038663,0.500000,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.660737,0.004417,2026-05-22T17:30:07.660,sample,1,0.236690,0.060229,0.505309,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.654267311,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.671528,0.015208,2026-05-22T17:30:07.671,sample,1,0.236719,0.060192,0.505259,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.670250416,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.682142,0.025821,2026-05-22T17:30:07.682,sample,1,0.236725,0.060175,0.505226,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.678602457,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.692696,0.036376,2026-05-22T17:30:07.692,sample,1,0.236741,0.060150,0.505213,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.686979294,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.703275,0.046954,2026-05-22T17:30:07.703,sample,1,0.236743,0.060110,0.505196,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.695314646,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.713971,0.057651,2026-05-22T17:30:07.713,sample,1,0.236773,0.060053,0.505194,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.711630583,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.724628,0.068308,2026-05-22T17:30:07.724,sample,1,0.236770,0.060045,0.505168,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.720007896,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.735213,0.078893,2026-05-22T17:30:07.735,sample,1,0.236770,0.059997,0.505148,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.728534460,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.745793,0.089472,2026-05-22T17:30:07.745,sample,1,0.236765,0.060002,0.505131,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.736496449,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.756509,0.100188,2026-05-22T17:30:07.756,sample,1,0.236736,0.059941,0.505102,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.753532171,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.767184,0.110863,2026-05-22T17:30:07.767,sample,1,0.236745,0.059941,0.505062,0.235382,0.060548,0.505437,0.055745,0.123858,0.000000,0.263655,0.038663,0.500000,,,1779485407.762310743,,,,,,,,,0,0,0,0,19227,18652,21141,18074,start_traj
1779485407.777939,0.121618,2026-05-22T17:30:07.777,sample,1,0.236749,0.059900,0.505078,0.236415,0.059823,0.505479,-0.105885,0.351374,0.000000,0.263655,0.038663,0.500000,,,1779485407.769719839,,,,,,,,,0,0,0,0,20914,16864,22725,16641,start_traj
1779485407.788904,0.132584,2026-05-22T17:30:07.788,sample,1,0.236716,0.059859,0.505028,0.236415,0.059823,0.505479,-0.105885,0.351374,0.000000,0.263655,0.038663,0.500000,,,1779485407.786852598,,,,,,,,,0,0,0,0,20914,16864,22725,16641,start_traj
1779485407.799732,0.143412,2026-05-22T17:30:07.799,sample,1,0.236713,0.059846,0.504991,0.236415,0.059823,0.505479,-0.105885,0.351374,0.000000,0.263655,0.038663,0.500000,,,1779485407.794999599,,,,,,,,,0,0,0,0,22254,15744,24138,15045,start_traj
1779485407.810516,0.154196,2026-05-22T17:30:07.810,sample,1,0.236722,0.059832,0.504986,0.236415,0.059823,0.505479,-0.105885,0.351374,0.000000,0.263655,0.038663,0.500000,,,1779485407.802867174,,,,,,,,,0,0,0,0,22254,15744,24138,15045,start_traj
1779485407.821267,0.164947,2026-05-22T17:30:07.821,sample,1,0.236695,0.059779,0.504975,0.236415,0.059823,0.505479,-0.105885,0.351374,0.000000,0.263655,0.038663,0.500000,,,1779485407.820476532,,,,,,,,,0,0,0,0,22254,15744,24138,15045,start_traj
