monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779490698.629097,0.003082,2026-05-22T18:58:18.629,command,1,0.220034,0.477845,0.300000,0.190716,0.506439,0.302245,0.869519,-0.453044,0.000000,0.220034,0.477845,0.300000,,,,,,,,,,,,0,0,0,0,18945,20885,19223,20398,start_traj
1779490698.631315,0.005300,2026-05-22T18:58:18.631,sample,1,0.191307,0.502739,0.301310,0.190716,0.506439,0.302245,0.869519,-0.453044,0.000000,0.220034,0.477845,0.300000,,,1779490698.624117851,,,,,,,,,0,0,0,0,18945,20885,19223,20398,start_traj
1779490698.641994,0.015979,2026-05-22T18:58:18.641,sample,1,0.191486,0.502113,0.301282,0.190716,0.506439,0.302245,0.869519,-0.453044,0.000000,0.220034,0.477845,0.300000,,,1779490698.640817165,,,,,,,,,0,0,0,0,18945,20885,19223,20398,start_traj
1779490698.652714,0.026699,2026-05-22T18:58:18.652,sample,1,0.191580,0.501866,0.301346,0.190716,0.506439,0.302245,0.869519,-0.453044,0.000000,0.220034,0.477845,0.300000,,,1779490698.648789167,,,,,,,,,0,0,0,0,18945,20885,19223,20398,start_traj
1779490698.663435,0.037420,2026-05-22T18:58:18.663,sample,1,0.191773,0.501632,0.301385,0.190716,0.506439,0.302245,0.869519,-0.453044,0.000000,0.220034,0.477845,0.300000,,,1779490698.656952381,,,,,,,,,0,0,0,0,18945,20885,19223,20398,start_traj
1779490698.674123,0.048107,2026-05-22T18:58:18.674,sample,1,0.191906,0.501304,0.301468,0.190716,0.506439,0.302245,0.869519,-0.453044,0.000000,0.220034,0.477845,0.300000,,,1779490698.665976286,,,,,,,,,0,0,0,0,18945,20885,19223,20398,start_traj
1779490698.684870,0.058855,2026-05-22T18:58:18.684,sample,1,0.192285,0.500697,0.301513,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.683506250,,,,,,,,,0,0,0,0,26647,13063,27236,12541,start_traj
1779490698.695654,0.069638,2026-05-22T18:58:18.695,sample,1,0.192488,0.500395,0.301510,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.690566301,,,,,,,,,0,0,0,0,26647,13063,27236,12541,start_traj
1779490698.706409,0.080394,2026-05-22T18:58:18.706,sample,1,0.192683,0.500209,0.301522,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.698846817,,,,,,,,,0,0,0,0,14415,25106,15370,24701,start_traj
1779490698.717118,0.091103,2026-05-22T18:58:18.717,sample,1,0.192850,0.499598,0.301522,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.715748072,,,,,,,,,0,0,0,0,14415,25106,15370,24701,start_traj
1779490698.727852,0.101836,2026-05-22T18:58:18.727,sample,1,0.193013,0.499390,0.301576,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.723808050,,,,,,,,,0,0,0,0,14415,25106,15370,24701,start_traj
1779490698.738563,0.112547,2026-05-22T18:58:18.738,sample,1,0.193262,0.499114,0.301638,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.732753277,,,,,,,,,0,0,0,0,14415,25106,15370,24701,start_traj
1779490698.749383,0.123367,2026-05-22T18:58:18.749,sample,1,0.193519,0.498628,0.301696,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.748990774,,,,,,,,,0,0,0,0,27011,12601,27566,12203,start_traj
1779490698.760132,0.134116,2026-05-22T18:58:18.760,sample,1,0.193652,0.498283,0.301698,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.758526802,,,,,,,,,0,0,0,0,27011,12601,27566,12203,start_traj
1779490698.770792,0.144777,2026-05-22T18:58:18.770,sample,1,0.193777,0.498064,0.301728,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.765734673,,,,,,,,,0,0,0,0,27011,12601,27566,12203,start_traj
1779490698.781506,0.155490,2026-05-22T18:58:18.781,sample,1,0.193977,0.497765,0.301749,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.775352955,,,,,,,,,0,0,0,0,27011,12601,27566,12203,start_traj
1779490698.792255,0.166239,2026-05-22T18:58:18.792,sample,1,0.194278,0.497283,0.301799,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.790680170,,,,,,,,,0,0,0,0,27011,12601,27566,12203,start_traj
1779490698.803049,0.177034,2026-05-22T18:58:18.803,sample,1,0.194437,0.497006,0.301859,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.798932791,,,,,,,,,0,0,0,0,16918,22800,17322,22359,start_traj
1779490698.813924,0.187908,2026-05-22T18:58:18.813,sample,1,0.194619,0.496790,0.301841,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.807251692,,,,,,,,,0,0,0,0,16918,22800,17322,22359,start_traj
1779490698.824658,0.198642,2026-05-22T18:58:18.824,sample,1,0.195052,0.496371,0.301880,0.192249,0.500177,0.301736,0.521844,-0.527361,0.000000,0.220034,0.477845,0.300000,,,1779490698.823989868,,,,,,,,,0,0,0,0,16918,22800,17322,22359,start_traj
