monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779479199.091306,0.136671,2026-05-22T15:46:39.091,sample,1,0.482383,-0.014512,0.503138,0.481542,-0.015104,0.503447,-0.257785,0.316197,0.000000,0.487614,-0.036719,0.500000,,,1779479199.086668253,,,,,,,,,0,0,1,0,16533,21969,18002,21439,set_constraints
1779479199.102009,0.147373,2026-05-22T15:46:39.102,sample,1,0.482373,-0.014441,0.503163,0.481542,-0.015104,0.503447,-0.257785,0.316197,0.000000,0.487614,-0.036719,0.500000,,,1779479199.096548557,,,,,,,,,0,0,1,0,16533,21969,18002,21439,set_constraints
1779479199.112616,0.157980,2026-05-22T15:46:39.112,sample,1,0.482373,-0.014276,0.503167,0.481542,-0.015104,0.503447,-0.257785,0.316197,0.000000,0.487614,-0.036719,0.500000,,,1779479199.112475872,,,,,,,,,0,0,1,0,16533,21969,18002,21439,set_constraints
1779479199.123195,0.168559,2026-05-22T15:46:39.123,sample,1,0.482382,-0.014190,0.503216,0.481542,-0.015104,0.503447,-0.257785,0.316197,0.000000,0.487614,-0.036719,0.500000,,,1779479199.120583773,,,,,,,,,0,0,1,0,16533,21969,18002,21439,set_constraints
1779479199.133781,0.179146,2026-05-22T15:46:39.133,sample,1,0.482400,-0.014092,0.503248,0.481542,-0.015104,0.503447,-0.257785,0.316197,0.000000,0.487614,-0.036719,0.500000,,,1779479199.129006624,,,,,,,,,0,0,1,0,16533,21969,18002,21439,set_constraints
1779479199.144429,0.189793,2026-05-22T15:46:39.144,sample,1,0.482434,-0.013955,0.503221,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.136877298,,,,,,,,,0,0,1,0,21592,16978,22935,16510,set_constraints
1779479199.155054,0.200418,2026-05-22T15:46:39.155,sample,1,0.482571,-0.013680,0.503266,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.153730392,,,,,,,,,0,0,1,0,21592,16978,22935,16510,set_constraints
1779479199.156173,0.201537,2026-05-22T15:46:39.156,command,1,0.487614,-0.036719,0.500000,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,21592,16978,22935,16510,set_constraints
1779479199.165720,0.211084,2026-05-22T15:46:39.165,sample,1,0.482651,-0.013503,0.503322,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.162627935,,,,,,,,,0,0,1,0,21592,16978,22935,16510,set_constraints
1779479199.176298,0.221662,2026-05-22T15:46:39.176,sample,1,0.482782,-0.013284,0.503346,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.170056820,,,,,,,,,0,0,1,0,21592,16978,22935,16510,set_constraints
1779479199.186898,0.232263,2026-05-22T15:46:39.186,sample,1,0.482956,-0.013057,0.503351,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.178949833,,,,,,,,,0,0,1,0,21592,16978,22935,16510,set_constraints
1779479199.197537,0.242901,2026-05-22T15:46:39.197,sample,1,0.483258,-0.012586,0.503419,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.195705891,,,,,,,,,0,0,1,0,14586,23918,15550,23892,set_constraints
1779479199.208142,0.253506,2026-05-22T15:46:39.208,sample,1,0.483481,-0.012282,0.503368,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.203246117,,,,,,,,,0,0,1,0,14586,23918,15550,23892,set_constraints
1779479199.218726,0.264090,2026-05-22T15:46:39.218,sample,1,0.483699,-0.011985,0.503339,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.211815119,,,,,,,,,0,0,1,0,14586,23918,15550,23892,set_constraints
1779479199.229324,0.274688,2026-05-22T15:46:39.229,sample,1,0.484270,-0.011183,0.503361,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.229194164,,,,,,,,,0,0,1,0,14586,23918,15550,23892,set_constraints
1779479199.239872,0.285236,2026-05-22T15:46:39.239,sample,1,0.484683,-0.010702,0.503391,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.236820459,,,,,,,,,0,0,1,0,20895,17437,21997,17595,set_constraints
1779479199.250415,0.295779,2026-05-22T15:46:39.250,sample,1,0.485115,-0.010246,0.503499,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.245838642,,,,,,,,,0,0,1,0,20895,17437,21997,17595,set_constraints
1779479199.256765,0.302130,2026-05-22T15:46:39.256,command,1,0.487614,-0.036719,0.500000,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,20895,17437,21997,17595,set_constraints
1779479199.260989,0.306354,2026-05-22T15:46:39.260,sample,1,0.485465,-0.009562,0.503687,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.254652739,,,,,,,,,0,0,1,0,20895,17437,21997,17595,set_constraints
1779479199.271626,0.316990,2026-05-22T15:46:39.271,sample,1,0.486420,-0.008446,0.503461,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.269980669,,,,,,,,,0,0,1,0,20895,17437,21997,17595,set_constraints
1779479199.282218,0.327582,2026-05-22T15:46:39.282,sample,1,0.486955,-0.007599,0.503588,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.279034138,,,,,,,,,0,0,1,0,20895,17437,21997,17595,set_constraints
1779479199.292750,0.338114,2026-05-22T15:46:39.292,sample,1,0.487656,-0.006976,0.503453,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.286993027,,,,,,,,,0,0,1,0,19242,19212,20548,19031,set_constraints
1779479199.303367,0.348731,2026-05-22T15:46:39.303,sample,1,0.488362,-0.006145,0.503506,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.295208931,,,,,,,,,0,0,1,0,19242,19212,20548,19031,set_constraints
1779479199.313957,0.359322,2026-05-22T15:46:39.313,sample,1,0.489071,-0.005207,0.503513,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.303648233,,,,,,,,,0,0,1,0,19242,19212,20548,19031,set_constraints
1779479199.324520,0.369884,2026-05-22T15:46:39.324,sample,1,0.490750,-0.003134,0.503438,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.320265532,,,,,,,,,0,0,1,0,19242,19212,20548,19031,set_constraints
1779479199.335097,0.380461,2026-05-22T15:46:39.335,sample,1,0.491677,-0.002010,0.503499,0.480093,-0.014494,0.503638,-0.665399,-0.376349,0.000000,0.487614,-0.036719,0.500000,,,1779479199.328284025,,,,,,,,,0,0,1,0,19242,19212,20548,19031,set_constraints
1779479199.345731,0.391095,2026-05-22T15:46:39.345,sample,1,0.492684,-0.000776,0.503430,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.337273121,,,,,,,,,0,0,1,0,16760,21609,18213,21965,set_constraints
1779479199.356347,0.401711,2026-05-22T15:46:39.356,sample,1,0.494989,0.002000,0.503417,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.353755713,,,,,,,,,0,0,1,0,16760,21609,18213,21965,set_constraints
1779479199.357436,0.402800,2026-05-22T15:46:39.357,command,1,0.487614,-0.036719,0.500000,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,16760,21609,18213,21965,set_constraints
1779479199.367010,0.412374,2026-05-22T15:46:39.367,sample,1,0.496254,0.003499,0.503302,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.362002134,,,,,,,,,0,0,1,0,16760,21609,18213,21965,set_constraints
1779479199.377519,0.422883,2026-05-22T15:46:39.377,sample,1,0.497562,0.005080,0.503246,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.370347977,,,,,,,,,0,0,1,0,16760,21609,18213,21965,set_constraints
1779479199.388195,0.433559,2026-05-22T15:46:39.388,sample,1,0.500414,0.008542,0.503087,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.386857986,,,,,,,,,0,0,1,0,16760,21609,18213,21965,set_constraints
1779479199.398738,0.444102,2026-05-22T15:46:39.398,sample,1,0.502016,0.010463,0.502912,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.395602465,,,,,,,,,0,0,1,0,22162,16872,23297,17112,set_constraints
1779479199.409424,0.454788,2026-05-22T15:46:39.409,sample,1,0.503718,0.012545,0.502896,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.405972958,,,,,,,,,0,0,1,0,22162,16872,23297,17112,set_constraints
1779479199.420018,0.465383,2026-05-22T15:46:39.420,sample,1,0.505478,0.014693,0.502765,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.412464619,,,,,,,,,0,0,1,0,22162,16872,23297,17112,set_constraints
1779479199.430533,0.475897,2026-05-22T15:46:39.430,sample,1,0.509325,0.019205,0.502469,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.428390741,,,,,,,,,0,0,1,0,22162,16872,23297,17112,set_constraints
1779479199.441144,0.486509,2026-05-22T15:46:39.441,sample,1,0.511378,0.021583,0.502427,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.437508106,,,,,,,,,0,0,1,0,14795,25123,15652,25137,set_constraints
1779479199.451732,0.497097,2026-05-22T15:46:39.451,sample,1,0.513522,0.024116,0.502364,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.445450783,,,,,,,,,0,0,1,0,14795,25123,15652,25137,set_constraints
1779479199.458114,0.503479,2026-05-22T15:46:39.458,command,1,0.487614,-0.036719,0.500000,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,14795,25123,15652,25137,set_constraints
1779479199.462349,0.507713,2026-05-22T15:46:39.462,sample,1,0.518192,0.029536,0.502085,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.461835146,,,,,,,,,0,0,1,0,14795,25123,15652,25137,set_constraints
1779479199.472908,0.518272,2026-05-22T15:46:39.472,sample,1,0.520660,0.032403,0.501965,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.471548796,,,,,,,,,0,0,1,0,14795,25123,15652,25137,set_constraints
1779479199.483479,0.528843,2026-05-22T15:46:39.483,sample,1,0.523234,0.035359,0.501848,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.478833675,,,,,,,,,0,0,1,0,14795,25123,15652,25137,set_constraints
1779479199.494043,0.539407,2026-05-22T15:46:39.494,sample,1,0.525934,0.038487,0.501742,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.486699581,,,,,,,,,0,0,1,0,23501,17106,24192,16826,set_constraints
1779479199.504617,0.549981,2026-05-22T15:46:39.504,sample,1,0.531710,0.045089,0.501505,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.504442453,,,,,,,,,0,0,1,0,23501,17106,24192,16826,set_constraints
1779479199.515262,0.560626,2026-05-22T15:46:39.515,sample,1,0.534729,0.048481,0.501421,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.512617588,,,,,,,,,0,0,1,0,23501,17106,24192,16826,set_constraints
1779479199.525908,0.571272,2026-05-22T15:46:39.525,sample,1,0.537818,0.052066,0.501251,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.520474672,,,,,,,,,0,0,1,0,23501,17106,24192,16826,set_constraints
1779479199.536531,0.581895,2026-05-22T15:46:39.536,sample,1,0.541007,0.055595,0.501174,0.488488,-0.003549,0.503821,-7.679755,-5.861350,0.000000,0.487614,-0.036719,0.500000,,,1779479199.529907465,,,,,,,,,0,0,1,0,23501,17106,24192,16826,set_constraints
1779479199.547081,0.592445,2026-05-22T15:46:39.547,sample,1,0.547797,0.063208,0.501131,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.545693159,,,,,,,,,0,0,1,0,16815,24141,17370,23346,set_constraints
1779479199.557641,0.603005,2026-05-22T15:46:39.557,sample,1,0.551482,0.067184,0.501089,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.553912401,,,,,,,,,0,0,1,0,16815,24141,17370,23346,set_constraints
1779479199.558716,0.604080,2026-05-22T15:46:39.558,command,1,0.487614,-0.036719,0.500000,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,16815,24141,17370,23346,set_constraints
1779479199.568254,0.613618,2026-05-22T15:46:39.568,sample,1,0.555033,0.071002,0.501036,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.563016653,,,,,,,,,0,0,1,0,16815,24141,17370,23346,set_constraints
1779479199.578818,0.624182,2026-05-22T15:46:39.578,sample,1,0.562852,0.079263,0.501023,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.578633308,,,,,,,,,0,0,1,0,16815,24141,17370,23346,set_constraints
1779479199.589415,0.634779,2026-05-22T15:46:39.589,sample,1,0.566896,0.083544,0.501156,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.587832928,,,,,,,,,0,0,1,0,21094,19659,21724,18537,set_constraints
1779479199.600079,0.645443,2026-05-22T15:46:39.600,sample,1,0.570924,0.087770,0.501197,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.595705509,,,,,,,,,0,0,1,0,21094,19659,21724,18537,set_constraints
1779479199.610722,0.656086,2026-05-22T15:46:39.610,sample,1,0.575095,0.092179,0.501246,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.604017496,,,,,,,,,0,0,1,0,21094,19659,21724,18537,set_constraints
1779479199.621331,0.666696,2026-05-22T15:46:39.621,sample,1,0.579490,0.096666,0.501166,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.611935139,,,,,,,,,0,0,1,0,21094,19659,21724,18537,set_constraints
1779479199.631933,0.677297,2026-05-22T15:46:39.631,sample,1,0.588419,0.105528,0.501260,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.628554344,,,,,,,,,0,0,1,0,21094,19659,21724,18537,set_constraints
1779479199.642467,0.687831,2026-05-22T15:46:39.642,sample,1,0.593042,0.110105,0.501401,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.637321472,,,,,,,,,0,0,1,0,17190,23033,17584,21743,set_constraints
1779479199.653030,0.698394,2026-05-22T15:46:39.653,sample,1,0.597715,0.114706,0.501519,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.645251274,,,,,,,,,0,0,1,0,17190,23033,17584,21743,set_constraints
1779479199.659369,0.704733,2026-05-22T15:46:39.659,command,1,0.487614,-0.036719,0.500000,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,17190,23033,17584,21743,set_constraints
1779479199.663640,0.709004,2026-05-22T15:46:39.663,sample,1,0.607199,0.123948,0.501667,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.662175179,,,,,,,,,0,0,1,0,17190,23033,17584,21743,set_constraints
1779479199.674351,0.719715,2026-05-22T15:46:39.674,sample,1,0.612184,0.128707,0.501896,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.670745611,,,,,,,,,0,0,1,0,17190,23033,17584,21743,set_constraints
1779479199.684956,0.730320,2026-05-22T15:46:39.684,sample,1,0.617242,0.133307,0.501999,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.679076672,,,,,,,,,0,0,1,0,17190,23033,17584,21743,set_constraints
1779479199.695679,0.741043,2026-05-22T15:46:39.695,sample,1,0.622395,0.137914,0.502078,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.687047720,,,,,,,,,0,0,1,0,19149,20530,19494,18622,set_constraints
1779479199.706317,0.751682,2026-05-22T15:46:39.706,sample,1,0.632737,0.147007,0.502372,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.703406334,,,,,,,,,0,0,1,0,19149,20530,19494,18622,set_constraints
1779479199.716886,0.762250,2026-05-22T15:46:39.716,sample,1,0.638070,0.151581,0.502581,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.712280512,,,,,,,,,0,0,1,0,19149,20530,19494,18622,set_constraints
1779479199.727468,0.772832,2026-05-22T15:46:39.727,sample,1,0.643450,0.156138,0.502781,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.720250368,,,,,,,,,0,0,1,0,19149,20530,19494,18622,set_constraints
1779479199.738114,0.783478,2026-05-22T15:46:39.738,sample,1,0.654324,0.165174,0.503058,0.542682,0.059403,0.501244,-9.941824,-9.507439,0.000000,0.487614,-0.036719,0.500000,,,1779479199.736664772,,,,,,,,,0,0,1,0,19149,20530,19494,18622,set_constraints
1779479199.748755,0.794119,2026-05-22T15:46:39.748,sample,1,0.659782,0.169533,0.503241,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.745756865,,,,,,,,,0,0,1,0,20998,18452,21164,15651,set_constraints
1779479199.759349,0.804713,2026-05-22T15:46:39.759,sample,1,0.665440,0.173879,0.503398,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.754238844,,,,,,,,,0,0,1,0,20998,18452,21164,15651,set_constraints
1779479199.760433,0.805797,2026-05-22T15:46:39.760,command,1,0.487614,-0.036719,0.500000,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,,,,,,,,,,0,0,1,0,20998,18452,21164,15651,set_constraints
1779479199.769928,0.815292,2026-05-22T15:46:39.769,sample,1,0.671089,0.178050,0.503536,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.762161493,,,,,,,,,0,0,1,0,20998,18452,21164,15651,set_constraints
1779479199.780467,0.825831,2026-05-22T15:46:39.780,sample,1,0.682362,0.186390,0.503660,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.778941870,,,,,,,,,0,0,1,0,20998,18452,21164,15651,set_constraints
1779479199.791014,0.836378,2026-05-22T15:46:39.791,sample,1,0.688005,0.190351,0.503721,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.787517548,,,,,,,,,0,0,1,0,15657,24121,15666,20894,set_constraints
1779479199.801574,0.846938,2026-05-22T15:46:39.801,sample,1,0.693757,0.194247,0.503699,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.795274496,,,,,,,,,0,0,1,0,15657,24121,15666,20894,set_constraints
1779479199.812165,0.857529,2026-05-22T15:46:39.812,sample,1,0.699499,0.198022,0.503814,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.804736376,,,,,,,,,0,0,1,0,15657,24121,15666,20894,set_constraints
1779479199.822766,0.868130,2026-05-22T15:46:39.822,sample,1,0.711060,0.205213,0.503834,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.820738554,,,,,,,,,0,0,1,0,15657,24121,15666,20894,set_constraints
1779479199.833338,0.878702,2026-05-22T15:46:39.833,sample,1,0.716873,0.208742,0.503752,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.828932762,,,,,,,,,0,0,1,0,15657,24121,15666,20894,set_constraints
1779479199.843839,0.889203,2026-05-22T15:46:39.843,sample,1,0.722537,0.211980,0.503848,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.836947680,,,,,,,,,0,0,1,0,22004,18452,22604,14929,set_constraints
1779479199.854363,0.899727,2026-05-22T15:46:39.854,sample,1,0.734048,0.218157,0.503635,0.652707,0.168481,0.502797,2.138173,-5.197314,0.000000,0.487614,-0.036719,0.500000,,,1779479199.853759289,,,,,,,,,0,0,1,0,22004,18452,22604,14929,set_constraints
