monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779483233.199411,0.001821,2026-05-22T16:53:53.199,command,1,0.645799,0.035494,0.500000,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,,,,,,,,,,0,0,0,0,23230,15195,24627,14790,start_traj
1779483233.200490,0.002900,2026-05-22T16:53:53.200,sample,1,0.623015,0.052517,0.503911,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.192961931,,,,,,,,,0,0,0,0,23230,15195,24627,14790,start_traj
1779483233.211053,0.013463,2026-05-22T16:53:53.211,sample,1,0.623202,0.052393,0.503912,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.209719181,,,,,,,,,0,0,0,0,23230,15195,24627,14790,start_traj
1779483233.221729,0.024139,2026-05-22T16:53:53.221,sample,1,0.623325,0.052378,0.503894,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.218312263,,,,,,,,,0,0,0,0,23230,15195,24627,14790,start_traj
1779483233.232276,0.034686,2026-05-22T16:53:53.232,sample,1,0.623412,0.052337,0.503900,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.225920916,,,,,,,,,0,0,0,0,23230,15195,24627,14790,start_traj
1779483233.242835,0.045245,2026-05-22T16:53:53.242,sample,1,0.623521,0.052325,0.503893,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.234398127,,,,,,,,,0,0,0,0,23230,15195,24627,14790,start_traj
1779483233.253552,0.055962,2026-05-22T16:53:53.253,sample,1,0.623720,0.052267,0.503938,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.251404524,,,,,,,,,0,0,0,0,17775,20354,19092,20095,start_traj
1779483233.264100,0.066510,2026-05-22T16:53:53.264,sample,1,0.623838,0.052254,0.503939,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.259959936,,,,,,,,,0,0,0,0,17775,20354,19092,20095,start_traj
1779483233.274626,0.077035,2026-05-22T16:53:53.274,sample,1,0.623920,0.052221,0.503998,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.267379999,,,,,,,,,0,0,0,0,17775,20354,19092,20095,start_traj
1779483233.285186,0.087596,2026-05-22T16:53:53.285,sample,1,0.624189,0.052191,0.504063,0.620987,0.052781,0.505274,-0.030357,0.099694,0.000000,0.645799,0.035494,0.500000,,,1779483233.284636736,,,,,,,,,0,0,0,0,17775,20354,19092,20095,start_traj
