monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779486921.701969,0.002438,2026-05-22T17:55:21.701,command,1,0.663546,0.035731,0.500000,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.701994,0.002463,2026-05-22T17:55:21.701,sample,1,0.649539,0.038067,0.503442,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.694886684,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.709519,0.009988,2026-05-22T17:55:21.709,sample,1,0.649379,0.038122,0.503899,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.702968597,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.720155,0.020624,2026-05-22T17:55:21.720,sample,1,0.649229,0.038187,0.504274,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.711479187,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.730753,0.031221,2026-05-22T17:55:21.730,sample,1,0.648923,0.038363,0.505049,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.727792501,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.741324,0.041792,2026-05-22T17:55:21.741,sample,1,0.648740,0.038733,0.505750,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.736140728,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.751892,0.052361,2026-05-22T17:55:21.751,sample,1,0.648096,0.038862,0.505633,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.744954824,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.762485,0.062953,2026-05-22T17:55:21.762,sample,1,0.647053,0.039602,0.505441,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.761409998,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.773124,0.073592,2026-05-22T17:55:21.773,sample,1,0.646592,0.039731,0.505116,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.770320654,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
1779486921.783743,0.084212,2026-05-22T17:55:21.783,sample,1,0.646288,0.039939,0.505065,0.653385,0.037054,0.499671,-0.011316,-0.318218,0.000000,0.663546,0.035731,0.500000,,,1779486921.778259993,,,,,,,,,0,0,0,0,0,0,0,0,start_traj
