monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779482136.016831,0.002690,2026-05-22T16:35:36.016,command,1,0.238492,0.037712,0.500000,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.017909,0.003768,2026-05-22T16:35:36.017,sample,1,0.205580,0.054411,0.495446,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.014088631,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.028572,0.014431,2026-05-22T16:35:36.028,sample,1,0.204971,0.054660,0.492691,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.021464825,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.039132,0.024991,2026-05-22T16:35:36.039,sample,1,0.203488,0.055418,0.485996,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.038034678,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.049678,0.035537,2026-05-22T16:35:36.049,sample,1,0.202707,0.055851,0.481931,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.045724869,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.060269,0.046128,2026-05-22T16:35:36.060,sample,1,0.201939,0.056223,0.477434,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.054609060,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.070784,0.056643,2026-05-22T16:35:36.070,sample,1,0.201196,0.056679,0.472511,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.062478065,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.081387,0.067246,2026-05-22T16:35:36.081,sample,1,0.199404,0.057547,0.460292,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.079432964,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.091957,0.077816,2026-05-22T16:35:36.091,sample,1,0.198569,0.057931,0.453261,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.087695122,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
1779482136.102525,0.088384,2026-05-22T16:35:36.102,sample,1,0.197735,0.058464,0.446001,0.206541,0.052223,0.504267,-0.024914,-0.701641,0.000000,0.238492,0.037712,0.500000,,,1779482136.095816374,,,,,,,,,0,0,0,0,22456,16207,23333,16179,start_traj
