monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779487269.275607,0.000687,2026-05-22T18:01:09.275,command,1,0.430459,0.034903,0.500000,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,,,,,,,,,,0,0,0,0,13596,24764,14151,23248,start_traj
1779487269.276702,0.001782,2026-05-22T18:01:09.276,sample,1,0.398653,0.021157,0.506406,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.269719124,,,,,,,,,0,0,0,0,13596,24764,14151,23248,start_traj
1779487269.287363,0.012443,2026-05-22T18:01:09.287,sample,1,0.398602,0.021258,0.506285,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.286777973,,,,,,,,,0,0,0,0,13596,24764,14151,23248,start_traj
1779487269.298042,0.023122,2026-05-22T18:01:09.298,sample,1,0.398572,0.021332,0.506231,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.295314312,,,,,,,,,0,0,0,0,13596,24764,14151,23248,start_traj
1779487269.308714,0.033794,2026-05-22T18:01:09.308,sample,1,0.398559,0.021406,0.506151,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.302679539,,,,,,,,,0,0,0,0,13596,24764,14151,23248,start_traj
1779487269.319344,0.044424,2026-05-22T18:01:09.319,sample,1,0.398509,0.021430,0.506095,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.311351299,,,,,,,,,0,0,0,0,32485,3531,32762,2027,start_traj
1779487269.329952,0.055032,2026-05-22T18:01:09.329,sample,1,0.398439,0.021535,0.506027,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.329447508,,,,,,,,,0,0,0,0,32485,3531,32762,2027,start_traj
1779487269.340536,0.065616,2026-05-22T18:01:09.340,sample,1,0.398413,0.021626,0.505967,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.336307526,,,,,,,,,0,0,0,0,32485,3531,32762,2027,start_traj
1779487269.351114,0.076195,2026-05-22T18:01:09.351,sample,1,0.398395,0.021685,0.505942,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.344894886,,,,,,,,,0,0,0,0,32485,3531,32762,2027,start_traj
1779487269.361749,0.086829,2026-05-22T18:01:09.361,sample,1,0.398365,0.021754,0.505896,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.352902889,,,,,,,,,0,0,0,0,32485,3531,32762,2027,start_traj
1779487269.372366,0.097446,2026-05-22T18:01:09.372,sample,1,0.398280,0.021860,0.505824,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.369635582,,,,,,,,,0,0,0,0,27137,10849,27951,9278,start_traj
1779487269.383025,0.108105,2026-05-22T18:01:09.383,sample,1,0.398235,0.021927,0.505784,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.378482819,,,,,,,,,0,0,0,0,27137,10849,27951,9278,start_traj
1779487269.393709,0.118789,2026-05-22T18:01:09.393,sample,1,0.398219,0.021993,0.505759,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.386619568,,,,,,,,,0,0,0,0,8986,29758,9330,28512,start_traj
1779487269.404328,0.129408,2026-05-22T18:01:09.404,sample,1,0.398170,0.022124,0.505677,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.403244257,,,,,,,,,0,0,0,0,8986,29758,9330,28512,start_traj
1779487269.414873,0.139953,2026-05-22T18:01:09.414,sample,1,0.398139,0.022191,0.505668,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.411740065,,,,,,,,,0,0,0,0,8986,29758,9330,28512,start_traj
1779487269.425488,0.150568,2026-05-22T18:01:09.425,sample,1,0.398112,0.022299,0.505627,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.421535492,,,,,,,,,0,0,0,0,8986,29758,9330,28512,start_traj
1779487269.436132,0.161212,2026-05-22T18:01:09.436,sample,1,0.398079,0.022384,0.505605,0.399518,0.020976,0.507460,-0.188413,0.018738,0.000000,0.430459,0.034903,0.500000,,,1779487269.427791119,,,,,,,,,0,0,0,0,8986,29758,9330,28512,start_traj
1779487269.446686,0.171766,2026-05-22T18:01:09.446,sample,1,0.398028,0.022505,0.505626,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.444977760,,,,,,,,,0,0,0,0,15455,23237,16233,21710,start_traj
1779487269.457287,0.182367,2026-05-22T18:01:09.457,sample,1,0.398004,0.022581,0.505611,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.453440666,,,,,,,,,0,0,0,0,15455,23237,16233,21710,start_traj
1779487269.467844,0.192924,2026-05-22T18:01:09.467,sample,1,0.397983,0.022664,0.505600,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.461086273,,,,,,,,,0,0,0,0,15455,23237,16233,21710,start_traj
1779487269.478416,0.203496,2026-05-22T18:01:09.478,sample,1,0.397949,0.022745,0.505621,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.470649958,,,,,,,,,0,0,0,0,15455,23237,16233,21710,start_traj
1779487269.488995,0.214076,2026-05-22T18:01:09.488,sample,1,0.397916,0.022876,0.505662,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.486303091,,,,,,,,,0,0,0,0,15455,23237,16233,21710,start_traj
1779487269.499578,0.224659,2026-05-22T18:01:09.499,sample,1,0.397890,0.022939,0.505679,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.495067596,,,,,,,,,0,0,0,0,31995,6450,32676,4988,start_traj
1779487269.510169,0.235249,2026-05-22T18:01:09.510,sample,1,0.397857,0.022979,0.505717,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.502986431,,,,,,,,,0,0,0,0,31995,6450,32676,4988,start_traj
1779487269.520772,0.245852,2026-05-22T18:01:09.520,sample,1,0.397808,0.023111,0.505782,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.519466877,,,,,,,,,0,0,0,0,31995,6450,32676,4988,start_traj
1779487269.531438,0.256518,2026-05-22T18:01:09.531,sample,1,0.397804,0.023166,0.505827,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.529167175,,,,,,,,,0,0,0,0,31995,6450,32676,4988,start_traj
1779487269.542055,0.267136,2026-05-22T18:01:09.542,sample,1,0.397799,0.023221,0.505861,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.536287308,,,,,,,,,0,0,0,0,27511,10280,28529,8195,start_traj
1779487269.552661,0.277742,2026-05-22T18:01:09.552,sample,1,0.397760,0.023265,0.505926,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.545042515,,,,,,,,,0,0,0,0,27511,10280,28529,8195,start_traj
1779487269.563334,0.288414,2026-05-22T18:01:09.563,sample,1,0.397746,0.023362,0.506041,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.561597586,,,,,,,,,0,0,0,0,27511,10280,28529,8195,start_traj
1779487269.573949,0.299030,2026-05-22T18:01:09.573,sample,1,0.397750,0.023418,0.506104,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.569826603,,,,,,,,,0,0,0,0,27511,10280,28529,8195,start_traj
1779487269.584523,0.309603,2026-05-22T18:01:09.584,sample,1,0.397737,0.023432,0.506153,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.577897787,,,,,,,,,0,0,0,0,27511,10280,28529,8195,start_traj
1779487269.595114,0.320194,2026-05-22T18:01:09.595,sample,1,0.397712,0.023480,0.506217,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.586088181,,,,,,,,,0,0,0,0,9181,29170,9652,27232,start_traj
1779487269.605730,0.330810,2026-05-22T18:01:09.605,sample,1,0.397668,0.023561,0.506332,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.603162527,,,,,,,,,0,0,0,0,9181,29170,9652,27232,start_traj
1779487269.616332,0.341412,2026-05-22T18:01:09.616,sample,1,0.397669,0.023608,0.506382,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.611139297,,,,,,,,,0,0,0,0,9181,29170,9652,27232,start_traj
1779487269.626885,0.351966,2026-05-22T18:01:09.626,sample,1,0.397687,0.023642,0.506466,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.621391535,,,,,,,,,0,0,0,0,9181,29170,9652,27232,start_traj
1779487269.637494,0.362574,2026-05-22T18:01:09.637,sample,1,0.397663,0.023692,0.506544,0.398516,0.022421,0.506268,0.047311,-0.108109,0.000000,0.430459,0.034903,0.500000,,,1779487269.636319637,,,,,,,,,0,0,0,0,9181,29170,9652,27232,start_traj
1779487269.648101,0.373181,2026-05-22T18:01:09.648,sample,1,0.397660,0.023729,0.506596,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.644670248,,,,,,,,,0,0,0,0,15108,23043,15698,21283,start_traj
1779487269.658643,0.383723,2026-05-22T18:01:09.658,sample,1,0.397660,0.023763,0.506672,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.654539824,,,,,,,,,0,0,0,0,15108,23043,15698,21283,start_traj
1779487269.669440,0.394520,2026-05-22T18:01:09.669,sample,1,0.397655,0.023822,0.506712,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.661779881,,,,,,,,,0,0,0,0,15108,23043,15698,21283,start_traj
1779487269.680146,0.405227,2026-05-22T18:01:09.680,sample,1,0.397655,0.023882,0.506825,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.678041458,,,,,,,,,0,0,0,0,15108,23043,15698,21283,start_traj
1779487269.690780,0.415860,2026-05-22T18:01:09.690,sample,1,0.397634,0.023896,0.506900,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.686403751,,,,,,,,,0,0,0,0,32307,3036,32762,789,start_traj
1779487269.701386,0.426466,2026-05-22T18:01:09.701,sample,1,0.397608,0.023922,0.506954,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.695350885,,,,,,,,,0,0,0,0,32307,3036,32762,789,start_traj
1779487269.712033,0.437114,2026-05-22T18:01:09.712,sample,1,0.397583,0.024020,0.507030,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.711219311,,,,,,,,,0,0,0,0,32307,3036,32762,789,start_traj
1779487269.722613,0.447694,2026-05-22T18:01:09.722,sample,1,0.397581,0.024039,0.507086,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.719770432,,,,,,,,,0,0,0,0,32307,3036,32762,789,start_traj
1779487269.733292,0.458373,2026-05-22T18:01:09.733,sample,1,0.397576,0.024094,0.507127,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.729918957,,,,,,,,,0,0,0,0,32307,3036,32762,789,start_traj
1779487269.743900,0.468980,2026-05-22T18:01:09.743,sample,1,0.397557,0.024114,0.507134,0.397904,0.023782,0.506918,0.332126,0.037085,0.000000,0.430459,0.034903,0.500000,,,1779487269.736737013,,,,,,,,,0,0,0,0,22310,16123,23104,13476,start_traj
