monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779488284.419273,0.001959,2026-05-22T18:18:04.419,command,1,0.287556,0.038159,0.500000,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,,,,,,,,,,0,0,0,0,21044,18192,21292,17451,start_traj
1779488284.426633,0.009320,2026-05-22T18:18:04.426,sample,1,0.282897,0.048144,0.502938,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.425883770,,,,,,,,,0,0,0,0,21044,18192,21292,17451,start_traj
1779488284.437266,0.019953,2026-05-22T18:18:04.437,sample,1,0.282813,0.048283,0.502959,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.433782101,,,,,,,,,0,0,0,0,21044,18192,21292,17451,start_traj
1779488284.447910,0.030596,2026-05-22T18:18:04.447,sample,1,0.282728,0.048427,0.502966,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.442049980,,,,,,,,,0,0,0,0,21044,18192,21292,17451,start_traj
1779488284.458536,0.041222,2026-05-22T18:18:04.458,sample,1,0.282627,0.048517,0.502983,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.450962067,,,,,,,,,0,0,0,0,21044,18192,21292,17451,start_traj
1779488284.469255,0.051942,2026-05-22T18:18:04.469,sample,1,0.282464,0.048779,0.503000,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.467333317,,,,,,,,,0,0,0,0,21044,18192,21292,17451,start_traj
1779488284.479917,0.062604,2026-05-22T18:18:04.479,sample,1,0.282383,0.048892,0.503002,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.475228548,,,,,,,,,0,0,0,0,19419,19533,19839,19467,start_traj
1779488284.490470,0.073156,2026-05-22T18:18:04.490,sample,1,0.282301,0.048979,0.503006,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.484347105,,,,,,,,,0,0,0,0,19419,19533,19839,19467,start_traj
1779488284.501107,0.083794,2026-05-22T18:18:04.501,sample,1,0.282124,0.049156,0.503045,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.500193119,,,,,,,,,0,0,0,0,19419,19533,19839,19467,start_traj
1779488284.511719,0.094406,2026-05-22T18:18:04.511,sample,1,0.282046,0.049227,0.503069,0.282310,0.046194,0.503632,0.781915,0.373710,0.000000,0.287556,0.038159,0.500000,,,1779488284.509711027,,,,,,,,,0,0,0,0,19419,19533,19839,19467,start_traj
