monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779490331.628075,0.001602,2026-05-22T18:52:11.628,command,1,0.720000,0.480000,0.300000,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.635530,0.009058,2026-05-22T18:52:11.635,sample,1,0.708111,0.481916,0.303974,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.634052277,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.646098,0.019625,2026-05-22T18:52:11.646,sample,1,0.708290,0.481919,0.304000,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.642244101,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.656641,0.030169,2026-05-22T18:52:11.656,sample,1,0.708444,0.481843,0.303975,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.650273085,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.667214,0.040741,2026-05-22T18:52:11.667,sample,1,0.708708,0.481601,0.304052,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.666710377,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.677740,0.051268,2026-05-22T18:52:11.677,sample,1,0.708852,0.481392,0.304103,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.675061464,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.688295,0.061822,2026-05-22T18:52:11.688,sample,1,0.709014,0.481285,0.304110,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.685596704,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.698846,0.072373,2026-05-22T18:52:11.698,sample,1,0.709189,0.481158,0.304142,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.691682816,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.709370,0.082897,2026-05-22T18:52:11.709,sample,1,0.709629,0.480871,0.304186,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.708687782,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
1779490331.719973,0.093500,2026-05-22T18:52:11.719,sample,1,0.709772,0.480648,0.304187,0.704550,0.481280,0.302815,0.218137,0.188256,0.000000,0.720000,0.480000,0.300000,,,1779490331.716813087,,,,,,,,,0,0,0,0,18762,20864,18227,19828,start_traj
