monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779484692.965469,0.001951,2026-05-22T17:18:12.965,command,1,0.460226,0.036642,0.500000,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,,,,,,,,,,0,0,0,0,16802,20805,18139,21743,start_traj
1779484692.972921,0.009403,2026-05-22T17:18:12.972,sample,1,0.455202,0.060561,0.504619,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484692.971638918,,,,,,,,,0,0,0,0,16802,20805,18139,21743,start_traj
1779484692.983521,0.020004,2026-05-22T17:18:12.983,sample,1,0.455225,0.060486,0.504604,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484692.982209206,,,,,,,,,0,0,0,0,16802,20805,18139,21743,start_traj
1779484692.994083,0.030566,2026-05-22T17:18:12.994,sample,1,0.455237,0.060356,0.504647,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484692.989373922,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
1779484693.004628,0.041110,2026-05-22T17:18:13.004,sample,1,0.455238,0.060251,0.504675,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484692.997850180,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
1779484693.015180,0.051663,2026-05-22T17:18:13.015,sample,1,0.455272,0.060014,0.504720,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484693.013440371,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
1779484693.025694,0.062176,2026-05-22T17:18:13.025,sample,1,0.455276,0.059893,0.504731,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484693.021900892,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
1779484693.036263,0.072745,2026-05-22T17:18:13.036,sample,1,0.455303,0.059799,0.504732,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484693.030302525,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
1779484693.046790,0.083272,2026-05-22T17:18:13.046,sample,1,0.455308,0.059690,0.504766,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484693.038475037,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
1779484693.057340,0.093823,2026-05-22T17:18:13.057,sample,1,0.455295,0.059501,0.504747,0.454234,0.061589,0.504348,0.242374,0.412663,0.000000,0.460226,0.036642,0.500000,,,1779484693.055295706,,,,,,,,,0,0,0,0,20811,17122,22046,17445,start_traj
