monotonic_s,elapsed_s,wall_time_iso,event,mocap_valid,mocap_x,mocap_y,mocap_z,state_est_x,state_est_y,state_est_z,stabilizer_roll,stabilizer_pitch,range_z_m,target_x,target_y,target_z,box_min_x,box_max_x,mocap_stamp_s,box1_raw_x,box1_raw_y,box1_raw_z,box2_raw_x,box2_raw_y,box2_raw_z,box1_cf_x,box2_cf_x,dynamic_x_min_mm,dynamic_x_max_mm,constraint_active,manual_constraints,fpga_u1_16,fpga_u2_16,fpga_u3_16,fpga_u4_16,command
1779481890.119275,0.011380,2026-05-22T16:31:30.119,command,1,0.544038,-0.034201,0.500000,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,,,,,,,,,,,,1785,1785,0,0,20960,16855,22229,17818,start_traj
1779481890.120357,0.012462,2026-05-22T16:31:30.120,sample,1,0.548266,0.007620,0.503893,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.113676786,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,17071,20970,17879,21994,start_traj
1779481890.131162,0.023267,2026-05-22T16:31:30.131,sample,1,0.548151,0.007466,0.503873,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.129883289,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,17071,20970,17879,21994,start_traj
1779481890.141682,0.033787,2026-05-22T16:31:30.141,sample,1,0.548083,0.007410,0.503844,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.138747454,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,17071,20970,17879,21994,start_traj
1779481890.152268,0.044373,2026-05-22T16:31:30.152,sample,1,0.548046,0.007349,0.503846,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.146722317,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,17071,20970,17879,21994,start_traj
1779481890.162962,0.055067,2026-05-22T16:31:30.162,sample,1,0.547977,0.007298,0.503835,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.155370474,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,17071,20970,17879,21994,start_traj
1779481890.173471,0.065576,2026-05-22T16:31:30.173,sample,1,0.547874,0.007204,0.503828,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.171826601,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21620,15957,22942,17265,start_traj
1779481890.184025,0.076130,2026-05-22T16:31:30.184,sample,1,0.547804,0.007165,0.503790,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.182075024,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21620,15957,22942,17265,start_traj
1779481890.194578,0.086683,2026-05-22T16:31:30.194,sample,1,0.547738,0.007124,0.503827,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.187856197,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21620,15957,22942,17265,start_traj
1779481890.205141,0.097245,2026-05-22T16:31:30.205,sample,1,0.547690,0.007125,0.503791,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.196696281,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21620,15957,22942,17265,start_traj
1779481890.215930,0.108035,2026-05-22T16:31:30.215,sample,1,0.547579,0.007086,0.503780,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.213535786,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21620,15957,22942,17265,start_traj
1779481890.226887,0.118992,2026-05-22T16:31:30.226,sample,1,0.547530,0.007049,0.503768,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.221562147,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,16936,20735,18645,21604,start_traj
1779481890.237744,0.129849,2026-05-22T16:31:30.237,sample,1,0.547474,0.007032,0.503738,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.230017662,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,16936,20735,18645,21604,start_traj
1779481890.248569,0.140674,2026-05-22T16:31:30.248,sample,1,0.547389,0.007016,0.503675,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.246260405,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,16936,20735,18645,21604,start_traj
1779481890.259303,0.151407,2026-05-22T16:31:30.259,sample,1,0.547380,0.007024,0.503647,0.546811,0.006423,0.504348,-0.786433,0.059602,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.256496906,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,16936,20735,18645,21604,start_traj
1779481890.270088,0.162193,2026-05-22T16:31:30.270,sample,1,0.547331,0.007001,0.503612,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.263123035,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,16936,20735,18645,21604,start_traj
1779481890.280710,0.172815,2026-05-22T16:31:30.280,sample,1,0.547315,0.007054,0.503542,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.279750347,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21762,16735,22866,16876,start_traj
1779481890.291336,0.183441,2026-05-22T16:31:30.291,sample,1,0.547299,0.007081,0.503488,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.290485620,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21762,16735,22866,16876,start_traj
1779481890.301969,0.194074,2026-05-22T16:31:30.301,sample,1,0.547329,0.007130,0.503483,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.296710730,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21762,16735,22866,16876,start_traj
1779481890.312599,0.204704,2026-05-22T16:31:30.312,sample,1,0.547365,0.007206,0.503445,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.304930687,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,21762,16735,22866,16876,start_traj
1779481890.323203,0.215308,2026-05-22T16:31:30.323,sample,1,0.547456,0.007379,0.503394,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.321850538,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,18342,20302,18956,20754,start_traj
1779481890.333825,0.225930,2026-05-22T16:31:30.333,sample,1,0.547410,0.007670,0.503429,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.329701185,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,18342,20302,18956,20754,start_traj
1779481890.344365,0.236470,2026-05-22T16:31:30.344,sample,1,0.547442,0.007889,0.503391,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.338416815,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,18342,20302,18956,20754,start_traj
1779481890.354938,0.247043,2026-05-22T16:31:30.354,sample,1,0.547313,0.008226,0.503366,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.346704721,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,18342,20302,18956,20754,start_traj
1779481890.365570,0.257674,2026-05-22T16:31:30.365,sample,1,0.548041,0.008297,0.503319,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.363824129,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,18342,20302,18956,20754,start_traj
1779481890.376162,0.268267,2026-05-22T16:31:30.376,sample,1,0.548185,0.008601,0.503283,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.371558189,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,19525,18413,21124,19263,start_traj
1779481890.386734,0.278839,2026-05-22T16:31:30.386,sample,1,0.548308,0.008918,0.503239,0.546340,0.005612,0.504056,-0.187575,-0.086757,0.000000,0.544038,-0.034201,0.500000,1.785766,1.785766,1779481890.381582260,1.737450,0.979841,0.925396,1.834083,1.093404,1.143852,1.737450,1.834083,1785,1785,0,0,19525,18413,21124,19263,start_traj
