time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,controller_id,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-10T15:31:30.746840+00:00,1773156690746.837,0.569824,1.064453,0.307373,0.351318,0.386963,0.823730,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690743.322,0.572599,1.066708,0.307299,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.756579+00:00,1773156690756.577,0.570312,1.064453,0.307617,0.328369,0.354248,0.820312,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690751.822,0.572591,1.066710,0.307564,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.767173+00:00,1773156690767.172,0.570312,1.064453,0.307861,0.294189,0.351318,0.812988,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690760.573,0.572576,1.066681,0.308047,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.776392+00:00,1773156690776.392,0.570312,1.064453,0.308105,0.280273,0.385986,0.815918,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690769.099,0.572576,1.066681,0.308047,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.787027+00:00,1773156690787.027,0.569824,1.064453,0.308350,0.274902,0.396484,0.817383,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690786.233,0.572613,1.066656,0.308698,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.796483+00:00,1773156690796.483,0.569824,1.064453,0.308594,0.269775,0.393311,0.813965,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690794.937,0.572612,1.066647,0.308895,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.807031+00:00,1773156690807.030,0.569824,1.064453,0.309082,0.269043,0.407959,0.818359,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690803.531,0.572595,1.066642,0.309111,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.817851+00:00,1773156690817.849,0.570312,1.064453,0.309326,0.268311,0.430664,0.818848,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690812.128,0.572600,1.066661,0.309286,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.826942+00:00,1773156690826.941,0.570312,1.064453,0.309570,0.280518,0.475586,0.815430,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690820.741,0.572594,1.066664,0.309470,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.836732+00:00,1773156690836.732,0.570312,1.064453,0.309814,0.303223,0.505371,0.817383,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690829.253,0.572567,1.066687,0.309691,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.847336+00:00,1773156690847.335,0.570312,1.064453,0.310059,0.293945,0.487549,0.800293,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690846.405,0.572584,1.066712,0.310036,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.857944+00:00,1773156690857.943,0.569824,1.064453,0.310303,0.297119,0.479736,0.794434,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690854.883,0.572588,1.066716,0.310216,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.867745+00:00,1773156690867.744,0.569824,1.064453,0.310547,0.296387,0.458984,0.781250,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690863.436,0.572562,1.066725,0.310426,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.877620+00:00,1773156690877.619,0.570312,1.064453,0.310791,0.288818,0.460205,0.770996,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690871.909,0.572581,1.066730,0.310599,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.886886+00:00,1773156690886.886,0.570312,1.064453,0.310791,0.275146,0.448486,0.763184,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690880.447,0.572593,1.066737,0.310809,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.898070+00:00,1773156690898.070,0.570312,1.064453,0.311035,0.256104,0.399902,0.753418,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690897.651,0.572569,1.066750,0.311221,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.907991+00:00,1773156690907.991,0.569824,1.064453,0.311279,0.250732,0.430908,0.753418,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690906.150,0.572562,1.066743,0.311451,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.917298+00:00,1773156690917.298,0.569824,1.064453,0.311523,0.256104,0.462402,0.761719,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690914.588,0.572526,1.066728,0.311679,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.928118+00:00,1773156690928.118,0.569824,1.064453,0.311768,0.261963,0.476562,0.758301,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690923.391,0.572553,1.066732,0.311865,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.937748+00:00,1773156690937.747,0.570312,1.064453,0.312012,0.260254,0.436279,0.732422,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690931.879,0.572578,1.066736,0.312053,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.947541+00:00,1773156690947.540,0.570312,1.064453,0.312256,0.285645,0.436768,0.723145,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690940.359,0.572580,1.066735,0.312233,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.957709+00:00,1773156690957.708,0.570312,1.064453,0.312500,0.307861,0.444824,0.720703,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690957.385,0.572600,1.066761,0.312531,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.966997+00:00,1773156690966.997,0.569824,1.064453,0.312744,0.315674,0.463623,0.713867,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690965.961,0.572574,1.066770,0.312703,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.977733+00:00,1773156690977.732,0.569824,1.064453,0.312744,0.312256,0.479492,0.709961,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690974.518,0.572587,1.066803,0.312825,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.988461+00:00,1773156690988.460,0.569824,1.064453,0.312988,0.293213,0.455566,0.696289,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690983.172,0.572591,1.066837,0.313002,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:30.997762+00:00,1773156690997.761,0.570312,1.064453,0.313232,0.283936,0.425537,0.686035,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156690991.831,0.572539,1.066870,0.313179,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.007322+00:00,1773156691007.321,0.570312,1.064453,0.313477,0.280518,0.433838,0.676270,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691000.534,0.572557,1.066890,0.313320,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.017902+00:00,1773156691017.902,0.569824,1.064453,0.313721,0.285645,0.456543,0.663574,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691017.654,0.572533,1.066936,0.313644,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.027690+00:00,1773156691027.689,0.569824,1.064453,0.313721,0.292480,0.461914,0.644043,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691026.474,0.572530,1.066966,0.313795,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.038069+00:00,1773156691038.068,0.569824,1.064453,0.313965,0.297363,0.446533,0.629395,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691034.999,0.572534,1.066995,0.313940,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.047909+00:00,1773156691047.909,0.569824,1.064453,0.314209,0.312012,0.445801,0.620117,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691043.529,0.572515,1.067032,0.314122,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.057911+00:00,1773156691057.910,0.570312,1.065430,0.314453,0.312256,0.451416,0.606934,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691052.208,0.572493,1.067116,0.314427,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.067694+00:00,1773156691067.693,0.569824,1.065430,0.314453,0.292236,0.465088,0.590820,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691060.845,0.572467,1.067159,0.314593,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.077683+00:00,1773156691077.683,0.569824,1.065430,0.314697,0.283691,0.459717,0.572266,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691077.422,0.572426,1.067230,0.314943,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.088248+00:00,1773156691088.248,0.569824,1.065430,0.314941,0.284180,0.451416,0.559570,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691085.954,0.572391,1.067267,0.315127,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.097560+00:00,1773156691097.560,0.569824,1.065430,0.315186,0.278564,0.449707,0.542969,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691094.443,0.572359,1.067270,0.315307,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.108050+00:00,1773156691108.049,0.569824,1.065430,0.315430,0.299072,0.459229,0.536621,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691102.938,0.572389,1.067298,0.315406,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.117975+00:00,1773156691117.975,0.569824,1.065430,0.315430,0.311523,0.462646,0.529297,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691111.427,0.572389,1.067298,0.315406,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:31:31.127053+00:00,1773156691127.052,0.569824,1.065430,0.315674,0.320068,0.489014,0.522461,26935,11753,27416,11305,1,0.550000,1.050000,0.300000,0.000000,1773156691120.088,0.572329,1.067354,0.315769,0.000000,0.000000,0.000000,1.000000,position_only
