time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,controller_id,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-07T21:29:39.761775+00:00,1772918979761.773,-0.035583,-0.556641,0.637207,0.052673,-0.201782,0.620605,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979761.531,-0.038442,-0.557845,0.636978,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.771504+00:00,1772918979771.503,-0.035156,-0.556641,0.637207,0.060883,-0.176880,0.628418,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979770.056,-0.038131,-0.557778,0.636866,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.781295+00:00,1772918979781.294,-0.034760,-0.556641,0.637207,0.073059,-0.164062,0.637207,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979778.530,-0.037826,-0.557655,0.636768,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.791161+00:00,1772918979791.160,-0.034393,-0.556152,0.636719,0.078857,-0.169312,0.641113,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979787.024,-0.037464,-0.557540,0.636645,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.801717+00:00,1772918979801.717,-0.034210,-0.556152,0.636719,0.064819,-0.169434,0.653809,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979795.588,-0.037087,-0.557411,0.636522,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.811659+00:00,1772918979811.657,-0.033844,-0.556152,0.636719,0.040314,-0.174561,0.665527,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979804.081,-0.036780,-0.557368,0.636391,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.821345+00:00,1772918979821.344,-0.033447,-0.556152,0.636719,0.019318,-0.170410,0.676758,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979821.139,-0.036150,-0.557217,0.636146,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.831146+00:00,1772918979831.146,-0.033051,-0.556152,0.636230,0.000701,-0.175415,0.683594,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979829.650,-0.035836,-0.557094,0.636059,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.841746+00:00,1772918979841.745,-0.032684,-0.556152,0.636230,-0.003475,-0.160278,0.688965,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979838.229,-0.035518,-0.557012,0.635947,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.851535+00:00,1772918979851.534,-0.032318,-0.555664,0.636230,-0.005875,-0.138550,0.692871,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979846.836,-0.035199,-0.556914,0.635838,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T21:29:39.860856+00:00,1772918979860.855,-0.032135,-0.555664,0.635742,-0.001678,-0.116943,0.699219,0,0,0,0,1,0.000000,-0.550000,0.600000,0.000000,1772918979855.333,-0.034906,-0.556827,0.635750,0.000000,0.000000,0.000000,1.000000,position_only
