time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
-0.99,-0.055896,0.019400,0.007063,0.0000,0.000000,0.000000,0.000000,0.0000
4.50,-0.055896,0.019400,0.007063,0.0000,0.000000,0.000000,0.000000,0.0000
9.89,-0.055836,0.019292,0.007081,0.0000,0.000000,0.000000,0.000000,0.0000
15.21,-0.055691,0.019175,0.007031,0.0000,0.000000,0.000000,0.000000,0.0000
20.66,-0.055691,0.019175,0.007031,0.0000,0.000000,0.000000,0.000000,0.0000
25.98,-0.055565,0.019054,0.006992,0.0000,0.000000,0.000000,0.000000,0.0000
31.29,-0.055462,0.018966,0.006994,0.0000,0.000000,0.000000,0.000000,0.0000
36.62,-0.055462,0.018966,0.006994,0.0000,0.000000,0.000000,0.000000,0.0000
41.92,-0.055347,0.018857,0.006969,0.0000,0.000000,0.000000,0.000000,0.0000
47.38,-0.055238,0.018763,0.006971,0.0000,0.000000,0.000000,0.000000,0.0000
52.73,-0.055238,0.018763,0.006971,0.0000,0.000000,0.000000,0.000000,0.0000
58.31,-0.055092,0.018694,0.006957,0.0000,0.000000,0.000000,0.000000,0.0000
63.68,-0.055035,0.018595,0.006959,0.0000,0.000000,0.000000,0.000000,0.0000
69.01,-0.055035,0.018595,0.006959,0.0000,0.000000,0.000000,0.000000,0.0000
74.34,-0.054974,0.018536,0.006980,0.0000,0.000000,0.000000,0.000000,0.0000
79.66,-0.054974,0.018536,0.006980,0.0000,0.000000,0.000000,0.000000,0.0000
85.00,-0.054878,0.018431,0.006963,0.0000,0.018846,0.018837,0.000000,0.0000
90.32,-0.054796,0.018353,0.006950,0.0000,0.018846,0.018837,0.000000,0.0000
95.73,-0.054796,0.018353,0.006950,0.0000,0.018846,0.018837,0.000000,0.0000
101.26,-0.054695,0.018288,0.006968,0.0000,0.018846,0.018837,0.000000,0.0000
106.62,-0.054640,0.018186,0.006970,0.0000,0.018846,0.018837,0.000000,0.0000
111.98,-0.054640,0.018186,0.006970,0.0000,0.018846,0.018837,0.000000,0.0000
117.30,-0.054580,0.018120,0.006961,0.0000,0.018846,0.018837,0.000000,0.0000
122.80,-0.054537,0.018044,0.006964,0.0000,0.018846,0.018837,0.000000,0.0000
128.17,-0.054537,0.018044,0.006964,0.0000,0.018846,0.018837,0.000000,0.0000
133.50,-0.054478,0.017965,0.006971,0.0000,0.018846,0.018837,0.000000,0.0000
138.80,-0.054453,0.017920,0.006982,0.0000,0.018846,0.018837,0.000000,0.0000
144.12,-0.054453,0.017920,0.006982,0.0000,0.018846,0.018837,0.000000,0.0000
149.80,-0.054390,0.017869,0.006983,0.0000,0.018846,0.018837,0.000000,0.0000
155.14,-0.054295,0.017828,0.006984,0.0000,0.018846,0.018837,0.000000,0.0000
160.46,-0.054295,0.017828,0.006984,0.0000,0.018846,0.018837,0.000000,0.0000
166.06,-0.054344,0.017767,0.007008,0.0000,0.037674,0.037600,0.000000,0.0000
171.60,-0.054296,0.017731,0.006994,0.0000,0.037674,0.037600,0.000000,0.0000
176.98,-0.054296,0.017731,0.006994,0.0000,0.037674,0.037600,0.000000,0.0000
182.58,-0.054292,0.017706,0.007010,0.0000,0.037674,0.037600,0.000000,0.0000
187.92,-0.054292,0.017706,0.007010,0.0000,0.037674,0.037600,0.000000,0.0000
193.26,-0.054290,0.017655,0.007002,0.0000,0.037674,0.037600,0.000000,0.0000
198.63,-0.054196,0.017645,0.007006,0.0000,0.037674,0.037600,0.000000,0.0000
203.98,-0.054196,0.017645,0.007006,0.0000,0.037674,0.037600,0.000000,0.0000
209.42,-0.054223,0.017634,0.007033,0.0000,0.037674,0.037600,0.000000,0.0000
214.78,-0.054212,0.017614,0.006998,0.0000,0.037674,0.037600,0.000000,0.0000
