time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
2.29,-0.030722,-0.010520,0.000333,0.0000,0.000000,0.000000,0.000000,0.0000
7.69,-0.030646,-0.010483,0.000346,0.0000,0.000000,0.000000,0.000000,0.0000
13.06,-0.030646,-0.010483,0.000346,0.0000,0.000000,0.000000,0.000000,0.0000
18.47,-0.030648,-0.010518,0.000324,0.0000,0.000000,0.000000,0.000000,0.0000
23.82,-0.030590,-0.010477,0.000330,0.0000,0.000000,0.000000,0.000000,0.0000
29.20,-0.030590,-0.010477,0.000330,0.0000,0.000000,0.000000,0.000000,0.0000
34.59,-0.030567,-0.010484,0.000339,0.0000,0.000000,0.000000,0.000000,0.0000
39.98,-0.030536,-0.010470,0.000333,0.0000,0.000000,0.000000,0.000000,0.0000
45.42,-0.030536,-0.010470,0.000333,0.0000,0.000000,0.000000,0.000000,0.0000
50.77,-0.030497,-0.010474,0.000339,0.0000,0.000000,0.000000,0.000000,0.0000
56.07,-0.030466,-0.010458,0.000344,0.0000,0.000000,0.000000,0.000000,0.0000
61.46,-0.030466,-0.010458,0.000344,0.0000,0.000000,0.000000,0.000000,0.0000
66.82,-0.030432,-0.010447,0.000354,0.0000,0.000000,0.000000,0.000000,0.0000
72.13,-0.030432,-0.010447,0.000354,0.0000,0.000000,0.000000,0.000000,0.0000
77.47,-0.030389,-0.010435,0.000360,0.0000,0.000000,0.000000,0.000000,0.0000
82.82,-0.030353,-0.010429,0.000359,0.0000,0.018837,0.018846,0.000000,0.0000
88.13,-0.030353,-0.010429,0.000359,0.0000,0.018837,0.018846,0.000000,0.0000
93.46,-0.030328,-0.010421,0.000370,0.0000,0.018837,0.018846,0.000000,0.0000
98.98,-0.030315,-0.010413,0.000377,0.0000,0.018837,0.018846,0.000000,0.0000
104.73,-0.030315,-0.010413,0.000377,0.0000,0.018837,0.018846,0.000000,0.0000
110.13,-0.030257,-0.010386,0.000381,0.0000,0.018837,0.018846,0.000000,0.0000
115.50,-0.030224,-0.010398,0.000386,0.0000,0.018837,0.018846,0.000000,0.0000
121.14,-0.030224,-0.010398,0.000386,0.0000,0.018837,0.018846,0.000000,0.0000
126.50,-0.030173,-0.010374,0.000396,0.0000,0.018837,0.018846,0.000000,0.0000
131.88,-0.030141,-0.010332,0.000404,0.0000,0.018837,0.018846,0.000000,0.0000
137.27,-0.030141,-0.010332,0.000404,0.0000,0.018837,0.018846,0.000000,0.0000
142.67,-0.030090,-0.010320,0.000401,0.0000,0.018837,0.018846,0.000000,0.0000
148.07,-0.030043,-0.010275,0.000429,0.0000,0.018837,0.018846,0.000000,0.0000
153.42,-0.030043,-0.010275,0.000429,0.0000,0.018837,0.018846,0.000000,0.0000
158.81,-0.029982,-0.010257,0.000424,0.0000,0.018837,0.018846,0.000000,0.0000
164.13,-0.029946,-0.010195,0.000439,0.0000,0.037600,0.037674,0.000000,0.0000
169.60,-0.029946,-0.010195,0.000439,0.0000,0.037600,0.037674,0.000000,0.0000
175.15,-0.029867,-0.010173,0.000430,0.0000,0.037600,0.037674,0.000000,0.0000
180.54,-0.029819,-0.010109,0.000451,0.0000,0.037600,0.037674,0.000000,0.0000
186.51,-0.029819,-0.010109,0.000451,0.0000,0.037600,0.037674,0.000000,0.0000
191.86,-0.029757,-0.010060,0.000447,0.0000,0.037600,0.037674,0.000000,0.0000
197.30,-0.029698,-0.009991,0.000458,0.0000,0.037600,0.037674,0.000000,0.0000
202.74,-0.029698,-0.009991,0.000458,0.0000,0.037600,0.037674,0.000000,0.0000
208.10,-0.029613,-0.009926,0.000442,0.0000,0.037600,0.037674,0.000000,0.0000
213.61,-0.029530,-0.009850,0.000456,0.0000,0.037600,0.037674,0.000000,0.0000
219.03,-0.029530,-0.009850,0.000456,0.0000,0.037600,0.037674,0.000000,0.0000
224.33,-0.029434,-0.009759,0.000450,0.0000,0.037600,0.037674,0.000000,0.0000
229.76,-0.029434,-0.009759,0.000450,0.0000,0.037600,0.037674,0.000000,0.0000
235.11,-0.029356,-0.009667,0.000447,0.0000,0.037600,0.037674,0.000000,0.0000
240.46,-0.029219,-0.009563,0.000428,0.0000,0.037600,0.037674,0.000000,0.0000
245.82,-0.029219,-0.009563,0.000428,0.0000,0.056214,0.056465,0.000000,0.0000
251.19,-0.029110,-0.009465,0.000430,0.0000,0.056214,0.056465,0.000000,0.0000
256.66,-0.028981,-0.009328,0.000423,0.0000,0.056214,0.056465,0.000000,0.0000
261.99,-0.028981,-0.009328,0.000423,0.0000,0.056214,0.056465,0.000000,0.0000
267.80,-0.028817,-0.009181,0.000416,0.0000,0.056214,0.056465,0.000000,0.0000
273.13,-0.028659,-0.009025,0.000418,0.0000,0.056214,0.056465,0.000000,0.0000
278.47,-0.028659,-0.009025,0.000418,0.0000,0.056214,0.056465,0.000000,0.0000
283.84,-0.028495,-0.008846,0.000433,0.0000,0.056214,0.056465,0.000000,0.0000
289.21,-0.028495,-0.008846,0.000433,0.0000,0.056214,0.056465,0.000000,0.0000
294.54,-0.028320,-0.008641,0.000434,0.0000,0.056214,0.056465,0.000000,0.0000
299.90,-0.028114,-0.008418,0.000428,0.0000,0.056214,0.056465,0.000000,0.0000
305.40,-0.027892,-0.008173,0.000435,0.0000,0.074607,0.075200,0.000000,0.0000
310.84,-0.027892,-0.008173,0.000435,0.0000,0.074607,0.075200,0.000000,0.0000
316.19,-0.027650,-0.007927,0.000419,0.0000,0.074607,0.075200,0.000000,0.0000
321.54,-0.027650,-0.007927,0.000419,0.0000,0.074607,0.075200,0.000000,0.0000
326.87,-0.027428,-0.007624,0.000395,0.0000,0.074607,0.075200,0.000000,0.0000
332.19,-0.027162,-0.007378,0.000346,0.0000,0.074607,0.075200,0.000000,0.0000
337.51,-0.027162,-0.007378,0.000346,0.0000,0.074607,0.075200,0.000000,0.0000
