time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
1.24,-0.028183,-0.007267,0.008122,0.0000,-0.018837,-0.018846,0.000000,0.0000
6.62,-0.028157,-0.007296,0.008143,0.0000,-0.018837,-0.018846,0.000000,0.0000
11.97,-0.028140,-0.007334,0.008147,0.0000,-0.018837,-0.018846,0.000000,0.0000
17.32,-0.028140,-0.007334,0.008147,0.0000,0.000000,0.000000,0.000000,0.0000
22.73,-0.028130,-0.007357,0.008174,0.0000,0.000000,0.000000,0.000000,0.0000
28.11,-0.028106,-0.007401,0.008195,0.0000,0.000000,0.000000,0.000000,0.0000
33.44,-0.028106,-0.007401,0.008195,0.0000,0.000000,0.000000,0.000000,0.0000
38.77,-0.028072,-0.007463,0.008230,0.0000,0.018837,0.018846,0.000000,0.0000
44.18,-0.028063,-0.007499,0.008261,0.0000,0.018837,0.018846,0.000000,0.0000
49.50,-0.028063,-0.007499,0.008261,0.0000,0.018837,0.018846,0.000000,0.0000
54.98,-0.028051,-0.007535,0.008298,0.0000,0.018837,0.018846,0.000000,0.0000
60.34,-0.028026,-0.007601,0.008335,0.0000,0.037600,0.037674,0.000000,0.0000
65.66,-0.028026,-0.007601,0.008335,0.0000,0.037600,0.037674,0.000000,0.0000
71.02,-0.028009,-0.007647,0.008372,0.0000,0.037600,0.037674,0.000000,0.0000
76.34,-0.028009,-0.007647,0.008372,0.0000,0.037600,0.037674,0.000000,0.0000
81.72,-0.027991,-0.007693,0.008418,0.0000,0.056214,0.056465,0.000000,0.0000
87.19,-0.027957,-0.007745,0.008461,0.0000,0.056214,0.056465,0.000000,0.0000
92.50,-0.027957,-0.007745,0.008461,0.0000,0.056214,0.056465,0.000000,0.0000
97.82,-0.027931,-0.007803,0.008507,0.0000,0.056214,0.056465,0.000000,0.0000
103.45,-0.027900,-0.007843,0.008554,0.0000,0.056214,0.056465,0.000000,0.0000
108.77,-0.027900,-0.007843,0.008554,0.0000,0.056214,0.056465,0.000000,0.0000
114.10,-0.027882,-0.007893,0.008623,0.0000,0.056214,0.056465,0.000000,0.0000
119.49,-0.027882,-0.007893,0.008623,0.0000,0.074607,0.075200,0.000000,0.0000
124.85,-0.027798,-0.007900,0.008674,0.0000,0.074607,0.075200,0.000000,0.0000
130.19,-0.027785,-0.007935,0.008743,0.0000,0.074607,0.075200,0.000000,0.0000
135.59,-0.027714,-0.007942,0.008790,0.0000,0.074607,0.075200,0.000000,0.0000
141.04,-0.027714,-0.007942,0.008790,0.0000,0.092705,0.093861,0.000000,0.0000
146.33,-0.027642,-0.007928,0.008841,0.0000,0.092705,0.093861,0.000000,0.0000
151.80,-0.027557,-0.007934,0.008898,0.0000,0.092705,0.093861,0.000000,0.0000
157.16,-0.027557,-0.007934,0.008898,0.0000,0.092705,0.093861,0.000000,0.0000
162.47,-0.027474,-0.007928,0.008979,0.0000,0.110437,0.112429,0.000000,0.0000
167.79,-0.027474,-0.007928,0.008979,0.0000,0.110437,0.112429,0.000000,0.0000
