time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
1.25,-0.009591,-0.021410,0.039327,0.0000,0.000000,0.000000,0.000000,0.0000
6.90,-0.009591,-0.021410,0.039327,0.0000,-0.352671,-0.485410,0.500000,0.0000
12.25,-0.009447,-0.021335,0.039255,0.0000,-0.352671,-0.485410,0.500000,0.0000
17.58,-0.009447,-0.021335,0.039255,0.0000,-0.352671,-0.485410,0.500000,0.0000
22.94,-0.009512,-0.021333,0.039167,0.0000,-0.352671,-0.485410,0.500000,0.0000
28.28,-0.009469,-0.021306,0.039091,0.0000,-0.352671,-0.485410,0.500000,0.0000
33.60,-0.009465,-0.021301,0.039089,0.0000,-0.352671,-0.485410,0.500000,0.0000
38.92,-0.009465,-0.021301,0.039089,0.0000,-0.352671,-0.485410,0.500000,0.0000
44.29,-0.009545,-0.021425,0.039243,0.0000,-0.352671,-0.485410,0.500000,0.0000
49.65,-0.009723,-0.021598,0.039579,0.0000,-0.352671,-0.485410,0.500000,0.0000
54.99,-0.009723,-0.021598,0.039579,0.0000,-0.352671,-0.485410,0.500000,0.0000
60.38,-0.009998,-0.021927,0.040041,0.0000,-0.352671,-0.485410,0.500000,0.0000
65.76,-0.009998,-0.021927,0.040041,0.0000,-0.352671,-0.485410,0.500000,0.0000
71.07,-0.010387,-0.022395,0.040716,0.0000,-0.352671,-0.485410,0.500000,0.0000
76.39,-0.010387,-0.022395,0.040716,0.0000,-0.352671,-0.485410,0.500000,0.0000
81.71,-0.010842,-0.022859,0.041628,0.0000,-0.352671,-0.485410,0.500000,0.0000
87.44,-0.011377,-0.023397,0.042845,0.0000,-0.352671,-0.485410,0.500000,0.0000
92.79,-0.011965,-0.024053,0.044320,0.0000,-0.352671,-0.485410,0.500000,0.0000
98.14,-0.011965,-0.024053,0.044320,0.0000,-0.352671,-0.485410,0.500000,0.0000
103.61,-0.012620,-0.024795,0.046053,0.0000,-0.352671,-0.485410,0.500000,0.0000
109.70,-0.013371,-0.025602,0.048070,0.0000,-0.352671,-0.485410,0.500000,0.0000
115.09,-0.013371,-0.025602,0.048070,0.0000,-0.352671,-0.485410,0.500000,0.0000
120.37,-0.014237,-0.026548,0.050450,0.0000,-0.352671,-0.485410,0.500000,0.0000
125.95,-0.015323,-0.027663,0.053109,0.0000,-0.352671,-0.485410,0.500000,0.0000
131.33,-0.015323,-0.027663,0.053109,0.0000,-0.352671,-0.485410,0.500000,0.0000
136.77,-0.016319,-0.028829,0.056086,0.0000,-0.352671,-0.485410,0.500000,0.0000
142.47,-0.017651,-0.030324,0.059307,0.0000,-0.352671,-0.485410,0.500000,0.0000
147.92,-0.017651,-0.030324,0.059307,0.0000,-0.352671,-0.485410,0.500000,0.0000
153.26,-0.018919,-0.031881,0.062764,0.0000,-0.352671,-0.485410,0.500000,0.0000
158.62,-0.020480,-0.033737,0.066552,0.0000,-0.352671,-0.485410,0.500000,0.0000
164.07,-0.020480,-0.033737,0.066552,0.0000,-0.352671,-0.485410,0.500000,0.0000
169.59,-0.022259,-0.035714,0.070560,0.0000,-0.334110,-0.428283,0.500000,0.0000
175.00,-0.024137,-0.037873,0.074799,0.0000,-0.334110,-0.428283,0.500000,0.0000
180.54,-0.024137,-0.037873,0.074799,0.0000,-0.334110,-0.428283,0.500000,0.0000
185.99,-0.026193,-0.040314,0.079296,0.0000,-0.334110,-0.428283,0.500000,0.0000
191.35,-0.028392,-0.042971,0.084234,0.0000,-0.334110,-0.428283,0.500000,0.0000
196.87,-0.028392,-0.042971,0.084234,0.0000,-0.334110,-0.428283,0.500000,0.0000
202.25,-0.030788,-0.045805,0.089172,0.0000,-0.334110,-0.428283,0.500000,0.0000
207.60,-0.030788,-0.045805,0.089172,0.0000,-0.334110,-0.428283,0.500000,0.0000
213.51,-0.033248,-0.048732,0.094287,0.0000,-0.334110,-0.428283,0.500000,0.0000
218.95,-0.036025,-0.052035,0.099635,0.0000,-0.334110,-0.428283,0.500000,0.0000
224.26,-0.036025,-0.052035,0.099635,0.0000,-0.334110,-0.428283,0.500000,0.0000
229.62,-0.038944,-0.055428,0.105237,0.0000,-0.334110,-0.428283,0.500000,0.0000
235.14,-0.041888,-0.059006,0.110982,0.0000,-0.334110,-0.428283,0.500000,0.0000
240.48,-0.041888,-0.059006,0.110982,0.0000,-0.334110,-0.428283,0.500000,0.0000
245.82,-0.045046,-0.062894,0.116878,0.0000,-0.334110,-0.428283,0.500000,0.0000
251.14,-0.048302,-0.066814,0.122989,0.0000,-0.334110,-0.428283,0.500000,0.0000
256.47,-0.048302,-0.066814,0.122989,0.0000,-0.334110,-0.428283,0.500000,0.0000
261.85,-0.051795,-0.071033,0.129291,0.0000,-0.334110,-0.428283,0.500000,0.0000
267.38,-0.055464,-0.075385,0.135599,0.0000,-0.334110,-0.428283,0.500000,0.0000
272.75,-0.055464,-0.075385,0.135599,0.0000,-0.334110,-0.428283,0.500000,0.0000
278.14,-0.059101,-0.080012,0.142118,0.0000,-0.334110,-0.428283,0.500000,0.0000
283.49,-0.063038,-0.084646,0.148450,0.0000,-0.334110,-0.428283,0.500000,0.0000
288.83,-0.063038,-0.084646,0.148450,0.0000,-0.334110,-0.428283,0.500000,0.0000
