time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
3.49,-0.015548,-0.015727,0.005829,0.0000,0.600000,0.000000,0.000000,0.0000
8.84,-0.016353,-0.016583,0.006248,0.0000,0.600000,0.000000,0.000000,0.0000
14.17,-0.016353,-0.016583,0.006248,0.0000,0.600000,0.000000,0.000000,0.0000
19.51,-0.017199,-0.017458,0.006692,0.0000,0.600000,0.000000,0.000000,0.0000
25.17,-0.018055,-0.018393,0.007182,0.0000,0.600000,0.000000,0.000000,0.0000
30.51,-0.018055,-0.018393,0.007182,0.0000,0.600000,0.000000,0.000000,0.0000
35.84,-0.018757,-0.019279,0.007585,0.0000,0.600000,0.000000,0.000000,0.0000
41.26,-0.019317,-0.020155,0.008021,0.0000,0.600000,0.000000,0.000000,0.0000
46.72,-0.019317,-0.020155,0.008021,0.0000,0.600000,0.000000,0.000000,0.0000
52.39,-0.019949,-0.021058,0.008508,0.0000,0.600000,0.000000,0.000000,0.0000
57.71,-0.020360,-0.021903,0.008902,0.0000,0.600000,0.000000,0.000000,0.0000
63.18,-0.020360,-0.021903,0.008902,0.0000,0.600000,0.000000,0.000000,0.0000
68.61,-0.020723,-0.022800,0.009362,0.0000,0.600000,0.000000,0.000000,0.0000
74.01,-0.021043,-0.023633,0.009804,0.0000,0.600000,0.000000,0.000000,0.0000
79.38,-0.021043,-0.023633,0.009804,0.0000,0.600000,0.000000,0.000000,0.0000
84.71,-0.021304,-0.024498,0.010191,0.0000,0.600000,0.000000,0.000000,0.0000
90.07,-0.021434,-0.025451,0.010552,0.0000,0.600000,0.000000,0.000000,0.0000
95.72,-0.021434,-0.025451,0.010552,0.0000,0.600000,0.000000,0.000000,0.0000
101.25,-0.021579,-0.026294,0.011008,0.0000,0.600000,0.000000,0.000000,0.0000
106.78,-0.021611,-0.027111,0.011319,0.0000,0.600000,0.000000,0.000000,0.0000
112.16,-0.021611,-0.027111,0.011319,0.0000,0.600000,0.000000,0.000000,0.0000
117.83,-0.021525,-0.028027,0.011683,0.0000,0.600000,0.000000,0.000000,0.0000
123.22,-0.021525,-0.028027,0.011683,0.0000,0.600000,0.000000,0.000000,0.0000
128.67,-0.021483,-0.028922,0.012024,0.0000,0.600000,0.000000,0.000000,0.0000
134.17,-0.021233,-0.029749,0.012420,0.0000,0.600000,0.000000,0.000000,0.0000
