time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-05T22:03:01.289792+00:00,1772748181289.791,0.439941,-0.554688,0.323975,-0.044220,0.002668,-0.400879,26604,27162,27202,26741,1772748181288.272,0.438252,-0.555102,0.323646,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.300034+00:00,1772748181300.034,0.440186,-0.554688,0.323730,-0.071472,-0.002506,-0.393311,26604,27162,27202,26741,1772748181296.836,0.438281,-0.555116,0.323570,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.310672+00:00,1772748181310.672,0.440186,-0.554688,0.323730,-0.085510,-0.015884,-0.390625,26604,27162,27202,26741,1772748181305.494,0.438330,-0.555118,0.323470,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.320577+00:00,1772748181320.576,0.440186,-0.554688,0.323486,-0.102356,-0.035492,-0.396484,26604,27162,27202,26741,1772748181314.000,0.438346,-0.555106,0.323400,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.329479+00:00,1772748181329.479,0.440186,-0.554688,0.323486,-0.127563,-0.055328,-0.408203,26604,27162,27202,26741,1772748181322.552,0.438381,-0.555104,0.323315,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.340147+00:00,1772748181340.146,0.440186,-0.554688,0.323486,-0.144897,-0.040527,-0.395752,26604,27162,27202,26741,1772748181339.530,0.438473,-0.555139,0.323131,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.350909+00:00,1772748181350.908,0.440430,-0.554688,0.323242,-0.138428,-0.013870,-0.385010,26604,27162,27202,26741,1772748181348.044,0.438528,-0.555149,0.323050,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.359720+00:00,1772748181359.719,0.440430,-0.554688,0.323242,-0.119507,0.007671,-0.385498,26604,27162,27202,26741,1772748181356.531,0.438528,-0.555182,0.322968,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.369593+00:00,1772748181369.593,0.440430,-0.554688,0.322998,-0.096680,0.019653,-0.387939,26604,27162,27202,26741,1772748181365.089,0.438545,-0.555167,0.322881,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.379761+00:00,1772748181379.760,0.440430,-0.554688,0.322998,-0.094421,0.040192,-0.387939,26604,27162,27202,26741,1772748181373.702,0.438548,-0.555197,0.322796,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.390008+00:00,1772748181390.008,0.440430,-0.554688,0.322754,-0.074829,-0.004635,-0.394531,26604,27162,27202,26741,1772748181382.233,0.438568,-0.555198,0.322720,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.399916+00:00,1772748181399.916,0.440430,-0.554688,0.322754,-0.069214,-0.030441,-0.393311,26604,27162,27202,26741,1772748181399.223,0.438616,-0.555213,0.322530,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.410678+00:00,1772748181410.678,0.440430,-0.554688,0.322754,-0.053589,-0.092407,-0.405762,26604,27162,27202,26741,1772748181407.732,0.438637,-0.555226,0.322441,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.420588+00:00,1772748181420.587,0.440430,-0.554688,0.322510,-0.053162,-0.136353,-0.411133,26604,27162,27202,26741,1772748181416.275,0.438642,-0.555227,0.322234,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.429612+00:00,1772748181429.611,0.440430,-0.554688,0.322510,-0.053864,-0.171631,-0.426270,26604,27162,27202,26741,1772748181424.784,0.438615,-0.555262,0.322133,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.439390+00:00,1772748181439.390,0.440430,-0.554688,0.322266,-0.062317,-0.141113,-0.416504,26604,27162,27202,26741,1772748181433.298,0.438596,-0.555251,0.322039,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.449537+00:00,1772748181449.537,0.440430,-0.554688,0.322266,-0.082520,-0.156006,-0.414795,26604,27162,27202,26741,1772748181441.871,0.438589,-0.555243,0.321937,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.460108+00:00,1772748181460.107,0.440430,-0.554688,0.322021,-0.099426,-0.156494,-0.422363,26604,27162,27202,26741,1772748181459.056,0.438527,-0.555259,0.321743,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.470250+00:00,1772748181470.250,0.440430,-0.554688,0.322021,-0.104614,-0.150513,-0.426270,26604,27162,27202,26741,1772748181467.528,0.438480,-0.555295,0.321650,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.481019+00:00,1772748181481.019,0.440430,-0.554688,0.321777,-0.108582,-0.157227,-0.440186,26604,27162,27202,26741,1772748181476.076,0.438440,-0.555308,0.321523,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.489556+00:00,1772748181489.555,0.440430,-0.554688,0.321533,-0.114319,-0.128784,-0.441162,26604,27162,27202,26741,1772748181484.720,0.438422,-0.555334,0.321444,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.500548+00:00,1772748181500.548,0.440430,-0.554688,0.321533,-0.131470,-0.123657,-0.448730,26604,27162,27202,26741,1772748181493.436,0.438414,-0.555353,0.321334,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.510362+00:00,1772748181510.362,0.440430,-0.554688,0.321289,-0.145874,-0.114990,-0.458740,26604,27162,27202,26741,1772748181501.875,0.438414,-0.555353,0.321334,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.520364+00:00,1772748181520.364,0.440430,-0.554688,0.321289,-0.143188,-0.077576,-0.456787,26604,27162,27202,26741,1772748181518.908,0.438326,-0.555415,0.321067,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.530356+00:00,1772748181530.355,0.440430,-0.554688,0.321045,-0.128418,-0.068481,-0.460938,26604,27162,27202,26741,1772748181527.387,0.438234,-0.555459,0.321008,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.540984+00:00,1772748181540.984,0.440186,-0.554688,0.321045,-0.104980,-0.082764,-0.463135,26604,27162,27202,26741,1772748181535.844,0.438195,-0.555471,0.320909,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.550547+00:00,1772748181550.546,0.440186,-0.554688,0.320801,-0.098938,-0.137573,-0.479980,26604,27162,27202,26741,1772748181544.323,0.438141,-0.555492,0.320823,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.560611+00:00,1772748181560.611,0.440186,-0.554688,0.320801,-0.091858,-0.214478,-0.505371,26604,27162,27202,26741,1772748181552.848,0.438109,-0.555533,0.320733,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.570538+00:00,1772748181570.538,0.440186,-0.554688,0.320557,-0.078308,-0.209351,-0.487793,26604,27162,27202,26741,1772748181569.900,0.438004,-0.555593,0.320579,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-05T22:03:01.580162+00:00,1772748181580.162,0.439941,-0.554688,0.320557,-0.065002,-0.188965,-0.481445,26604,27162,27202,26741,1772748181578.408,0.437949,-0.555631,0.320484,0.000000,0.000000,0.000000,1.000000,position_only
