time_ms,x,y,z,yaw_deg
628.89,0.252445,-0.018391,0.046872,0.0000
634.40,0.260240,-0.018206,0.047252,0.0000
639.74,0.260240,-0.018206,0.047252,0.0000
645.22,0.267821,-0.018005,0.047554,0.0000
650.54,0.275490,-0.017763,0.047984,0.0000
655.88,0.275490,-0.017763,0.047984,0.0000
661.21,0.283145,-0.017637,0.048284,0.0000
666.54,0.290481,-0.017340,0.048704,0.0000
671.89,0.290481,-0.017340,0.048704,0.0000
677.67,0.297992,-0.017141,0.049073,0.0000
683.01,0.305333,-0.017030,0.049456,0.0000
688.36,0.305333,-0.017030,0.049456,0.0000
693.70,0.312630,-0.016743,0.049864,0.0000
699.18,0.319814,-0.016519,0.050299,0.0000
704.53,0.319814,-0.016519,0.050299,0.0000
709.88,0.327024,-0.016423,0.050675,0.0000
715.24,0.334062,-0.016282,0.050968,0.0000
720.55,0.334062,-0.016282,0.050968,0.0000
726.10,0.340973,-0.016012,0.051394,0.0000
731.44,0.340973,-0.016012,0.051394,0.0000
736.80,0.347819,-0.015853,0.051681,0.0000
742.13,0.354572,-0.015804,0.052004,0.0000
747.49,0.354572,-0.015804,0.052004,0.0000
752.87,0.361321,-0.015654,0.052380,0.0000
758.23,0.367814,-0.015537,0.052731,0.0000
763.55,0.367814,-0.015537,0.052731,0.0000
768.90,0.374290,-0.015505,0.053096,0.0000
774.23,0.380606,-0.015281,0.053346,0.0000
779.90,0.380606,-0.015281,0.053346,0.0000
785.21,0.386705,-0.015068,0.053653,0.0000
790.58,0.392749,-0.015037,0.053926,0.0000
795.90,0.392749,-0.015037,0.053926,0.0000
801.28,0.398667,-0.014959,0.054117,0.0000
806.61,0.404531,-0.014776,0.054405,0.0000
811.89,0.404531,-0.014776,0.054405,0.0000
817.22,0.410302,-0.014777,0.054480,0.0000
822.64,0.410302,-0.014777,0.054480,0.0000
827.95,0.415954,-0.014581,0.054697,0.0000
833.58,0.421389,-0.014575,0.054907,0.0000
838.90,0.421389,-0.014575,0.054907,0.0000
844.23,0.426920,-0.014551,0.054953,0.0000
849.56,0.432072,-0.014534,0.055044,0.0000
854.88,0.432072,-0.014534,0.055044,0.0000
860.22,0.437143,-0.014494,0.055145,0.0000
865.78,0.442025,-0.014376,0.055231,0.0000
871.09,0.442025,-0.014376,0.055231,0.0000
876.41,0.446785,-0.014416,0.055164,0.0000
882.50,0.451547,-0.014417,0.055191,0.0000
887.85,0.451547,-0.014417,0.055191,0.0000
893.13,0.456019,-0.014410,0.055245,0.0000
898.45,0.460491,-0.014409,0.055148,0.0000
903.77,0.460491,-0.014409,0.055148,0.0000
909.15,0.464715,-0.014480,0.055017,0.0000
914.46,0.464715,-0.014480,0.055017,0.0000
919.79,0.468827,-0.014440,0.055018,0.0000
925.24,0.472865,-0.014424,0.054941,0.0000
930.60,0.472865,-0.014424,0.054941,0.0000
935.90,0.476742,-0.014473,0.054882,0.0000
941.23,0.480487,-0.014519,0.054806,0.0000
946.56,0.480487,-0.014519,0.054806,0.0000
951.88,0.484109,-0.014595,0.054618,0.0000
957.33,0.487664,-0.014571,0.054433,0.0000
962.68,0.487664,-0.014571,0.054433,0.0000
968.01,0.491006,-0.014680,0.054247,0.0000
973.37,0.494364,-0.014698,0.054103,0.0000
978.69,0.494364,-0.014698,0.054103,0.0000
983.89,0.497490,-0.014790,0.053925,0.0000
989.25,0.497490,-0.014790,0.053925,0.0000
994.57,0.500518,-0.014850,0.053766,0.0000
999.90,0.503459,-0.014936,0.053533,0.0000
1005.23,0.503459,-0.014936,0.053533,0.0000
1010.62,0.506283,-0.015054,0.053303,0.0000
1015.95,0.509024,-0.015115,0.053029,0.0000
1021.28,0.509024,-0.015115,0.053029,0.0000
1026.59,0.511619,-0.015198,0.052758,0.0000
1031.90,0.514116,-0.015293,0.052482,0.0000
1037.22,0.514116,-0.015293,0.052482,0.0000
1042.77,0.516438,-0.015381,0.052238,0.0000
1048.13,0.518835,-0.015471,0.051920,0.0000
1053.50,0.518835,-0.015471,0.051920,0.0000
1058.85,0.518835,-0.015471,0.051920,0.0000
1064.20,0.520982,-0.015551,0.051668,0.0000
1069.54,0.523080,-0.015573,0.051388,0.0000
1075.14,0.525177,-0.015742,0.051050,0.0000
1080.49,0.525177,-0.015742,0.051050,0.0000
1085.60,0.527155,-0.015793,0.050788,0.0000
1091.08,0.528982,-0.015852,0.050511,0.0000
1096.41,0.528982,-0.015852,0.050511,0.0000
1101.74,0.530757,-0.016024,0.050203,0.0000
1107.30,0.532586,-0.016142,0.049922,0.0000
1112.68,0.532586,-0.016142,0.049922,0.0000
1118.01,0.534192,-0.016228,0.049664,0.0000
1123.43,0.535802,-0.016306,0.049361,0.0000
1128.75,0.535802,-0.016306,0.049361,0.0000
1134.16,0.537429,-0.016552,0.049139,0.0000
1139.47,0.537429,-0.016552,0.049139,0.0000
1144.81,0.538890,-0.016608,0.048875,0.0000
1150.13,0.540313,-0.016661,0.048599,0.0000
1155.45,0.540313,-0.016661,0.048599,0.0000
1160.80,0.541670,-0.016780,0.048344,0.0000
1166.14,0.543107,-0.016959,0.048102,0.0000
1171.45,0.543107,-0.016959,0.048102,0.0000
1176.77,0.544363,-0.017041,0.047864,0.0000
1182.26,0.545566,-0.017123,0.047657,0.0000
1188.10,0.545566,-0.017123,0.047657,0.0000
1193.45,0.546669,-0.017231,0.047431,0.0000
1199.02,0.547860,-0.017327,0.047162,0.0000
1204.41,0.547860,-0.017327,0.047162,0.0000
1209.74,0.549102,-0.017463,0.046982,0.0000
1215.01,0.550140,-0.017522,0.046816,0.0000
1220.34,0.550140,-0.017522,0.046816,0.0000
1225.70,0.551175,-0.017540,0.046606,0.0000
1231.25,0.552200,-0.017603,0.046440,0.0000
1236.72,0.552200,-0.017603,0.046440,0.0000
1242.09,0.553220,-0.017670,0.046260,0.0000
1247.47,0.553220,-0.017670,0.046260,0.0000
1252.90,0.554349,-0.017836,0.046062,0.0000
1258.25,0.555305,-0.017940,0.045961,0.0000
1263.62,0.555305,-0.017940,0.045961,0.0000
1268.95,0.556275,-0.017961,0.045805,0.0000
1274.27,0.557240,-0.017985,0.045682,0.0000
1279.59,0.557240,-0.017985,0.045682,0.0000
1284.90,0.558120,-0.018004,0.045576,0.0000
1290.38,0.559064,-0.018086,0.045449,0.0000
1295.71,0.559064,-0.018086,0.045449,0.0000
1301.31,0.560111,-0.018160,0.045348,0.0000
1306.62,0.561092,-0.018213,0.045263,0.0000
1312.72,0.561092,-0.018213,0.045263,0.0000
1318.01,0.562045,-0.018253,0.045176,0.0000
1323.36,0.562922,-0.018220,0.045087,0.0000
1328.69,0.562922,-0.018220,0.045087,0.0000
1334.01,0.563797,-0.018226,0.044990,0.0000
1339.33,0.563797,-0.018226,0.044990,0.0000
1344.69,0.564814,-0.018152,0.044938,0.0000
1350.20,0.565814,-0.018151,0.044908,0.0000
1355.52,0.565814,-0.018151,0.044908,0.0000
1360.87,0.566860,-0.018231,0.044816,0.0000
1366.21,0.567859,-0.018239,0.044729,0.0000
1371.58,0.567859,-0.018239,0.044729,0.0000
1376.95,0.568802,-0.018223,0.044668,0.0000
1382.36,0.569683,-0.018115,0.044663,0.0000
1387.68,0.569683,-0.018115,0.044663,0.0000
1393.06,0.570710,-0.018048,0.044624,0.0000
1398.41,0.571624,-0.017996,0.044565,0.0000
1403.73,0.571624,-0.017996,0.044565,0.0000
1409.09,0.572693,-0.017985,0.044531,0.0000
1414.42,0.572693,-0.017985,0.044531,0.0000
1419.78,0.573764,-0.017937,0.044470,0.0000
1425.13,0.573764,-0.017937,0.044470,0.0000
1430.46,0.574652,-0.017889,0.044450,0.0000
1435.78,0.575733,-0.017881,0.044376,0.0000
1441.07,0.576753,-0.017712,0.044374,0.0000
1446.40,0.576753,-0.017712,0.044374,0.0000
1451.74,0.577822,-0.017564,0.044340,0.0000
1457.01,0.578766,-0.017447,0.044286,0.0000
1462.34,0.578766,-0.017447,0.044286,0.0000
1467.84,0.579826,-0.017298,0.044324,0.0000
1473.24,0.579826,-0.017298,0.044324,0.0000
1478.66,0.580873,-0.017294,0.044336,0.0000
1484.11,0.582000,-0.017229,0.044308,0.0000
1489.47,0.582000,-0.017229,0.044308,0.0000
1495.06,0.583268,-0.017187,0.044233,0.0000
1500.61,0.584330,-0.017011,0.044328,0.0000
1506.03,0.584330,-0.017011,0.044328,0.0000
1511.44,0.585544,-0.016845,0.044334,0.0000
1516.95,0.586559,-0.016689,0.044346,0.0000
1522.33,0.586559,-0.016689,0.044346,0.0000
1527.71,0.587691,-0.016556,0.044261,0.0000
1533.12,0.587691,-0.016556,0.044261,0.0000
1538.67,0.588925,-0.016404,0.044274,0.0000
1544.11,0.590091,-0.016266,0.044323,0.0000
1549.52,0.591294,-0.016194,0.044361,0.0000
1555.08,0.591294,-0.016194,0.044361,0.0000
1560.61,0.592392,-0.016101,0.044441,0.0000
1565.99,0.593709,-0.015864,0.044486,0.0000
1571.43,0.593709,-0.015864,0.044486,0.0000
1576.87,0.594677,-0.015658,0.044524,0.0000
1582.25,0.594677,-0.015658,0.044524,0.0000
1587.79,0.595962,-0.015415,0.044509,0.0000
1593.25,0.597165,-0.015267,0.044507,0.0000
1599.23,0.598457,-0.015113,0.044523,0.0000
1604.69,0.598457,-0.015113,0.044523,0.0000
1610.03,0.599712,-0.014985,0.044468,0.0000
1615.86,0.600903,-0.014923,0.044459,0.0000
1621.39,0.600903,-0.014923,0.044459,0.0000
1626.83,0.602211,-0.014743,0.044426,0.0000
1632.46,0.603433,-0.014524,0.044506,0.0000
1637.90,0.603433,-0.014524,0.044506,0.0000
1643.31,0.604572,-0.014253,0.044485,0.0000
1648.73,0.605683,-0.014050,0.044506,0.0000
1654.08,0.605683,-0.014050,0.044506,0.0000
1659.28,0.606988,-0.013856,0.044531,0.0000
1664.73,0.608242,-0.013676,0.044562,0.0000
1670.08,0.608242,-0.013676,0.044562,0.0000
1675.53,0.609371,-0.013618,0.044555,0.0000
1680.92,0.609371,-0.013618,0.044555,0.0000
1686.28,0.610537,-0.013474,0.044491,0.0000
1691.70,0.611791,-0.013287,0.044433,0.0000
1697.12,0.611791,-0.013287,0.044433,0.0000
1702.57,0.613029,-0.013058,0.044470,0.0000
1707.97,0.613932,-0.012829,0.044575,0.0000
1713.50,0.613932,-0.012829,0.044575,0.0000
1719.03,0.614913,-0.012646,0.044584,0.0000
1724.52,0.615881,-0.012376,0.044636,0.0000
1730.07,0.615881,-0.012376,0.044636,0.0000
1735.46,0.616814,-0.012097,0.044698,0.0000
1740.90,0.617608,-0.011925,0.044687,0.0000
1746.32,0.617608,-0.011925,0.044687,0.0000
1751.71,0.618127,-0.011685,0.044643,0.0000
1757.17,0.618507,-0.011519,0.044670,0.0000
1762.90,0.618507,-0.011519,0.044670,0.0000
1768.35,0.619149,-0.011206,0.044630,0.0000
1773.97,0.619717,-0.010841,0.044590,0.0000
1779.37,0.619717,-0.010841,0.044590,0.0000
1784.84,0.620147,-0.010494,0.044535,0.0000
1790.37,0.620321,-0.010215,0.044499,0.0000
1795.90,0.620321,-0.010215,0.044499,0.0000
1801.43,0.620599,-0.009999,0.044422,0.0000
1806.84,0.620801,-0.009792,0.044345,0.0000
1812.20,0.620801,-0.009792,0.044345,0.0000
1817.58,0.620926,-0.009576,0.044237,0.0000
1823.09,0.620840,-0.009296,0.044117,0.0000
1828.60,0.620840,-0.009296,0.044117,0.0000
1834.04,0.620587,-0.008942,0.043999,0.0000
1839.41,0.620587,-0.008942,0.043999,0.0000
1845.45,0.620285,-0.008533,0.043857,0.0000
1850.84,0.619700,-0.008127,0.043768,0.0000
1856.18,0.619700,-0.008127,0.043768,0.0000
1861.59,0.619250,-0.007793,0.043578,0.0000
1866.97,0.618575,-0.007463,0.043450,0.0000
1872.53,0.618575,-0.007463,0.043450,0.0000
1877.90,0.617535,-0.007010,0.043299,0.0000
1883.36,0.616491,-0.006614,0.043075,0.0000
1888.72,0.616491,-0.006614,0.043075,0.0000
1894.08,0.615464,-0.006260,0.042823,0.0000
1899.44,0.613957,-0.005766,0.042516,0.0000
1904.78,0.613957,-0.005766,0.042516,0.0000
1910.15,0.612515,-0.005551,0.042170,0.0000
1915.69,0.610631,-0.004972,0.041848,0.0000
1921.02,0.610631,-0.004972,0.041848,0.0000
1926.88,0.608722,-0.004457,0.041586,0.0000
1932.29,0.606609,-0.003821,0.041353,0.0000
1937.71,0.606609,-0.003821,0.041353,0.0000
1943.12,0.604313,-0.003361,0.040893,0.0000
1948.44,0.601952,-0.002778,0.040459,0.0000
1953.80,0.601952,-0.002778,0.040459,0.0000
1959.17,0.599201,-0.002160,0.040114,0.0000
1964.58,0.599201,-0.002160,0.040114,0.0000
1969.98,0.596307,-0.001620,0.039798,0.0000
1975.36,0.593425,-0.001022,0.039325,0.0000
1980.68,0.593425,-0.001022,0.039325,0.0000
1986.01,0.590077,-0.000403,0.038927,0.0000
1991.37,0.586590,0.000258,0.038521,0.0000
1996.72,0.586590,0.000258,0.038521,0.0000
2002.50,0.583039,0.000828,0.038144,0.0000
2008.00,0.579460,0.001453,0.037625,0.0000
2013.48,0.579460,0.001453,0.037625,0.0000
2019.39,0.575539,0.002028,0.037184,0.0000
2024.73,0.571457,0.002759,0.036822,0.0000
2030.08,0.571457,0.002759,0.036822,0.0000
2035.40,0.567300,0.003396,0.036401,0.0000
2040.86,0.562843,0.004115,0.035976,0.0000
2046.22,0.562843,0.004115,0.035976,0.0000
2051.61,0.558329,0.004837,0.035575,0.0000
2056.95,0.558329,0.004837,0.035575,0.0000
2062.28,0.553573,0.005514,0.035161,0.0000
2067.97,0.548657,0.006318,0.034683,0.0000
2073.58,0.543588,0.007080,0.034303,0.0000
2078.97,0.543588,0.007080,0.034303,0.0000
2084.58,0.538463,0.007771,0.033885,0.0000
2090.17,0.533222,0.008496,0.033541,0.0000
2095.57,0.533222,0.008496,0.033541,0.0000
2101.33,0.527683,0.009235,0.033254,0.0000
2106.77,0.522053,0.010056,0.032848,0.0000
2112.68,0.522053,0.010056,0.032848,0.0000
2118.09,0.516396,0.010829,0.032616,0.0000
2123.47,0.510687,0.011584,0.032289,0.0000
2128.88,0.510687,0.011584,0.032289,0.0000
2134.52,0.504651,0.012335,0.032037,0.0000
2139.90,0.498521,0.013180,0.031869,0.0000
2145.37,0.498521,0.013180,0.031869,0.0000
2150.77,0.492401,0.013978,0.031566,0.0000
2156.38,0.486241,0.014680,0.031468,0.0000
2162.26,0.486241,0.014680,0.031468,0.0000
2167.73,0.479843,0.015491,0.031268,0.0000
2173.24,0.473527,0.016143,0.031205,0.0000
2178.68,0.473527,0.016143,0.031205,0.0000
2184.09,0.467076,0.016916,0.031121,0.0000
2189.64,0.467076,0.016916,0.031121,0.0000
2194.74,0.460592,0.017756,0.031010,0.0000
2200.60,0.453981,0.018433,0.031031,0.0000
2206.52,0.447291,0.019307,0.031071,0.0000
2212.19,0.447291,0.019307,0.031071,0.0000
2217.57,0.440618,0.020143,0.031108,0.0000
2223.06,0.433898,0.020990,0.031233,0.0000
2228.54,0.433898,0.020990,0.031233,0.0000
2233.96,0.427137,0.021693,0.031299,0.0000
2239.32,0.427137,0.021693,0.031299,0.0000
2244.70,0.420524,0.022438,0.031524,0.0000
2250.12,0.413749,0.023163,0.031608,0.0000
2255.50,0.413749,0.023163,0.031608,0.0000
2260.87,0.407021,0.023953,0.031816,0.0000
2266.21,0.400258,0.024660,0.032132,0.0000
2271.56,0.400258,0.024660,0.032132,0.0000
2277.57,0.393622,0.025444,0.032275,0.0000
2282.90,0.386966,0.026206,0.032483,0.0000
2288.26,0.386966,0.026206,0.032483,0.0000
2293.62,0.380444,0.026915,0.032801,0.0000
2299.20,0.373760,0.027618,0.033055,0.0000
2304.58,0.373760,0.027618,0.033055,0.0000
2309.96,0.367236,0.028401,0.033296,0.0000
2315.32,0.360730,0.029155,0.033585,0.0000
2320.69,0.360730,0.029155,0.033585,0.0000
2326.05,0.354202,0.029907,0.033946,0.0000
2331.41,0.347828,0.030526,0.034253,0.0000
2336.78,0.347828,0.030526,0.034253,0.0000
2342.10,0.341548,0.031212,0.034585,0.0000
2347.42,0.341548,0.031212,0.034585,0.0000
2352.75,0.335330,0.031992,0.034889,0.0000
2358.07,0.329093,0.032628,0.035280,0.0000
2363.42,0.329093,0.032628,0.035280,0.0000
2368.82,0.323018,0.033408,0.035597,0.0000
2374.19,0.317012,0.034119,0.035821,0.0000
2379.90,0.317012,0.034119,0.035821,0.0000
2385.22,0.311125,0.034640,0.036132,0.0000
2390.53,0.305333,0.035263,0.036434,0.0000
2395.95,0.305333,0.035263,0.036434,0.0000
2401.33,0.299587,0.035926,0.036721,0.0000
2406.66,0.293899,0.036574,0.036899,0.0000
2411.96,0.293899,0.036574,0.036899,0.0000
2417.32,0.288420,0.037166,0.037244,0.0000
2422.64,0.288420,0.037166,0.037244,0.0000
2428.09,0.282985,0.037797,0.037495,0.0000
2433.63,0.277613,0.038384,0.037780,0.0000
2438.95,0.277613,0.038384,0.037780,0.0000
2444.27,0.272398,0.039004,0.038041,0.0000
2449.80,0.267303,0.039615,0.038203,0.0000
2455.15,0.267303,0.039615,0.038203,0.0000
2460.72,0.262225,0.040271,0.038489,0.0000
2466.01,0.257345,0.040862,0.038566,0.0000
2471.33,0.257345,0.040862,0.038566,0.0000
2476.68,0.252603,0.041429,0.038763,0.0000
2482.07,0.247990,0.041976,0.038960,0.0000
2487.39,0.247990,0.041976,0.038960,0.0000
2492.71,0.243401,0.042548,0.039194,0.0000
2498.10,0.239046,0.043083,0.039249,0.0000
2503.42,0.239046,0.043083,0.039249,0.0000
2508.79,0.234716,0.043587,0.039393,0.0000
2514.12,0.234716,0.043587,0.039393,0.0000
2519.46,0.230527,0.044088,0.039449,0.0000
2524.78,0.226470,0.044616,0.039526,0.0000
2530.13,0.226470,0.044616,0.039526,0.0000
2535.63,0.222495,0.045130,0.039613,0.0000
2540.95,0.218638,0.045613,0.039527,0.0000
2546.28,0.218638,0.045613,0.039527,0.0000
2551.62,0.214933,0.046159,0.039649,0.0000
2556.99,0.211193,0.046705,0.039592,0.0000
2562.40,0.211193,0.046705,0.039592,0.0000
2567.79,0.207750,0.047177,0.039712,0.0000
2573.13,0.204287,0.047664,0.039580,0.0000
2578.47,0.204287,0.047664,0.039580,0.0000
2584.23,0.201143,0.048148,0.039641,0.0000
2590.01,0.197910,0.048589,0.039567,0.0000
2595.41,0.197910,0.048589,0.039567,0.0000
2600.77,0.194975,0.049036,0.039585,0.0000
2606.07,0.194975,0.049036,0.039585,0.0000
2611.73,0.191953,0.049466,0.039451,0.0000
2617.09,0.189133,0.049951,0.039410,0.0000
2622.48,0.189133,0.049951,0.039410,0.0000
2627.85,0.186348,0.050441,0.039339,0.0000
2633.51,0.183778,0.050870,0.039286,0.0000
2638.88,0.183778,0.050870,0.039286,0.0000
2644.30,0.181180,0.051284,0.039147,0.0000
2649.69,0.178774,0.051731,0.039065,0.0000
2655.09,0.178774,0.051731,0.039065,0.0000
2660.64,0.176388,0.052163,0.038961,0.0000
2666.30,0.174087,0.052569,0.038840,0.0000
2671.63,0.174087,0.052569,0.038840,0.0000
2677.10,0.171985,0.053080,0.038811,0.0000
2682.46,0.169884,0.053487,0.038622,0.0000
2687.81,0.169884,0.053487,0.038622,0.0000
2693.28,0.167890,0.053862,0.038504,0.0000
2698.60,0.165946,0.054310,0.038311,0.0000
2703.95,0.165946,0.054310,0.038311,0.0000
2709.28,0.164116,0.054710,0.038148,0.0000
2715.05,0.162294,0.055123,0.038055,0.0000
2720.41,0.162294,0.055123,0.038055,0.0000
2725.74,0.160521,0.055520,0.037917,0.0000
2731.25,0.158899,0.055969,0.037871,0.0000
2736.72,0.158899,0.055969,0.037871,0.0000
2742.10,0.157288,0.056337,0.037735,0.0000
2747.43,0.157288,0.056337,0.037735,0.0000
2752.75,0.155767,0.056733,0.037597,0.0000
2758.07,0.154315,0.057122,0.037447,0.0000
2763.41,0.154315,0.057122,0.037447,0.0000
2769.21,0.152862,0.057447,0.037311,0.0000
2774.54,0.151617,0.057871,0.037230,0.0000
2779.89,0.151617,0.057871,0.037230,0.0000
2785.30,0.150300,0.058172,0.037115,0.0000
2790.63,0.149011,0.058505,0.037020,0.0000
2795.96,0.149011,0.058505,0.037020,0.0000
2801.36,0.147774,0.058846,0.036915,0.0000
2806.76,0.146686,0.059242,0.036844,0.0000
2812.24,0.146686,0.059242,0.036844,0.0000
2817.66,0.145474,0.059568,0.036750,0.0000
2823.06,0.144452,0.059922,0.036694,0.0000
2828.41,0.144452,0.059922,0.036694,0.0000
2834.06,0.143408,0.060316,0.036615,0.0000
2839.38,0.143408,0.060316,0.036615,0.0000
2844.71,0.142271,0.060552,0.036514,0.0000
2850.02,0.141245,0.060933,0.036456,0.0000
2855.34,0.141245,0.060933,0.036456,0.0000
2860.82,0.140295,0.061253,0.036427,0.0000
2866.13,0.139255,0.061572,0.036364,0.0000
2871.90,0.139255,0.061572,0.036364,0.0000
2877.42,0.138361,0.061909,0.036290,0.0000
2882.73,0.137332,0.062218,0.036199,0.0000
2888.06,0.137332,0.062218,0.036199,0.0000
2893.42,0.136349,0.062437,0.036143,0.0000
2898.77,0.135443,0.062761,0.036098,0.0000
2904.07,0.135443,0.062761,0.036098,0.0000
2909.72,0.134486,0.063015,0.036060,0.0000
2915.01,0.133537,0.063265,0.035990,0.0000
2920.37,0.133537,0.063265,0.035990,0.0000
2925.72,0.132646,0.063609,0.035973,0.0000
2931.08,0.132646,0.063609,0.035973,0.0000
2936.39,0.131715,0.063861,0.035941,0.0000
2941.70,0.130847,0.064157,0.035900,0.0000
2947.04,0.130847,0.064157,0.035900,0.0000
2952.48,0.129998,0.064449,0.035888,0.0000
2957.98,0.128999,0.064695,0.035852,0.0000
2963.34,0.128999,0.064695,0.035852,0.0000
2968.72,0.128180,0.064891,0.035837,0.0000
