time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-07T00:43:29.825042+00:00,1772844209825.039,0.447754,-0.540527,0.324707,0.268311,0.069031,-1.909180,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209823.467,0.447251,-0.538817,0.324686,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.835355+00:00,1772844209835.354,0.447754,-0.540527,0.324707,0.274902,0.080994,-1.914062,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209831.933,0.447287,-0.538757,0.324702,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.844501+00:00,1772844209844.501,0.447754,-0.540527,0.324707,0.278076,0.074951,-1.921875,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209840.506,0.447321,-0.538703,0.324726,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.854070+00:00,1772844209854.069,0.447754,-0.540527,0.324707,0.286377,0.078857,-1.915039,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209849.000,0.447356,-0.538653,0.324770,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.864384+00:00,1772844209864.384,0.447754,-0.540527,0.324707,0.297119,0.073914,-1.916016,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209857.739,0.447488,-0.538557,0.324776,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.874125+00:00,1772844209874.124,0.447754,-0.540527,0.324951,0.309082,0.064148,-1.922852,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209866.467,0.447494,-0.538501,0.324820,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.884642+00:00,1772844209884.642,0.447754,-0.540527,0.324951,0.311279,0.058167,-1.929688,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209883.476,0.447563,-0.538397,0.324852,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.894725+00:00,1772844209894.725,0.447998,-0.540039,0.324951,0.320557,0.068237,-1.939453,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209892.035,0.447607,-0.538355,0.324864,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.904223+00:00,1772844209904.222,0.447998,-0.540039,0.324951,0.334473,0.097107,-1.943359,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209900.529,0.447631,-0.538333,0.324890,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.914416+00:00,1772844209914.416,0.447998,-0.540039,0.324951,0.338623,0.109314,-1.948242,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209909.028,0.447650,-0.538295,0.324904,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.924745+00:00,1772844209924.744,0.447998,-0.540039,0.324951,0.344482,0.101624,-1.954102,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209917.589,0.447676,-0.538234,0.324911,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.934078+00:00,1772844209934.078,0.447998,-0.540039,0.324951,0.346924,0.104248,-1.963867,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209926.083,0.447661,-0.538170,0.324923,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.944325+00:00,1772844209944.324,0.447998,-0.540039,0.324951,0.340576,0.088623,-1.959961,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209943.245,0.447704,-0.538044,0.324953,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.954767+00:00,1772844209954.766,0.447998,-0.540039,0.324951,0.326416,0.090210,-1.957031,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209951.762,0.447686,-0.537981,0.324980,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.965174+00:00,1772844209965.173,0.447998,-0.540039,0.324951,0.325195,0.086670,-1.957031,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209960.284,0.447679,-0.537949,0.324967,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.974962+00:00,1772844209974.961,0.447998,-0.539551,0.324951,0.324463,0.084045,-1.961914,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209968.766,0.447690,-0.537904,0.324974,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.983908+00:00,1772844209983.907,0.447998,-0.539551,0.324951,0.321533,0.086060,-1.962891,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209977.261,0.447697,-0.537835,0.324965,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:29.995253+00:00,1772844209995.252,0.447998,-0.539551,0.324951,0.318604,0.099487,-1.963867,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844209994.355,0.447707,-0.537763,0.324949,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:30.004272+00:00,1772844210004.271,0.447998,-0.539551,0.324951,0.317627,0.114136,-1.958984,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844210002.822,0.447646,-0.537712,0.324956,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T00:43:30.014736+00:00,1772844210014.736,0.447998,-0.539551,0.324951,0.319824,0.118103,-1.951172,20800,18529,21078,18216,0.450000,-0.550000,0.300000,0.000000,1772844210011.375,0.447660,-0.537650,0.324936,0.000000,0.000000,0.000000,1.000000,position_only
