time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-07T18:21:45.779909+00:00,1772907705779.906,0.434082,-0.550781,0.318604,-0.012444,-0.512695,0.351807,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705771.534,0.431194,-0.550717,0.318119,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.788897+00:00,1772907705788.896,0.434082,-0.550781,0.318604,-0.008789,-0.506836,0.354492,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705780.535,0.431073,-0.550716,0.318268,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.800354+00:00,1772907705800.354,0.434082,-0.550781,0.318848,-0.002146,-0.509277,0.357666,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705797.888,0.430842,-0.550711,0.318516,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.810095+00:00,1772907705810.094,0.434082,-0.550293,0.318848,0.018921,-0.478027,0.354004,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705806.419,0.430755,-0.550760,0.318604,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.819255+00:00,1772907705819.255,0.433594,-0.550781,0.319092,0.037231,-0.475830,0.351074,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705814.925,0.430630,-0.550771,0.318731,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.830036+00:00,1772907705830.035,0.433594,-0.550781,0.319336,0.045074,-0.488770,0.343262,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705823.529,0.430545,-0.550772,0.318839,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.839990+00:00,1772907705839.990,0.433594,-0.550781,0.319336,0.044556,-0.522461,0.333984,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705832.190,0.430451,-0.550780,0.318962,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.849794+00:00,1772907705849.794,0.433594,-0.550781,0.319580,0.039673,-0.545410,0.340088,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705849.281,0.430275,-0.550812,0.319201,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.860514+00:00,1772907705860.512,0.433350,-0.550781,0.319824,0.043823,-0.530762,0.339600,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705857.847,0.430176,-0.550818,0.319340,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.870220+00:00,1772907705870.219,0.433350,-0.550781,0.319824,0.044312,-0.524902,0.343994,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705866.721,0.430079,-0.550851,0.319468,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.880068+00:00,1772907705880.068,0.433350,-0.550781,0.320068,0.031677,-0.513672,0.348877,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705875.308,0.429984,-0.550838,0.319615,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.889490+00:00,1772907705889.490,0.432861,-0.550781,0.320068,0.001940,-0.526367,0.352051,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705884.111,0.429876,-0.550842,0.319739,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.899983+00:00,1772907705899.983,0.432861,-0.550781,0.320312,-0.011124,-0.521484,0.358398,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705892.844,0.429775,-0.550859,0.319869,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.909762+00:00,1772907705909.761,0.432861,-0.550781,0.320312,-0.022507,-0.528320,0.356689,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705901.346,0.429664,-0.550871,0.319985,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.920462+00:00,1772907705920.462,0.432861,-0.550781,0.320557,-0.022812,-0.506836,0.363037,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705918.591,0.429448,-0.550913,0.320227,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.929869+00:00,1772907705929.868,0.432617,-0.550781,0.320557,-0.021225,-0.526367,0.361816,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705927.096,0.429318,-0.550914,0.320353,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.940605+00:00,1772907705940.605,0.432617,-0.550781,0.320801,0.002998,-0.534668,0.364014,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705935.589,0.429204,-0.550951,0.320454,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-07T18:21:45.950407+00:00,1772907705950.407,0.432373,-0.550781,0.320801,0.024384,-0.538574,0.363281,19745,19974,19753,19875,0.450000,-0.550000,0.300000,0.000000,1772907705944.145,0.429098,-0.550973,0.320578,0.000000,0.000000,0.000000,1.000000,position_only
