time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-06T21:01:15.048945+00:00,1772830875048.943,0.450684,-0.557617,0.308105,0.087463,0.082397,0.211914,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875047.594,0.451287,-0.558670,0.307988,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.058407+00:00,1772830875058.406,0.450928,-0.557617,0.308350,0.085388,0.047546,0.218384,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875056.458,0.451408,-0.558771,0.308191,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.069020+00:00,1772830875069.019,0.450928,-0.557617,0.308594,0.068054,0.014977,0.224731,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875064.936,0.451507,-0.558799,0.308388,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.078796+00:00,1772830875078.796,0.450928,-0.557617,0.308838,0.053253,-0.024277,0.228149,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875073.428,0.451632,-0.558882,0.308595,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.088773+00:00,1772830875088.773,0.451172,-0.557617,0.309082,0.030029,-0.033630,0.230347,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875081.882,0.451706,-0.558976,0.308796,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.099114+00:00,1772830875099.114,0.451172,-0.558105,0.309326,0.008118,-0.040741,0.229858,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875098.943,0.451957,-0.559172,0.309325,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.108969+00:00,1772830875108.968,0.451416,-0.558105,0.309570,-0.005650,-0.033600,0.231812,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875107.428,0.451957,-0.559172,0.309325,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.118955+00:00,1772830875118.955,0.451416,-0.558105,0.309814,-0.020050,0.002991,0.234741,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875115.899,0.452087,-0.559279,0.309667,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.129169+00:00,1772830875129.167,0.451660,-0.558105,0.310059,-0.030594,0.042450,0.235718,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875124.460,0.452155,-0.559347,0.309852,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:01:15.138745+00:00,1772830875138.743,0.451660,-0.558105,0.310303,-0.028107,0.060120,0.228149,21546,18503,21675,17894,0.450000,-0.550000,0.300000,0.000000,1772830875132.955,0.452207,-0.559435,0.310037,0.000000,0.000000,0.000000,1.000000,position_only
