time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
1.25,0.003954,0.000989,0.014520,0.0000,0.000000,0.000000,0.000000,0.0000
6.59,0.003496,0.000650,0.014553,0.0000,0.000000,0.000000,0.000000,0.0000
12.01,0.003496,0.000650,0.014553,0.0000,-0.176336,-0.242705,0.000000,0.0000
17.41,0.003082,0.000296,0.014570,0.0000,-0.176336,-0.242705,0.000000,0.0000
22.75,0.003082,0.000296,0.014570,0.0000,-0.176336,-0.242705,0.000000,0.0000
28.12,0.002729,-0.000040,0.014566,0.0000,-0.176336,-0.242705,0.000000,0.0000
33.52,0.002371,-0.000351,0.014598,0.0000,-0.176336,-0.242705,0.000000,0.0000
38.81,0.002371,-0.000351,0.014598,0.0000,-0.176336,-0.242705,0.000000,0.0000
44.28,0.001985,-0.000715,0.014600,0.0000,-0.176336,-0.242705,0.000000,0.0000
49.65,0.001603,-0.001075,0.014653,0.0000,-0.176336,-0.242705,0.000000,0.0000
54.94,0.001603,-0.001075,0.014653,0.0000,-0.176336,-0.242705,0.000000,0.0000
60.26,0.001123,-0.001614,0.014672,0.0000,-0.176336,-0.242705,0.000000,0.0000
65.58,0.000637,-0.002155,0.014718,0.0000,-0.176336,-0.242705,0.000000,0.0000
71.00,0.000637,-0.002155,0.014718,0.0000,-0.176336,-0.242705,0.000000,0.0000
77.04,0.000131,-0.002724,0.014785,0.0000,-0.176336,-0.242705,0.000000,0.0000
82.67,-0.000391,-0.003301,0.014827,0.0000,-0.176336,-0.242705,0.000000,0.0000
88.00,-0.000391,-0.003301,0.014827,0.0000,-0.176336,-0.242705,0.000000,0.0000
93.67,-0.000933,-0.004024,0.014843,0.0000,-0.176336,-0.242705,0.000000,0.0000
99.35,-0.001488,-0.004722,0.014870,0.0000,-0.176336,-0.242705,0.000000,0.0000
104.70,-0.001488,-0.004722,0.014870,0.0000,-0.176336,-0.242705,0.000000,0.0000
110.01,-0.002076,-0.005431,0.014893,0.0000,-0.176336,-0.242705,0.000000,0.0000
115.37,-0.002723,-0.006181,0.014916,0.0000,-0.176336,-0.242705,0.000000,0.0000
120.69,-0.002723,-0.006181,0.014916,0.0000,-0.176336,-0.242705,0.000000,0.0000
126.01,-0.003362,-0.007007,0.014957,0.0000,-0.176336,-0.242705,0.000000,0.0000
131.49,-0.004036,-0.007822,0.014981,0.0000,-0.176336,-0.242705,0.000000,0.0000
136.87,-0.004036,-0.007822,0.014981,0.0000,-0.176336,-0.242705,0.000000,0.0000
142.39,-0.004691,-0.008654,0.014968,0.0000,-0.176336,-0.242705,0.000000,0.0000
147.70,-0.004691,-0.008654,0.014968,0.0000,-0.176336,-0.242705,0.000000,0.0000
153.06,-0.005458,-0.009604,0.014964,0.0000,-0.176336,-0.242705,0.000000,0.0000
158.11,-0.006145,-0.010543,0.014947,0.0000,-0.176336,-0.242705,0.000000,0.0000
163.43,-0.006145,-0.010543,0.014947,0.0000,-0.176336,-0.242705,0.000000,0.0000
168.82,-0.007003,-0.011614,0.014982,0.0000,-0.176336,-0.242705,0.000000,0.0000
174.50,-0.007870,-0.012720,0.014949,0.0000,-0.176336,-0.242705,0.000000,0.0000
179.81,-0.007870,-0.012720,0.014949,0.0000,-0.176336,-0.242705,0.000000,0.0000
185.28,-0.008761,-0.013828,0.014889,0.0000,-0.176336,-0.242705,0.000000,0.0000
190.64,-0.009734,-0.015028,0.014888,0.0000,-0.176336,-0.242705,0.000000,0.0000
195.94,-0.009734,-0.015028,0.014888,0.0000,-0.176336,-0.242705,0.000000,0.0000
201.60,-0.010746,-0.016356,0.014820,0.0000,-0.176336,-0.242705,0.000000,0.0000
207.01,-0.011816,-0.017758,0.014775,0.0000,-0.176336,-0.242705,0.000000,0.0000
212.32,-0.011816,-0.017758,0.014775,0.0000,-0.176336,-0.242705,0.000000,0.0000
218.03,-0.012888,-0.019281,0.014675,0.0000,-0.176336,-0.242705,0.000000,0.0000
223.47,-0.014091,-0.020833,0.014616,0.0000,-0.176336,-0.242705,0.000000,0.0000
228.81,-0.014091,-0.020833,0.014616,0.0000,-0.176336,-0.242705,0.000000,0.0000
234.15,-0.015297,-0.022471,0.014524,0.0000,-0.176336,-0.242705,0.000000,0.0000
239.53,-0.015297,-0.022471,0.014524,0.0000,-0.176336,-0.242705,0.000000,0.0000
244.82,-0.016525,-0.024215,0.014436,0.0000,-0.176336,-0.242705,0.000000,0.0000
250.46,-0.017832,-0.026039,0.014285,0.0000,-0.176336,-0.242705,0.000000,0.0000
255.75,-0.017832,-0.026039,0.014285,0.0000,-0.176336,-0.242705,0.000000,0.0000
261.33,-0.019254,-0.027975,0.014206,0.0000,-0.176336,-0.242705,0.000000,0.0000
266.85,-0.020725,-0.029986,0.014077,0.0000,-0.176336,-0.242705,0.000000,0.0000
272.21,-0.020725,-0.029986,0.014077,0.0000,-0.176336,-0.242705,0.000000,0.0000
277.69,-0.022188,-0.032112,0.013903,0.0000,-0.176336,-0.242705,0.000000,0.0000
283.03,-0.023675,-0.034228,0.013812,0.0000,-0.176336,-0.242705,0.000000,0.0000
288.43,-0.023675,-0.034228,0.013812,0.0000,-0.176336,-0.242705,0.000000,0.0000
293.85,-0.025310,-0.036468,0.013705,0.0000,-0.176336,-0.242705,0.000000,0.0000
299.27,-0.026945,-0.038759,0.013550,0.0000,-0.176336,-0.242705,0.000000,0.0000
304.59,-0.026945,-0.038759,0.013550,0.0000,-0.176336,-0.242705,0.000000,0.0000
309.92,-0.028643,-0.041175,0.013422,0.0000,-0.176336,-0.242705,0.000000,0.0000
315.31,-0.030415,-0.043636,0.013281,0.0000,-0.176336,-0.242705,0.000000,0.0000
320.63,-0.030415,-0.043636,0.013281,0.0000,-0.176336,-0.242705,0.000000,0.0000
325.93,-0.032273,-0.046197,0.013102,0.0000,-0.176336,-0.242705,0.000000,0.0000
331.25,-0.032273,-0.046197,0.013102,0.0000,-0.176336,-0.242705,0.000000,0.0000
336.58,-0.034090,-0.048861,0.012975,0.0000,-0.176336,-0.242705,0.000000,0.0000
342.10,-0.036035,-0.051494,0.012832,0.0000,-0.176336,-0.242705,0.000000,0.0000
347.62,-0.036035,-0.051494,0.012832,0.0000,-0.176336,-0.242705,0.000000,0.0000
352.93,-0.037913,-0.054200,0.012683,0.0000,-0.176336,-0.242705,0.000000,0.0000
358.32,-0.039812,-0.057010,0.012555,0.0000,-0.176336,-0.242705,0.000000,0.0000
364.07,-0.039812,-0.057010,0.012555,0.0000,-0.176336,-0.242705,0.000000,0.0000
369.41,-0.041898,-0.059903,0.012365,0.0000,-0.176336,-0.242705,0.000000,0.0000
374.84,-0.043917,-0.062854,0.012253,0.0000,-0.176336,-0.242705,0.000000,0.0000
380.25,-0.043917,-0.062854,0.012253,0.0000,-0.176336,-0.242705,0.000000,0.0000
385.88,-0.045992,-0.065864,0.012056,0.0000,-0.176336,-0.242705,0.000000,0.0000
391.35,-0.048227,-0.068944,0.012021,0.0000,-0.176336,-0.242705,0.000000,0.0000
396.69,-0.048227,-0.068944,0.012021,0.0000,-0.176336,-0.242705,0.000000,0.0000
402.09,-0.050367,-0.072052,0.011824,0.0000,-0.176336,-0.242705,0.000000,0.0000
407.69,-0.052618,-0.075155,0.011801,0.0000,-0.176336,-0.242705,0.000000,0.0000
413.01,-0.052618,-0.075155,0.011801,0.0000,-0.176336,-0.242705,0.000000,0.0000
418.36,-0.054733,-0.078298,0.011670,0.0000,-0.176336,-0.242705,0.000000,0.0000
423.72,-0.056930,-0.081543,0.011627,0.0000,-0.176336,-0.242705,0.000000,0.0000
