time_ms,x,y,z,yaw_deg
243.12,-0.009615,-0.036158,0.007832,0.0000
248.60,-0.006998,-0.036135,0.004822,0.0000
254.02,-0.006998,-0.036135,0.004822,0.0000
259.35,-0.004161,-0.036070,0.001759,0.0000
264.70,-0.001214,-0.035999,-0.001456,0.0000
270.05,-0.001214,-0.035999,-0.001456,0.0000
275.42,0.001863,-0.035946,-0.004765,0.0000
280.75,0.001863,-0.035946,-0.004765,0.0000
286.09,0.005176,-0.035877,-0.007991,0.0000
291.44,0.008559,-0.035849,-0.011272,0.0000
296.76,0.012341,-0.035764,-0.014596,0.0000
302.05,0.012341,-0.035764,-0.014596,0.0000
307.37,0.016212,-0.035706,-0.018013,0.0000
312.74,0.016212,-0.035706,-0.018013,0.0000
318.03,0.020270,-0.035595,-0.021396,0.0000
323.37,0.024500,-0.035517,-0.024669,0.0000
328.71,0.024500,-0.035517,-0.024669,0.0000
334.64,0.028969,-0.035500,-0.028045,0.0000
339.97,0.033493,-0.035323,-0.031417,0.0000
345.31,0.033493,-0.035323,-0.031417,0.0000
350.66,0.038204,-0.035346,-0.034711,0.0000
355.99,0.043053,-0.035148,-0.037937,0.0000
361.32,0.043053,-0.035148,-0.037937,0.0000
366.64,0.048216,-0.035103,-0.041302,0.0000
372.04,0.048216,-0.035103,-0.041302,0.0000
377.36,0.053470,-0.034973,-0.044615,0.0000
382.68,0.058970,-0.034922,-0.047812,0.0000
388.03,0.058970,-0.034922,-0.047812,0.0000
393.49,0.064576,-0.034863,-0.051054,0.0000
398.79,0.070371,-0.034716,-0.054148,0.0000
404.11,0.070371,-0.034716,-0.054148,0.0000
409.44,0.076382,-0.034581,-0.057206,0.0000
414.77,0.082496,-0.034434,-0.060264,0.0000
420.09,0.082496,-0.034434,-0.060264,0.0000
425.41,0.088807,-0.034318,-0.063282,0.0000
430.74,0.095176,-0.034229,-0.066259,0.0000
436.22,0.095176,-0.034229,-0.066259,0.0000
441.56,0.101851,-0.034105,-0.069091,0.0000
446.85,0.108503,-0.034058,-0.071876,0.0000
452.18,0.108503,-0.034058,-0.071876,0.0000
457.56,0.115295,-0.033928,-0.074666,0.0000
462.85,0.115295,-0.033928,-0.074666,0.0000
468.18,0.122225,-0.033790,-0.077226,0.0000
473.57,0.129209,-0.033778,-0.079867,0.0000
478.92,0.129209,-0.033778,-0.079867,0.0000
484.28,0.136389,-0.033542,-0.082394,0.0000
489.59,0.143637,-0.033386,-0.084807,0.0000
494.91,0.143637,-0.033386,-0.084807,0.0000
500.33,0.150937,-0.033303,-0.087163,0.0000
505.79,0.158416,-0.033129,-0.089514,0.0000
511.16,0.158416,-0.033129,-0.089514,0.0000
516.63,0.165831,-0.033125,-0.091753,0.0000
521.97,0.173374,-0.032992,-0.093942,0.0000
527.40,0.173374,-0.032992,-0.093942,0.0000
532.73,0.180826,-0.032886,-0.095834,0.0000
538.41,0.188299,-0.032659,-0.097631,0.0000
543.86,0.188299,-0.032659,-0.097631,0.0000
549.33,0.195631,-0.032572,-0.099169,0.0000
554.83,0.202989,-0.032382,-0.100634,0.0000
560.25,0.202989,-0.032382,-0.100634,0.0000
565.64,0.210276,-0.032271,-0.101799,0.0000
570.99,0.210276,-0.032271,-0.101799,0.0000
576.40,0.217534,-0.032096,-0.102962,0.0000
581.84,0.224796,-0.031886,-0.103776,0.0000
587.26,0.224796,-0.031886,-0.103776,0.0000
592.69,0.231893,-0.031780,-0.104480,0.0000
598.13,0.238954,-0.031629,-0.105058,0.0000
603.56,0.238954,-0.031629,-0.105058,0.0000
608.99,0.245915,-0.031421,-0.105355,0.0000
614.52,0.252959,-0.031458,-0.105546,0.0000
619.93,0.252959,-0.031458,-0.105546,0.0000
625.42,0.259890,-0.031243,-0.105609,0.0000
631.06,0.266550,-0.031122,-0.105430,0.0000
636.45,0.266550,-0.031122,-0.105430,0.0000
642.15,0.272970,-0.030926,-0.104983,0.0000
647.66,0.279310,-0.030787,-0.104540,0.0000
652.99,0.279310,-0.030787,-0.104540,0.0000
658.37,0.285472,-0.030651,-0.103820,0.0000
663.76,0.291408,-0.030417,-0.103091,0.0000
669.14,0.291408,-0.030417,-0.103091,0.0000
674.54,0.297176,-0.030350,-0.102212,0.0000
680.10,0.302548,-0.030161,-0.101041,0.0000
685.49,0.302548,-0.030161,-0.101041,0.0000
690.91,0.307876,-0.029990,-0.099946,0.0000
696.37,0.307876,-0.029990,-0.099946,0.0000
701.80,0.312956,-0.029786,-0.098613,0.0000
707.29,0.317786,-0.029636,-0.097284,0.0000
712.80,0.317786,-0.029636,-0.097284,0.0000
718.15,0.322447,-0.029485,-0.096026,0.0000
723.62,0.326979,-0.029371,-0.094548,0.0000
728.98,0.326979,-0.029371,-0.094548,0.0000
734.37,0.331183,-0.029248,-0.093129,0.0000
739.75,0.335132,-0.029012,-0.091554,0.0000
745.42,0.335132,-0.029012,-0.091554,0.0000
750.79,0.338751,-0.028791,-0.089743,0.0000
756.14,0.342479,-0.028634,-0.088223,0.0000
761.56,0.342479,-0.028634,-0.088223,0.0000
767.00,0.345698,-0.028496,-0.086451,0.0000
772.60,0.348680,-0.028215,-0.084789,0.0000
778.03,0.348680,-0.028215,-0.084789,0.0000
783.50,0.351688,-0.028176,-0.083196,0.0000
788.87,0.351688,-0.028176,-0.083196,0.0000
794.22,0.354274,-0.028024,-0.081394,0.0000
799.75,0.356591,-0.027865,-0.079699,0.0000
805.27,0.358755,-0.027674,-0.077995,0.0000
810.71,0.358755,-0.027674,-0.077995,0.0000
816.05,0.360758,-0.027581,-0.076320,0.0000
821.47,0.362406,-0.027397,-0.074748,0.0000
826.91,0.362406,-0.027397,-0.074748,0.0000
832.38,0.363803,-0.027227,-0.072955,0.0000
837.80,0.363803,-0.027227,-0.072955,0.0000
843.16,0.365024,-0.027010,-0.071409,0.0000
848.79,0.366076,-0.026831,-0.069676,0.0000
854.16,0.366076,-0.026831,-0.069676,0.0000
859.64,0.366759,-0.026652,-0.067989,0.0000
865.27,0.367415,-0.026557,-0.066480,0.0000
870.67,0.367415,-0.026557,-0.066480,0.0000
876.06,0.367717,-0.026300,-0.064820,0.0000
881.59,0.367754,-0.026056,-0.063241,0.0000
886.95,0.367754,-0.026056,-0.063241,0.0000
892.41,0.367571,-0.025884,-0.061634,0.0000
897.85,0.367275,-0.025619,-0.060125,0.0000
903.40,0.367275,-0.025619,-0.060125,0.0000
908.88,0.366805,-0.025546,-0.058533,0.0000
914.51,0.366113,-0.025272,-0.057088,0.0000
919.95,0.366113,-0.025272,-0.057088,0.0000
925.30,0.365324,-0.025212,-0.055625,0.0000
930.90,0.364208,-0.024962,-0.054086,0.0000
936.24,0.364208,-0.024962,-0.054086,0.0000
941.59,0.362992,-0.024829,-0.052727,0.0000
946.92,0.361606,-0.024632,-0.051333,0.0000
952.61,0.361606,-0.024632,-0.051333,0.0000
957.97,0.359938,-0.024432,-0.049845,0.0000
963.36,0.358060,-0.024256,-0.048610,0.0000
968.79,0.358060,-0.024256,-0.048610,0.0000
974.11,0.355931,-0.023925,-0.047197,0.0000
979.49,0.355931,-0.023925,-0.047197,0.0000
984.79,0.353970,-0.023822,-0.045786,0.0000
990.10,0.351797,-0.023764,-0.044470,0.0000
995.49,0.351797,-0.023764,-0.044470,0.0000
1000.86,0.349272,-0.023567,-0.043211,0.0000
1006.24,0.346711,-0.023347,-0.041918,0.0000
1011.66,0.346711,-0.023347,-0.041918,0.0000
1017.04,0.344187,-0.023192,-0.040562,0.0000
1022.49,0.341310,-0.022817,-0.039089,0.0000
1027.79,0.341310,-0.022817,-0.039089,0.0000
1033.18,0.338525,-0.022459,-0.037593,0.0000
1038.57,0.335799,-0.022039,-0.036064,0.0000
1043.92,0.335799,-0.022039,-0.036064,0.0000
1049.27,0.332841,-0.021582,-0.034244,0.0000
1054.90,0.330191,-0.021177,-0.032486,0.0000
1060.21,0.330191,-0.021177,-0.032486,0.0000
1065.59,0.327286,-0.020608,-0.030609,0.0000
1070.95,0.327286,-0.020608,-0.030609,0.0000
1076.27,0.324525,-0.020252,-0.028510,0.0000
1081.60,0.324525,-0.020252,-0.028510,0.0000
1087.02,0.321603,-0.019671,-0.026482,0.0000
1092.61,0.318601,-0.019054,-0.024136,0.0000
1097.92,0.315694,-0.018423,-0.021792,0.0000
1103.30,0.315694,-0.018423,-0.021792,0.0000
1108.70,0.312656,-0.017644,-0.019054,0.0000
1114.04,0.309881,-0.016863,-0.016402,0.0000
1119.36,0.309881,-0.016863,-0.016402,0.0000
1124.86,0.306947,-0.015864,-0.013447,0.0000
1130.21,0.304427,-0.015002,-0.010558,0.0000
1135.73,0.304427,-0.015002,-0.010558,0.0000
1141.05,0.301618,-0.013856,-0.007476,0.0000
1146.53,0.299262,-0.012788,-0.004232,0.0000
1151.94,0.299262,-0.012788,-0.004232,0.0000
1157.37,0.296902,-0.011538,-0.000951,0.0000
1162.76,0.296902,-0.011538,-0.000951,0.0000
1168.09,0.294792,-0.010220,0.002415,0.0000
1173.68,0.292908,-0.008915,0.005817,0.0000
1179.03,0.292908,-0.008915,0.005817,0.0000
1184.37,0.291047,-0.007370,0.009315,0.0000
1189.76,0.291047,-0.007370,0.009315,0.0000
1195.15,0.289517,-0.005887,0.012909,0.0000
1200.68,0.288075,-0.004186,0.016510,0.0000
1206.11,0.286965,-0.002491,0.020168,0.0000
1211.75,0.286965,-0.002491,0.020168,0.0000
1217.12,0.285928,-0.000643,0.023745,0.0000
1222.69,0.285008,0.001316,0.027498,0.0000
1228.20,0.285008,0.001316,0.027498,0.0000
1233.66,0.284537,0.003263,0.031183,0.0000
1239.05,0.284087,0.005344,0.034877,0.0000
1244.48,0.284087,0.005344,0.034877,0.0000
1249.87,0.283921,0.007491,0.038596,0.0000
1255.25,0.283973,0.009681,0.042277,0.0000
1260.92,0.283973,0.009681,0.042277,0.0000
1266.40,0.284238,0.012021,0.045957,0.0000
1271.80,0.284697,0.014364,0.049593,0.0000
1277.28,0.284697,0.014364,0.049593,0.0000
1282.71,0.285365,0.016764,0.053228,0.0000
1288.05,0.285365,0.016764,0.053228,0.0000
1293.67,0.286212,0.019296,0.056964,0.0000
1299.12,0.287258,0.021848,0.060553,0.0000
1304.48,0.287258,0.021848,0.060553,0.0000
1309.86,0.288488,0.024445,0.064156,0.0000
1315.34,0.289975,0.027108,0.067636,0.0000
1320.74,0.289975,0.027108,0.067636,0.0000
1326.19,0.291669,0.029827,0.071162,0.0000
1331.60,0.291669,0.029827,0.071162,0.0000
1337.10,0.293574,0.032654,0.074546,0.0000
1342.54,0.295642,0.035440,0.078038,0.0000
1347.91,0.297925,0.038268,0.081457,0.0000
1353.25,0.297925,0.038268,0.081457,0.0000
1358.57,0.300382,0.041203,0.084803,0.0000
1364.21,0.302940,0.044221,0.088031,0.0000
1369.60,0.302940,0.044221,0.088031,0.0000
1374.94,0.305667,0.047243,0.091268,0.0000
1380.34,0.308762,0.050243,0.094515,0.0000
1385.67,0.308762,0.050243,0.094515,0.0000
1390.97,0.311902,0.053355,0.097629,0.0000
1396.42,0.315083,0.056424,0.100763,0.0000
1401.85,0.315083,0.056424,0.100763,0.0000
1407.32,0.318625,0.059599,0.103859,0.0000
1412.64,0.318625,0.059599,0.103859,0.0000
1417.97,0.322184,0.062664,0.106896,0.0000
1423.31,0.325919,0.065878,0.109991,0.0000
1428.63,0.325919,0.065878,0.109991,0.0000
1433.96,0.329826,0.069046,0.113076,0.0000
1439.46,0.333757,0.072271,0.115946,0.0000
1444.79,0.333757,0.072271,0.115946,0.0000
1450.10,0.337969,0.075425,0.118932,0.0000
1455.44,0.342263,0.078584,0.121865,0.0000
1460.80,0.342263,0.078584,0.121865,0.0000
1466.52,0.346654,0.081758,0.124739,0.0000
1471.86,0.351120,0.084897,0.127621,0.0000
1477.23,0.351120,0.084897,0.127621,0.0000
1482.58,0.355661,0.088044,0.130386,0.0000
1487.85,0.355661,0.088044,0.130386,0.0000
1493.16,0.360320,0.091200,0.133247,0.0000
1498.57,0.364952,0.094273,0.135949,0.0000
1503.92,0.364952,0.094273,0.135949,0.0000
1509.38,0.369650,0.097263,0.138522,0.0000
1515.05,0.374311,0.100237,0.141105,0.0000
1520.49,0.374311,0.100237,0.141105,0.0000
1526.02,0.378825,0.103205,0.143590,0.0000
1531.40,0.383271,0.106181,0.145852,0.0000
1536.80,0.383271,0.106181,0.145852,0.0000
1542.13,0.387727,0.109041,0.147898,0.0000
1547.72,0.392157,0.111845,0.149920,0.0000
1553.03,0.392157,0.111845,0.149920,0.0000
1558.38,0.396696,0.114586,0.151776,0.0000
1564.05,0.401148,0.117238,0.153385,0.0000
1569.93,0.401148,0.117238,0.153385,0.0000
1575.25,0.405672,0.119833,0.154811,0.0000
1580.60,0.410122,0.122413,0.156079,0.0000
1585.95,0.410122,0.122413,0.156079,0.0000
1591.55,0.414539,0.124956,0.157258,0.0000
1596.91,0.418912,0.127440,0.158250,0.0000
1602.39,0.418912,0.127440,0.158250,0.0000
1607.77,0.423166,0.129806,0.158855,0.0000
1613.39,0.427431,0.132070,0.159535,0.0000
1618.75,0.427431,0.132070,0.159535,0.0000
1624.05,0.431640,0.134345,0.160106,0.0000
1629.43,0.431640,0.134345,0.160106,0.0000
1634.82,0.435742,0.136472,0.160332,0.0000
1640.17,0.439705,0.138488,0.160478,0.0000
1645.54,0.439705,0.138488,0.160478,0.0000
1650.92,0.443585,0.140418,0.160435,0.0000
1656.37,0.447344,0.142323,0.160257,0.0000
1661.70,0.447344,0.142323,0.160257,0.0000
1667.06,0.450916,0.144147,0.159914,0.0000
1673.12,0.454398,0.145792,0.159386,0.0000
1678.47,0.454398,0.145792,0.159386,0.0000
1683.87,0.457783,0.147243,0.158712,0.0000
1689.22,0.460903,0.148655,0.157863,0.0000
1694.55,0.460903,0.148655,0.157863,0.0000
1700.07,0.463914,0.150015,0.156893,0.0000
1705.46,0.466800,0.151267,0.155871,0.0000
1710.85,0.466800,0.151267,0.155871,0.0000
1716.19,0.469501,0.152431,0.154719,0.0000
1721.91,0.471970,0.153433,0.153462,0.0000
1727.28,0.471970,0.153433,0.153462,0.0000
1732.93,0.474308,0.154373,0.152018,0.0000
1738.53,0.476505,0.155146,0.150501,0.0000
1743.91,0.476505,0.155146,0.150501,0.0000
1749.37,0.478460,0.155789,0.148910,0.0000
1755.39,0.480275,0.156273,0.147152,0.0000
1760.71,0.480275,0.156273,0.147152,0.0000
1766.03,0.481942,0.156788,0.145404,0.0000
1771.37,0.481942,0.156788,0.145404,0.0000
1776.70,0.483355,0.157015,0.143453,0.0000
1782.03,0.484513,0.157126,0.141618,0.0000
1787.36,0.484513,0.157126,0.141618,0.0000
1792.80,0.485634,0.157225,0.139589,0.0000
1798.15,0.486418,0.157171,0.137545,0.0000
1803.50,0.486418,0.157171,0.137545,0.0000
1808.87,0.487010,0.157037,0.135503,0.0000
1814.21,0.487356,0.156760,0.133256,0.0000
1819.53,0.487356,0.156760,0.133256,0.0000
1824.85,0.487456,0.156299,0.131056,0.0000
1830.19,0.487418,0.155867,0.128826,0.0000
1835.63,0.487418,0.155867,0.128826,0.0000
1840.99,0.487120,0.155323,0.126633,0.0000
1846.34,0.487120,0.155323,0.126633,0.0000
1851.66,0.486598,0.154587,0.124366,0.0000
1856.97,0.485890,0.153739,0.122085,0.0000
1862.29,0.485890,0.153739,0.122085,0.0000
1867.77,0.484965,0.152792,0.119755,0.0000
1873.15,0.483708,0.151642,0.117488,0.0000
1878.47,0.483708,0.151642,0.117488,0.0000
1883.80,0.482332,0.150578,0.115188,0.0000
1889.12,0.480673,0.149365,0.112816,0.0000
1894.51,0.480673,0.149365,0.112816,0.0000
1899.86,0.478763,0.148000,0.110483,0.0000
1905.62,0.476730,0.146578,0.108177,0.0000
1910.91,0.476730,0.146578,0.108177,0.0000
1916.23,0.474417,0.145051,0.105863,0.0000
1921.88,0.471951,0.143543,0.103556,0.0000
1927.33,0.471951,0.143543,0.103556,0.0000
1932.68,0.469161,0.141932,0.101275,0.0000
1938.04,0.469161,0.141932,0.101275,0.0000
1943.38,0.466218,0.140157,0.099052,0.0000
1948.85,0.463136,0.138440,0.096813,0.0000
1954.18,0.463136,0.138440,0.096813,0.0000
1959.69,0.459720,0.136494,0.094767,0.0000
1965.06,0.456184,0.134597,0.092701,0.0000
1970.41,0.456184,0.134597,0.092701,0.0000
1975.76,0.452464,0.132579,0.090646,0.0000
1981.41,0.448530,0.130750,0.088547,0.0000
1986.73,0.448530,0.130750,0.088547,0.0000
1992.03,0.444449,0.128834,0.086505,0.0000
1997.44,0.440362,0.126923,0.084407,0.0000
2002.78,0.440362,0.126923,0.084407,0.0000
2008.26,0.436210,0.125082,0.082381,0.0000
2013.66,0.431946,0.123404,0.080325,0.0000
2019.07,0.431946,0.123404,0.080325,0.0000
2024.38,0.427634,0.121674,0.078187,0.0000
2029.71,0.427634,0.121674,0.078187,0.0000
2035.02,0.423417,0.119959,0.075878,0.0000
2040.59,0.418829,0.118450,0.073554,0.0000
2045.99,0.418829,0.118450,0.073554,0.0000
2051.35,0.414347,0.116791,0.071172,0.0000
2056.68,0.409793,0.115160,0.068700,0.0000
2062.11,0.409793,0.115160,0.068700,0.0000
2067.68,0.405245,0.113614,0.066088,0.0000
2073.06,0.400666,0.112180,0.063493,0.0000
2078.44,0.400666,0.112180,0.063493,0.0000
2083.77,0.395990,0.110682,0.060795,0.0000
2089.18,0.391287,0.109368,0.057970,0.0000
2094.55,0.391287,0.109368,0.057970,0.0000
2100.18,0.386694,0.108143,0.055134,0.0000
2105.67,0.382084,0.107007,0.052119,0.0000
2111.14,0.382084,0.107007,0.052119,0.0000
2116.76,0.377522,0.106027,0.049123,0.0000
2122.24,0.373001,0.105132,0.045966,0.0000
2127.63,0.373001,0.105132,0.045966,0.0000
2132.91,0.368572,0.104397,0.042851,0.0000
2138.27,0.364273,0.103771,0.039589,0.0000
2143.62,0.364273,0.103771,0.039589,0.0000
2148.97,0.359917,0.103424,0.036283,0.0000
2154.32,0.359917,0.103424,0.036283,0.0000
2159.64,0.355750,0.103140,0.032951,0.0000
2165.60,0.351677,0.103063,0.029564,0.0000
2170.94,0.351677,0.103063,0.029564,0.0000
2176.34,0.347819,0.103114,0.026057,0.0000
2181.73,0.344011,0.103328,0.022453,0.0000
2187.02,0.344011,0.103328,0.022453,0.0000
2192.40,0.340336,0.103727,0.018909,0.0000
2197.96,0.336812,0.104271,0.015341,0.0000
2203.27,0.336812,0.104271,0.015341,0.0000
2209.22,0.333317,0.105134,0.011523,0.0000
2214.69,0.330073,0.106015,0.007759,0.0000
2220.00,0.330073,0.106015,0.007759,0.0000
2225.54,0.327072,0.107148,0.004065,0.0000
2230.93,0.324204,0.108486,0.000147,0.0000
2236.33,0.324204,0.108486,0.000147,0.0000
2241.65,0.321402,0.110026,-0.003765,0.0000
2247.06,0.318913,0.111546,-0.007571,0.0000
2252.46,0.318913,0.111546,-0.007571,0.0000
2257.94,0.316513,0.113330,-0.011549,0.0000
2263.36,0.314299,0.115366,-0.015442,0.0000
2268.79,0.314299,0.115366,-0.015442,0.0000
2274.12,0.312259,0.117540,-0.019427,0.0000
2279.51,0.312259,0.117540,-0.019427,0.0000
2284.85,0.310525,0.119913,-0.023368,0.0000
2290.33,0.308945,0.122497,-0.027255,0.0000
2295.67,0.308945,0.122497,-0.027255,0.0000
2301.02,0.307454,0.125248,-0.031288,0.0000
2306.39,0.306242,0.128187,-0.035235,0.0000
2311.91,0.306242,0.128187,-0.035235,0.0000
2317.23,0.305204,0.131397,-0.039276,0.0000
2322.73,0.304315,0.134499,-0.043170,0.0000
2328.09,0.304315,0.134499,-0.043170,0.0000
2333.40,0.303687,0.137942,-0.047055,0.0000
2338.77,0.303163,0.141492,-0.050989,0.0000
2344.10,0.303163,0.141492,-0.050989,0.0000
2349.48,0.302836,0.145359,-0.054798,0.0000
2354.86,0.302836,0.145359,-0.054798,0.0000
2360.45,0.302791,0.149314,-0.058587,0.0000
2365.81,0.302891,0.153333,-0.062373,0.0000
2371.96,0.303080,0.157586,-0.066057,0.0000
2377.29,0.303080,0.157586,-0.066057,0.0000
2382.65,0.303490,0.161976,-0.069672,0.0000
2387.99,0.303490,0.161976,-0.069672,0.0000
2393.35,0.304077,0.166400,-0.073180,0.0000
2398.71,0.304844,0.170816,-0.076653,0.0000
2404.14,0.304844,0.170816,-0.076653,0.0000
2409.68,0.305768,0.175504,-0.080135,0.0000
2415.01,0.306880,0.180326,-0.083498,0.0000
2420.35,0.306880,0.180326,-0.083498,0.0000
2425.67,0.308187,0.185246,-0.086868,0.0000
2431.13,0.309569,0.190062,-0.090010,0.0000
2436.47,0.309569,0.190062,-0.090010,0.0000
2441.81,0.311093,0.195087,-0.093205,0.0000
2447.16,0.312661,0.200306,-0.096197,0.0000
2453.02,0.312661,0.200306,-0.096197,0.0000
2458.42,0.314429,0.205344,-0.099116,0.0000
2463.74,0.316378,0.210478,-0.101959,0.0000
2469.04,0.316378,0.210478,-0.101959,0.0000
2474.67,0.318000,0.215595,-0.104482,0.0000
2480.26,0.319902,0.220521,-0.106880,0.0000
2485.68,0.319902,0.220521,-0.106880,0.0000
2490.98,0.321645,0.225487,-0.109100,0.0000
2496.32,0.321645,0.225487,-0.109100,0.0000
2501.66,0.323606,0.230536,-0.111161,0.0000
2507.26,0.325199,0.235534,-0.112889,0.0000
2512.65,0.325199,0.235534,-0.112889,0.0000
2517.97,0.327293,0.240470,-0.114538,0.0000
2523.30,0.328843,0.245382,-0.115926,0.0000
2528.66,0.328843,0.245382,-0.115926,0.0000
2533.97,0.330975,0.250335,-0.117143,0.0000
2539.29,0.332735,0.255071,-0.118153,0.0000
2544.64,0.332735,0.255071,-0.118153,0.0000
2549.97,0.334615,0.259758,-0.119042,0.0000
2555.59,0.336338,0.264265,-0.119640,0.0000
2560.91,0.336338,0.264265,-0.119640,0.0000
2566.52,0.337924,0.268744,-0.120121,0.0000
2571.86,0.339595,0.272926,-0.120363,0.0000
2577.38,0.339595,0.272926,-0.120363,0.0000
2582.71,0.341031,0.276972,-0.120460,0.0000
2588.29,0.342193,0.280836,-0.120353,0.0000
2593.72,0.342193,0.280836,-0.120353,0.0000
2599.07,0.343340,0.284570,-0.120176,0.0000
2604.44,0.343340,0.284570,-0.120176,0.0000
2609.85,0.344368,0.288133,-0.119855,0.0000
2615.30,0.345211,0.291452,-0.119361,0.0000
2620.62,0.345211,0.291452,-0.119361,0.0000
2625.91,0.345867,0.294623,-0.118823,0.0000
2631.29,0.346421,0.297580,-0.118068,0.0000
2636.73,0.346421,0.297580,-0.118068,0.0000
2642.08,0.346791,0.300309,-0.117379,0.0000
2647.41,0.346836,0.302781,-0.116508,0.0000
2652.76,0.346836,0.302781,-0.116508,0.0000
2658.79,0.346867,0.305120,-0.115445,0.0000
2664.39,0.346670,0.307157,-0.114470,0.0000
2669.74,0.346670,0.307157,-0.114470,0.0000
2675.18,0.346360,0.309011,-0.113330,0.0000
2680.51,0.345747,0.310672,-0.112199,0.0000
2686.00,0.345747,0.310672,-0.112199,0.0000
2691.65,0.344972,0.312079,-0.110996,0.0000
2697.11,0.344102,0.313341,-0.109642,0.0000
2702.67,0.344102,0.313341,-0.109642,0.0000
2708.15,0.342950,0.314346,-0.108268,0.0000
2713.54,0.341607,0.315040,-0.107019,0.0000
2718.92,0.341607,0.315040,-0.107019,0.0000
2724.28,0.340134,0.315587,-0.105627,0.0000
2729.80,0.340134,0.315587,-0.105627,0.0000
2735.14,0.338534,0.315779,-0.104191,0.0000
2740.80,0.336657,0.315896,-0.102750,0.0000
2746.22,0.336657,0.315896,-0.102750,0.0000
2751.60,0.334656,0.315844,-0.101323,0.0000
2757.12,0.332438,0.315487,-0.099783,0.0000
2762.52,0.332438,0.315487,-0.099783,0.0000
2767.95,0.330116,0.315041,-0.098227,0.0000
2773.30,0.327595,0.314275,-0.096686,0.0000
2778.73,0.327595,0.314275,-0.096686,0.0000
2784.42,0.324927,0.313419,-0.095113,0.0000
2789.80,0.322083,0.312322,-0.093530,0.0000
2795.19,0.322083,0.312322,-0.093530,0.0000
2800.61,0.319089,0.310948,-0.091938,0.0000
2806.07,0.316071,0.309487,-0.090367,0.0000
2811.46,0.316071,0.309487,-0.090367,0.0000
2816.80,0.312866,0.307791,-0.088742,0.0000
2822.19,0.309509,0.305942,-0.087046,0.0000
2827.58,0.309509,0.305942,-0.087046,0.0000
2833.11,0.306030,0.303975,-0.085284,0.0000
2838.59,0.306030,0.303975,-0.085284,0.0000
2844.63,0.302459,0.301821,-0.083522,0.0000
2850.12,0.298725,0.299448,-0.081796,0.0000
2855.50,0.298725,0.299448,-0.081796,0.0000
2864.60,0.291064,0.294227,-0.078252,0.0000
2869.97,0.291064,0.294227,-0.078252,0.0000
2875.31,0.287044,0.291447,-0.076442,0.0000
2880.91,0.282962,0.288410,-0.074505,0.0000
2886.35,0.282962,0.288410,-0.074505,0.0000
2891.80,0.278835,0.285524,-0.072656,0.0000
2897.17,0.274587,0.282308,-0.070751,0.0000
2902.62,0.274587,0.282308,-0.070751,0.0000
2908.15,0.270339,0.279171,-0.068787,0.0000
2913.53,0.265971,0.275697,-0.066830,0.0000
2918.97,0.265971,0.275697,-0.066830,0.0000
2924.41,0.261624,0.272246,-0.064877,0.0000
2929.88,0.257277,0.268780,-0.062842,0.0000
2935.35,0.257277,0.268780,-0.062842,0.0000
2940.79,0.252759,0.265131,-0.060755,0.0000
