time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,controller_id,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-10T15:41:04.045483+00:00,1773157264045.482,0.347168,1.051758,0.285400,0.038971,-0.042267,0.171997,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264040.773,0.346430,1.052226,0.285057,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.056252+00:00,1773157264056.251,0.347168,1.051758,0.285889,0.049988,-0.016830,0.162598,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264049.530,0.346436,1.052234,0.285479,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.066340+00:00,1773157264066.340,0.347168,1.051758,0.286377,0.068909,-0.012177,0.155273,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264058.148,0.346420,1.052240,0.285864,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.077166+00:00,1773157264077.165,0.347168,1.051758,0.286621,0.089905,0.012962,0.154541,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264075.206,0.346463,1.052246,0.286568,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.086458+00:00,1773157264086.458,0.347168,1.051758,0.287109,0.104187,0.037567,0.149658,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264083.725,0.346467,1.052268,0.286882,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.096917+00:00,1773157264096.915,0.347168,1.051758,0.287598,0.098877,0.021927,0.136353,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264092.302,0.346527,1.052282,0.287169,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.106713+00:00,1773157264106.713,0.347168,1.051758,0.288086,0.087769,-0.011322,0.130981,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264100.933,0.346592,1.052322,0.287452,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.116623+00:00,1773157264116.623,0.347168,1.051758,0.288330,0.068542,-0.024521,0.133179,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264109.501,0.346620,1.052369,0.287784,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.126582+00:00,1773157264126.581,0.347168,1.051758,0.288818,0.059357,-0.020325,0.135742,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264118.077,0.346649,1.052385,0.288155,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T15:41:04.136896+00:00,1773157264136.895,0.347168,1.051758,0.289062,0.049835,-0.033478,0.123657,22276,17808,22202,17227,1,0.350000,1.050000,0.300000,0.000000,1773157264135.521,0.346669,1.052449,0.289224,0.000000,0.000000,0.000000,1.000000,position_only
