time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
2.32,-0.039673,-0.016070,0.505167,0.0000,-0.018846,-0.018837,0.500000,0.0000
7.67,-0.039673,-0.016070,0.505167,0.0000,-0.018846,-0.018837,0.500000,0.0000
12.98,-0.039716,-0.016217,0.505186,0.0000,0.000000,0.000000,0.500000,0.0000
18.50,-0.039705,-0.016343,0.505205,0.0000,0.000000,0.000000,0.500000,0.0000
23.95,-0.039705,-0.016343,0.505205,0.0000,0.000000,0.000000,0.500000,0.0000
29.30,-0.039715,-0.016499,0.505241,0.0000,0.000000,0.000000,0.500000,0.0000
34.68,-0.039715,-0.016499,0.505241,0.0000,0.000000,0.000000,0.500000,0.0000
39.98,-0.039718,-0.016592,0.505294,0.0000,0.000000,0.000000,0.500000,0.0000
45.62,-0.039718,-0.016699,0.505316,0.0000,0.000000,0.000000,0.500000,0.0000
50.98,-0.039718,-0.016699,0.505316,0.0000,0.000000,0.000000,0.500000,0.0000
56.44,-0.039759,-0.016829,0.505318,0.0000,0.000000,0.000000,0.500000,0.0000
61.78,-0.039785,-0.016945,0.505365,0.0000,0.000000,0.000000,0.500000,0.0000
67.10,-0.039785,-0.016945,0.505365,0.0000,0.000000,0.000000,0.500000,0.0000
72.60,-0.039812,-0.017077,0.505364,0.0000,0.000000,0.000000,0.500000,0.0000
78.13,-0.039825,-0.017178,0.505418,0.0000,0.000000,0.000000,0.500000,0.0000
83.51,-0.039825,-0.017178,0.505418,0.0000,0.000000,0.000000,0.500000,0.0000
88.89,-0.039898,-0.017285,0.505426,0.0000,0.000000,0.000000,0.500000,0.0000
94.58,-0.039944,-0.017382,0.505473,0.0000,0.018846,0.018837,0.500000,0.0000
99.92,-0.039944,-0.017382,0.505473,0.0000,0.018846,0.018837,0.500000,0.0000
105.26,-0.039963,-0.017444,0.505494,0.0000,0.018846,0.018837,0.500000,0.0000
110.60,-0.040016,-0.017527,0.505509,0.0000,0.018846,0.018837,0.500000,0.0000
116.01,-0.040016,-0.017527,0.505509,0.0000,0.018846,0.018837,0.500000,0.0000
121.51,-0.040066,-0.017628,0.505532,0.0000,0.018846,0.018837,0.500000,0.0000
126.90,-0.040018,-0.017706,0.505568,0.0000,0.018846,0.018837,0.500000,0.0000
132.26,-0.040018,-0.017706,0.505568,0.0000,0.018846,0.018837,0.500000,0.0000
137.62,-0.039957,-0.017805,0.505577,0.0000,0.018846,0.018837,0.500000,0.0000
142.92,-0.039957,-0.017805,0.505577,0.0000,0.018846,0.018837,0.500000,0.0000
148.29,-0.039912,-0.017894,0.505596,0.0000,0.018846,0.018837,0.500000,0.0000
153.63,-0.039881,-0.017951,0.505626,0.0000,0.018846,0.018837,0.500000,0.0000
159.54,-0.039881,-0.017951,0.505626,0.0000,0.037674,0.037600,0.500000,0.0000
164.87,-0.039800,-0.017988,0.505657,0.0000,0.037674,0.037600,0.500000,0.0000
170.21,-0.039739,-0.018032,0.505675,0.0000,0.037674,0.037600,0.500000,0.0000
