time_ms,x,y,z,yaw_deg
533.35,0.229482,0.028025,0.392929,0.0292
538.86,0.235198,0.028554,0.402159,0.0292
544.35,0.235198,0.028554,0.402159,0.0292
549.81,0.240772,0.029024,0.411586,0.0292
555.10,0.246140,0.029459,0.420768,0.0292
560.47,0.246140,0.029459,0.420768,0.0292
565.80,0.251366,0.029980,0.429967,0.0292
571.12,0.251366,0.029980,0.429967,0.0292
576.44,0.256346,0.030477,0.439237,0.0292
581.77,0.261158,0.030937,0.448471,0.0292
587.17,0.261158,0.030937,0.448471,0.0292
592.55,0.265776,0.031377,0.457782,0.0292
597.87,0.270175,0.031827,0.466874,0.0292
603.16,0.270175,0.031827,0.466874,0.0292
608.79,0.274406,0.032319,0.476047,0.0292
614.10,0.278421,0.032845,0.485164,0.0292
619.49,0.278421,0.032845,0.485164,0.0292
624.86,0.282236,0.033225,0.494360,0.0292
630.61,0.282236,0.033225,0.494360,0.0292
635.99,0.285794,0.033702,0.503475,0.0292
641.40,0.289158,0.034099,0.512550,0.0292
646.78,0.289158,0.034099,0.512550,0.0292
652.36,0.292212,0.034571,0.521693,0.0292
657.69,0.295182,0.034971,0.530704,0.0292
663.04,0.295182,0.034971,0.530704,0.0292
668.39,0.297794,0.035475,0.539788,0.0292
673.75,0.300152,0.036022,0.548851,0.0292
679.04,0.300152,0.036022,0.548851,0.0292
684.46,0.302442,0.036466,0.557810,0.0292
689.86,0.304545,0.036840,0.566847,0.0292
695.16,0.304545,0.036840,0.566847,0.0292
700.52,0.306393,0.037293,0.575728,0.0292
706.24,0.308108,0.037680,0.584826,0.0292
712.02,0.308108,0.037680,0.584826,0.0292
717.35,0.309815,0.038318,0.593708,0.0292
722.68,0.311240,0.038932,0.602718,0.0292
728.00,0.311240,0.038932,0.602718,0.0292
733.47,0.312555,0.039515,0.611694,0.0292
738.79,0.312555,0.039515,0.611694,0.0292
744.20,0.313772,0.040172,0.620648,0.0292
749.82,0.314840,0.040907,0.629683,0.0292
755.23,0.315706,0.041356,0.638657,0.0292
760.56,0.315706,0.041356,0.638657,0.0292
765.88,0.316354,0.041976,0.647656,0.0292
771.21,0.316354,0.041976,0.647656,0.0292
776.56,0.317004,0.042696,0.656471,0.0292
782.17,0.317437,0.043458,0.665500,0.0292
787.49,0.317437,0.043458,0.665500,0.0292
792.99,0.317817,0.044231,0.674361,0.0292
798.36,0.318037,0.044645,0.682905,0.0292
803.73,0.318037,0.044645,0.682905,0.0292
809.04,0.318182,0.045621,0.692307,0.0292
814.57,0.318280,0.046545,0.701142,0.0292
819.90,0.318280,0.046545,0.701142,0.0292
825.28,0.318423,0.047470,0.710081,0.0292
830.65,0.318516,0.048377,0.719126,0.0292
836.02,0.318516,0.048377,0.719126,0.0292
841.62,0.318540,0.049534,0.728086,0.0292
847.20,0.318612,0.050434,0.736732,0.0292
852.63,0.318612,0.050434,0.736732,0.0292
858.21,0.318556,0.051588,0.746166,0.0292
863.59,0.318624,0.052848,0.755082,0.0292
868.93,0.318624,0.052848,0.755082,0.0292
874.37,0.318692,0.054082,0.764068,0.0292
879.99,0.318809,0.055304,0.773287,0.0292
885.36,0.318809,0.055304,0.773287,0.0292
890.79,0.318794,0.056768,0.782421,0.0292
896.17,0.318794,0.056768,0.782421,0.0292
901.49,0.318972,0.058218,0.791535,0.0292
907.08,0.319210,0.059870,0.800555,0.0292
912.41,0.319210,0.059870,0.800555,0.0292
917.62,0.319423,0.061432,0.809559,0.0292
922.93,0.319655,0.062981,0.818638,0.0292
928.33,0.319655,0.062981,0.818638,0.0292
933.77,0.320126,0.064755,0.827664,0.0292
939.10,0.320126,0.064755,0.827664,0.0292
944.43,0.320691,0.066585,0.836717,0.0292
949.78,0.321251,0.068115,0.845696,0.0292
955.13,0.321863,0.070237,0.854681,0.0292
960.47,0.321863,0.070237,0.854681,0.0292
965.79,0.322509,0.072110,0.863903,0.0292
971.10,0.322509,0.072110,0.863903,0.0292
976.45,0.323294,0.074221,0.872815,0.0292
981.78,0.324236,0.076075,0.881725,0.0292
987.11,0.324236,0.076075,0.881725,0.0292
992.70,0.325283,0.078194,0.890694,0.0292
998.05,0.326447,0.080081,0.899662,0.0292
1003.40,0.326447,0.080081,0.899662,0.0292
1008.73,0.327631,0.082497,0.908732,0.0292
1014.04,0.328842,0.084336,0.917482,0.0292
1019.57,0.328842,0.084336,0.917482,0.0292
1025.13,0.330115,0.086630,0.926518,0.0292
1030.54,0.331321,0.088691,0.935482,0.0292
1035.91,0.331321,0.088691,0.935482,0.0292
1041.44,0.332461,0.090771,0.944105,0.0292
1046.79,0.332461,0.090771,0.944105,0.0292
1052.11,0.333738,0.092787,0.952528,0.0292
1057.44,0.334989,0.094838,0.960875,0.0292
1062.76,0.334989,0.094838,0.960875,0.0292
1068.05,0.336265,0.096827,0.968934,0.0292
1073.39,0.337872,0.098786,0.977165,0.0292
1078.82,0.337872,0.098786,0.977165,0.0292
1084.25,0.339325,0.100593,0.985255,0.0292
1089.60,0.340925,0.102403,0.992793,0.0292
1094.93,0.340925,0.102403,0.992793,0.0292
1100.27,0.340925,0.102403,0.992793,0.0292
1105.59,0.340925,0.102403,0.992793,0.0292
1110.97,0.340925,0.102403,0.992793,0.0292
1116.33,0.340925,0.102403,0.992793,0.0292
1122.28,0.340925,0.102403,0.992793,0.0292
1127.72,0.340925,0.102403,0.992793,0.0292
1133.05,0.340925,0.102403,0.992793,0.0292
1138.38,0.340925,0.102403,0.992793,0.0292
1143.69,0.340925,0.102403,0.992793,0.0292
1149.05,0.340925,0.102403,0.992793,0.0292
1154.40,0.340925,0.102403,0.992793,0.0292
1159.77,0.340925,0.102403,0.992793,0.0292
1165.04,0.340925,0.102403,0.992793,0.0292
1170.38,0.340925,0.102403,0.992793,0.0292
1175.74,0.340925,0.102403,0.992793,0.0292
1181.04,0.340925,0.102403,0.992793,0.0292
1186.36,0.340925,0.102403,0.992793,0.0292
1191.67,0.340925,0.102403,0.992793,0.0292
1196.99,0.340925,0.102403,0.992793,0.0292
1202.37,0.340925,0.102403,0.992793,0.0292
1207.68,0.340925,0.102403,0.992793,0.0292
1212.99,0.340925,0.102403,0.992793,0.0292
1218.30,0.340925,0.102403,0.992793,0.0292
1224.30,0.340925,0.102403,0.992793,0.0292
1229.61,0.340925,0.102403,0.992793,0.0292
1234.98,0.340925,0.102403,0.992793,0.0292
1240.33,0.340925,0.102403,0.992793,0.0292
1245.64,0.340925,0.102403,0.992793,0.0292
1251.00,0.340925,0.102403,0.992793,0.0292
1256.31,0.340925,0.102403,0.992793,0.0292
1261.68,0.340925,0.102403,0.992793,0.0292
1266.99,0.340925,0.102403,0.992793,0.0292
1272.30,0.340925,0.102403,0.992793,0.0292
1277.61,0.340925,0.102403,0.992793,0.0292
1282.93,0.340925,0.102403,0.992793,0.0292
1288.24,0.340925,0.102403,0.992793,0.0292
1293.56,0.340925,0.102403,0.992793,0.0292
1298.89,0.340925,0.102403,0.992793,0.0292
1304.20,0.340925,0.102403,0.992793,0.0292
1309.56,0.340925,0.102403,0.992793,0.0292
1314.87,0.340925,0.102403,0.992793,0.0292
1320.16,0.340925,0.102403,0.992793,0.0292
1325.99,0.340925,0.102403,0.992793,0.0292
1331.30,0.340925,0.102403,0.992793,0.0292
1336.62,0.340925,0.102403,0.992793,0.0292
1341.93,0.340925,0.102403,0.992793,0.0292
1347.32,0.340925,0.102403,0.992793,0.0292
1352.63,0.340925,0.102403,0.992793,0.0292
1357.93,0.340925,0.102403,0.992793,0.0292
1363.28,0.340925,0.102403,0.992793,0.0292
1368.72,0.340925,0.102403,0.992793,0.0292
1374.05,0.340925,0.102403,0.992793,0.0292
1379.37,0.340925,0.102403,0.992793,0.0292
1384.71,0.340925,0.102403,0.992793,0.0292
1390.07,0.340925,0.102403,0.992793,0.0292
1395.38,0.340925,0.102403,0.992793,0.0292
1400.73,0.340925,0.102403,0.992793,0.0292
1406.04,0.340925,0.102403,0.992793,0.0292
1411.39,0.340925,0.102403,0.992793,0.0292
1416.72,0.340925,0.102403,0.992793,0.0292
1422.05,0.340925,0.102403,0.992793,0.0292
1427.70,0.340925,0.102403,0.992793,0.0292
1433.04,0.340925,0.102403,0.992793,0.0292
1438.35,0.340925,0.102403,0.992793,0.0292
1443.76,0.340925,0.102403,0.992793,0.0292
1449.04,0.340925,0.102403,0.992793,0.0292
1454.35,0.340925,0.102403,0.992793,0.0292
1459.66,0.340925,0.102403,0.992793,0.0292
1464.99,0.340925,0.102403,0.992793,0.0292
1470.34,0.340925,0.102403,0.992793,0.0292
1475.65,0.340925,0.102403,0.992793,0.0292
1480.99,0.340925,0.102403,0.992793,0.0292
1486.37,0.340925,0.102403,0.992793,0.0292
1491.68,0.340925,0.102403,0.992793,0.0292
1496.99,0.340925,0.102403,0.992793,0.0292
1502.30,0.340925,0.102403,0.992793,0.0292
1507.63,0.340925,0.102403,0.992793,0.0292
1513.00,0.340925,0.102403,0.992793,0.0292
1518.32,0.340925,0.102403,0.992793,0.0292
1523.63,0.340925,0.102403,0.992793,0.0292
1529.27,0.340925,0.102403,0.992793,0.0292
1534.67,0.340925,0.102403,0.992793,0.0292
1539.99,0.340925,0.102403,0.992793,0.0292
1545.37,0.340925,0.102403,0.992793,0.0292
1550.70,0.340925,0.102403,0.992793,0.0292
1555.99,0.340925,0.102403,0.992793,0.0292
1561.36,0.340925,0.102403,0.992793,0.0292
1566.73,0.340925,0.102403,0.992793,0.0292
1572.04,0.340925,0.102403,0.992793,0.0292
1577.36,0.340925,0.102403,0.992793,0.0292
1582.70,0.340925,0.102403,0.992793,0.0292
1588.05,0.340925,0.102403,0.992793,0.0292
1593.47,0.340925,0.102403,0.992793,0.0292
1598.79,0.340925,0.102403,0.992793,0.0292
1604.10,0.340925,0.102403,0.992793,0.0292
1609.45,0.340925,0.102403,0.992793,0.0292
1614.81,0.340925,0.102403,0.992793,0.0292
1620.19,0.340925,0.102403,0.992793,0.0292
1625.51,0.340925,0.102403,0.992793,0.0292
1630.99,0.340925,0.102403,0.992793,0.0292
1636.35,0.340925,0.102403,0.992793,0.0292
1641.67,0.340925,0.102403,0.992793,0.0292
1647.00,0.340925,0.102403,0.992793,0.0292
1652.32,0.340925,0.102403,0.992793,0.0292
1657.63,0.340925,0.102403,0.992793,0.0292
1662.95,0.340925,0.102403,0.992793,0.0292
1668.29,0.340925,0.102403,0.992793,0.0292
1673.60,0.340925,0.102403,0.992793,0.0292
1678.93,0.340925,0.102403,0.992793,0.0292
1684.27,0.340925,0.102403,0.992793,0.0292
1689.67,0.340925,0.102403,0.992793,0.0292
1694.99,0.340925,0.102403,0.992793,0.0292
1700.32,0.340925,0.102403,0.992793,0.0292
1705.67,0.340925,0.102403,0.992793,0.0292
1711.05,0.340925,0.102403,0.992793,0.0292
1716.36,0.340925,0.102403,0.992793,0.0292
1721.69,0.340925,0.102403,0.992793,0.0292
1727.04,0.340925,0.102403,0.992793,0.0292
1732.28,0.340925,0.102403,0.992793,0.0292
1737.59,0.340925,0.102403,0.992793,0.0292
1742.91,0.340925,0.102403,0.992793,0.0292
1748.25,0.340925,0.102403,0.992793,0.0292
1753.59,0.340925,0.102403,0.992793,0.0292
1758.90,0.340925,0.102403,0.992793,0.0292
1764.29,0.340925,0.102403,0.992793,0.0292
1769.62,0.340925,0.102403,0.992793,0.0292
1774.93,0.340925,0.102403,0.992793,0.0292
1780.24,0.340925,0.102403,0.992793,0.0292
1785.57,0.340925,0.102403,0.992793,0.0292
1790.95,0.340925,0.102403,0.992793,0.0292
1796.27,0.340925,0.102403,0.992793,0.0292
1801.61,0.340925,0.102403,0.992793,0.0292
1806.93,0.340925,0.102403,0.992793,0.0292
1812.26,0.340925,0.102403,0.992793,0.0292
1817.58,0.340925,0.102403,0.992793,0.0292
1822.90,0.340925,0.102403,0.992793,0.0292
1828.23,0.340925,0.102403,0.992793,0.0292
1833.73,0.340925,0.102403,0.992793,0.0292
1839.06,0.340925,0.102403,0.992793,0.0292
1844.40,0.340925,0.102403,0.992793,0.0292
1849.74,0.340925,0.102403,0.992793,0.0292
1855.08,0.340925,0.102403,0.992793,0.0292
1860.39,0.340925,0.102403,0.992793,0.0292
1865.70,0.340925,0.102403,0.992793,0.0292
1870.99,0.340925,0.102403,0.992793,0.0292
1876.30,0.340925,0.102403,0.992793,0.0292
1881.61,0.340925,0.102403,0.992793,0.0292
1886.93,0.340925,0.102403,0.992793,0.0292
1892.25,0.340925,0.102403,0.992793,0.0292
1897.62,0.340925,0.102403,0.992793,0.0292
1902.93,0.340925,0.102403,0.992793,0.0292
1908.29,0.340925,0.102403,0.992793,0.0292
1913.63,0.340925,0.102403,0.992793,0.0292
1918.93,0.340925,0.102403,0.992793,0.0292
1924.24,0.340925,0.102403,0.992793,0.0292
1929.61,0.340925,0.102403,0.992793,0.0292
1935.28,0.340925,0.102403,0.992793,0.0292
1940.61,0.340925,0.102403,0.992793,0.0292
1945.98,0.340925,0.102403,0.992793,0.0292
1951.31,0.340925,0.102403,0.992793,0.0292
1956.63,0.340925,0.102403,0.992793,0.0292
1961.95,0.340925,0.102403,0.992793,0.0292
1967.27,0.340925,0.102403,0.992793,0.0292
1972.60,0.340925,0.102403,0.992793,0.0292
1977.93,0.340925,0.102403,0.992793,0.0292
1983.24,0.340925,0.102403,0.992793,0.0292
1988.60,0.340925,0.102403,0.992793,0.0292
1993.93,0.340925,0.102403,0.992793,0.0292
1999.24,0.340925,0.102403,0.992793,0.0292
2004.56,0.340925,0.102403,0.992793,0.0292
2009.90,0.340925,0.102403,0.992793,0.0292
2015.24,0.340925,0.102403,0.992793,0.0292
2020.57,0.340925,0.102403,0.992793,0.0292
2025.96,0.340925,0.102403,0.992793,0.0292
2031.32,0.340925,0.102403,0.992793,0.0292
2037.31,0.340925,0.102403,0.992793,0.0292
2042.73,0.340925,0.102403,0.992793,0.0292
2048.04,0.340925,0.102403,0.992793,0.0292
2053.43,0.340925,0.102403,0.992793,0.0292
2058.75,0.340925,0.102403,0.992793,0.0292
2064.10,0.340925,0.102403,0.992793,0.0292
2069.42,0.340925,0.102403,0.992793,0.0292
2074.81,0.340925,0.102403,0.992793,0.0292
2080.13,0.340925,0.102403,0.992793,0.0292
2085.48,0.340925,0.102403,0.992793,0.0292
2090.80,0.340925,0.102403,0.992793,0.0292
2096.15,0.340925,0.102403,0.992793,0.0292
2101.47,0.340925,0.102403,0.992793,0.0292
2106.79,0.340925,0.102403,0.992793,0.0292
2112.14,0.340925,0.102403,0.992793,0.0292
2117.51,0.340925,0.102403,0.992793,0.0292
2122.88,0.340925,0.102403,0.992793,0.0292
2128.16,0.340925,0.102403,0.992793,0.0292
2133.49,0.340925,0.102403,0.992793,0.0292
2139.29,0.340925,0.102403,0.992793,0.0292
2144.61,0.340925,0.102403,0.992793,0.0292
2150.02,0.340925,0.102403,0.992793,0.0292
2155.36,0.340925,0.102403,0.992793,0.0292
2160.68,0.340925,0.102403,0.992793,0.0292
2166.07,0.340925,0.102403,0.992793,0.0292
2171.39,0.340925,0.102403,0.992793,0.0292
2176.74,0.340925,0.102403,0.992793,0.0292
2182.11,0.340925,0.102403,0.992793,0.0292
2187.43,0.340925,0.102403,0.992793,0.0292
2192.83,0.340925,0.102403,0.992793,0.0292
2198.14,0.340925,0.102403,0.992793,0.0292
2203.46,0.340925,0.102403,0.992793,0.0292
2208.81,0.340925,0.102403,0.992793,0.0292
2214.17,0.340925,0.102403,0.992793,0.0292
2219.51,0.340925,0.102403,0.992793,0.0292
2224.88,0.340925,0.102403,0.992793,0.0292
2230.20,0.340925,0.102403,0.992793,0.0292
2235.58,0.340925,0.102403,0.992793,0.0292
2241.47,0.340925,0.102403,0.992793,0.0292
2246.81,0.340925,0.102403,0.992793,0.0292
2252.16,0.340925,0.102403,0.992793,0.0292
2257.50,0.340925,0.102403,0.992793,0.0292
2262.82,0.340925,0.102403,0.992793,0.0292
2268.10,0.340925,0.102403,0.992793,0.0292
2273.54,0.340925,0.102403,0.992793,0.0292
2278.92,0.340925,0.102403,0.992793,0.0292
2284.31,0.340925,0.102403,0.992793,0.0292
2289.64,0.340925,0.102403,0.992793,0.0292
2294.99,0.340925,0.102403,0.992793,0.0292
2300.33,0.340925,0.102403,0.992793,0.0292
2305.70,0.340925,0.102403,0.992793,0.0292
2310.99,0.340925,0.102403,0.992793,0.0292
2316.34,0.340925,0.102403,0.992793,0.0292
2321.68,0.340925,0.102403,0.992793,0.0292
2326.99,0.340925,0.102403,0.992793,0.0292
2332.32,0.340925,0.102403,0.992793,0.0292
2337.69,0.340925,0.102403,0.992793,0.0292
2343.57,0.340925,0.102403,0.992793,0.0292
2348.90,0.340925,0.102403,0.992793,0.0292
2354.25,0.340925,0.102403,0.992793,0.0292
2359.61,0.340925,0.102403,0.992793,0.0292
2364.93,0.340925,0.102403,0.992793,0.0292
2370.27,0.340925,0.102403,0.992793,0.0292
2375.63,0.340925,0.102403,0.992793,0.0292
2380.93,0.340925,0.102403,0.992793,0.0292
2386.28,0.340925,0.102403,0.992793,0.0292
2391.67,0.340925,0.102403,0.992793,0.0292
2396.99,0.340925,0.102403,0.992793,0.0292
2402.32,0.340925,0.102403,0.992793,0.0292
2407.65,0.340925,0.102403,0.992793,0.0292
2412.93,0.340925,0.102403,0.992793,0.0292
2418.29,0.340925,0.102403,0.992793,0.0292
2423.67,0.340925,0.102403,0.992793,0.0292
2428.99,0.340925,0.102403,0.992793,0.0292
2434.35,0.340925,0.102403,0.992793,0.0292
2439.69,0.340925,0.102403,0.992793,0.0292
2445.37,0.340925,0.102403,0.992793,0.0292
2450.76,0.340925,0.102403,0.992793,0.0292
2456.10,0.340925,0.102403,0.992793,0.0292
2461.45,0.340925,0.102403,0.992793,0.0292
2466.84,0.340925,0.102403,0.992793,0.0292
2472.16,0.340925,0.102403,0.992793,0.0292
2477.54,0.340925,0.102403,0.992793,0.0292
2482.92,0.340925,0.102403,0.992793,0.0292
2488.25,0.340925,0.102403,0.992793,0.0292
2493.67,0.340925,0.102403,0.992793,0.0292
2498.99,0.340925,0.102403,0.992793,0.0292
2504.37,0.340925,0.102403,0.992793,0.0292
2509.72,0.340925,0.102403,0.992793,0.0292
2515.09,0.340925,0.102403,0.992793,0.0292
2520.41,0.340925,0.102403,0.992793,0.0292
2525.80,0.340925,0.102403,0.992793,0.0292
2531.17,0.340925,0.102403,0.992793,0.0292
2536.57,0.340925,0.102403,0.992793,0.0292
2541.93,0.340925,0.102403,0.992793,0.0292
2547.93,0.340925,0.102403,0.992793,0.0292
2553.33,0.340925,0.102403,0.992793,0.0292
2558.65,0.340925,0.102403,0.992793,0.0292
2564.00,0.340925,0.102403,0.992793,0.0292
2569.35,0.340925,0.102403,0.992793,0.0292
2574.67,0.340925,0.102403,0.992793,0.0292
2580.04,0.340925,0.102403,0.992793,0.0292
2585.47,0.340925,0.102403,0.992793,0.0292
2590.82,0.340925,0.102403,0.992793,0.0292
2596.10,0.340925,0.102403,0.992793,0.0292
2601.42,0.340925,0.102403,0.992793,0.0292
2606.80,0.340925,0.102403,0.992793,0.0292
2612.14,0.340925,0.102403,0.992793,0.0292
2617.48,0.340925,0.102403,0.992793,0.0292
2622.85,0.340925,0.102403,0.992793,0.0292
2628.27,0.340925,0.102403,0.992793,0.0292
2633.69,0.340925,0.102403,0.992793,0.0292
2639.06,0.340925,0.102403,0.992793,0.0292
2644.41,0.340925,0.102403,0.992793,0.0292
2650.33,0.340925,0.102403,0.992793,0.0292
2655.72,0.340925,0.102403,0.992793,0.0292
2661.09,0.340925,0.102403,0.992793,0.0292
2666.43,0.340925,0.102403,0.992793,0.0292
2671.75,0.340925,0.102403,0.992793,0.0292
2677.05,0.340925,0.102403,0.992793,0.0292
2682.42,0.340925,0.102403,0.992793,0.0292
2687.79,0.340925,0.102403,0.992793,0.0292
2693.10,0.340925,0.102403,0.992793,0.0292
2698.46,0.340925,0.102403,0.992793,0.0292
2703.79,0.340925,0.102403,0.992793,0.0292
2709.12,0.340925,0.102403,0.992793,0.0292
2714.47,0.340925,0.102403,0.992793,0.0292
2719.82,0.340925,0.102403,0.992793,0.0292
2725.16,0.340925,0.102403,0.992793,0.0292
2730.66,0.340925,0.102403,0.992793,0.0292
2736.10,0.340925,0.102403,0.992793,0.0292
2741.46,0.340925,0.102403,0.992793,0.0292
2746.80,0.340925,0.102403,0.992793,0.0292
2752.59,0.340925,0.102403,0.992793,0.0292
2757.93,0.340925,0.102403,0.992793,0.0292
2763.27,0.340925,0.102403,0.992793,0.0292
2768.63,0.340925,0.102403,0.992793,0.0292
2773.93,0.340925,0.102403,0.992793,0.0292
2779.25,0.340925,0.102403,0.992793,0.0292
2784.57,0.340925,0.102403,0.992793,0.0292
2789.99,0.340925,0.102403,0.992793,0.0292
2795.34,0.340925,0.102403,0.992793,0.0292
2800.71,0.340925,0.102403,0.992793,0.0292
2806.03,0.340925,0.102403,0.992793,0.0292
2811.42,0.340925,0.102403,0.992793,0.0292
2816.75,0.340925,0.102403,0.992793,0.0292
2822.14,0.340925,0.102403,0.992793,0.0292
2827.47,0.340925,0.102403,0.992793,0.0292
2833.05,0.340925,0.102403,0.992793,0.0292
2838.43,0.340925,0.102403,0.992793,0.0292
2843.80,0.340925,0.102403,0.992793,0.0292
2849.11,0.340925,0.102403,0.992793,0.0292
2854.68,0.340925,0.102403,0.992793,0.0292
2860.04,0.340925,0.102403,0.992793,0.0292
2865.37,0.340925,0.102403,0.992793,0.0292
2870.74,0.340925,0.102403,0.992793,0.0292
2876.04,0.340925,0.102403,0.992793,0.0292
2881.37,0.340925,0.102403,0.992793,0.0292
2886.69,0.340925,0.102403,0.992793,0.0292
2891.99,0.340925,0.102403,0.992793,0.0292
2897.53,0.340925,0.102403,0.992793,0.0292
2903.13,0.340925,0.102403,0.992793,0.0292
2908.50,0.340925,0.102403,0.992793,0.0292
2913.86,0.340925,0.102403,0.992793,0.0292
2919.16,0.340925,0.102403,0.992793,0.0292
2924.53,0.340925,0.102403,0.992793,0.0292
2929.85,0.340925,0.102403,0.992793,0.0292
2935.20,0.340925,0.102403,0.992793,0.0292
2940.54,0.340925,0.102403,0.992793,0.0292
2945.93,0.340925,0.102403,0.992793,0.0292
2951.25,0.340925,0.102403,0.992793,0.0292
2956.89,0.340925,0.102403,0.992793,0.0292
2962.23,0.340925,0.102403,0.992793,0.0292
2967.56,0.340925,0.102403,0.992793,0.0292
2972.91,0.340925,0.102403,0.992793,0.0292
2978.27,0.340925,0.102403,0.992793,0.0292
2983.61,0.340925,0.102403,0.992793,0.0292
2988.93,0.340925,0.102403,0.992793,0.0292
2994.29,0.340925,0.102403,0.992793,0.0292
2999.61,0.340925,0.102403,0.992793,0.0292
3004.93,0.340925,0.102403,0.992793,0.0292
3010.35,0.340925,0.102403,0.992793,0.0292
3015.72,0.340925,0.102403,0.992793,0.0292
3021.14,0.340925,0.102403,0.992793,0.0292
3026.50,0.340925,0.102403,0.992793,0.0292
3031.83,0.340925,0.102403,0.992793,0.0292
3037.19,0.340925,0.102403,0.992793,0.0292
