time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,controller_id,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-10T16:22:12.687046+00:00,1773159732687.043,0.346436,1.063477,0.283936,0.448486,-0.175171,0.217896,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732680.291,0.345640,1.065062,0.283810,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.696935+00:00,1773159732696.934,0.346436,1.063477,0.284424,0.442383,-0.182617,0.225464,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732689.133,0.345627,1.065151,0.284459,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.706707+00:00,1773159732706.706,0.346436,1.063477,0.284912,0.439697,-0.177856,0.239136,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732706.282,0.345619,1.065223,0.285076,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.716120+00:00,1773159732716.119,0.346436,1.063477,0.285400,0.442139,-0.172607,0.245850,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732714.945,0.345595,1.065249,0.285373,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.726787+00:00,1773159732726.786,0.346436,1.063477,0.285645,0.455566,-0.203247,0.240234,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732723.510,0.345584,1.065252,0.285720,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.736090+00:00,1773159732736.089,0.346191,1.063477,0.286133,0.469482,-0.199707,0.233887,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732732.165,0.345552,1.065268,0.286075,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.746056+00:00,1773159732746.056,0.346191,1.063477,0.286621,0.487793,-0.192383,0.236816,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732740.705,0.345545,1.065264,0.286423,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.756144+00:00,1773159732756.144,0.346191,1.063477,0.286865,0.499268,-0.176270,0.244751,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732749.484,0.345535,1.065261,0.286755,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.766510+00:00,1773159732766.509,0.346191,1.063477,0.287354,0.489990,-0.185791,0.243042,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732758.062,0.345519,1.065281,0.287101,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.776450+00:00,1773159732776.448,0.346191,1.063477,0.287598,0.470215,-0.204712,0.238525,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732775.147,0.345472,1.065266,0.287766,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.787151+00:00,1773159732787.151,0.346191,1.063477,0.288086,0.457031,-0.214966,0.236328,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732783.702,0.345452,1.065277,0.288098,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.797019+00:00,1773159732797.019,0.346191,1.063477,0.288574,0.452148,-0.227539,0.234497,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732792.332,0.345437,1.065281,0.288404,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.806655+00:00,1773159732806.654,0.346191,1.063477,0.288818,0.461914,-0.244385,0.235962,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732800.835,0.345430,1.065312,0.288661,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.816034+00:00,1773159732816.033,0.346191,1.063477,0.289307,0.476807,-0.217773,0.235840,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732809.452,0.345424,1.065351,0.288936,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.826168+00:00,1773159732826.167,0.346191,1.063477,0.289551,0.492188,-0.195190,0.229126,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732818.379,0.345402,1.065376,0.289247,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.836354+00:00,1773159732836.353,0.346191,1.063477,0.290039,0.502930,-0.176880,0.226562,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732835.778,0.345455,1.065381,0.289850,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.847164+00:00,1773159732847.163,0.346191,1.063477,0.290283,0.498779,-0.179688,0.219238,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732844.454,0.345453,1.065389,0.290177,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.857788+00:00,1773159732857.787,0.346191,1.063477,0.290527,0.491943,-0.210938,0.203247,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732852.952,0.345479,1.065382,0.290449,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.866757+00:00,1773159732866.756,0.346191,1.063477,0.291016,0.487061,-0.221680,0.190186,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732861.675,0.345462,1.065372,0.290768,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.876135+00:00,1773159732876.135,0.346191,1.063477,0.291260,0.465820,-0.207520,0.187988,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732870.172,0.345403,1.065386,0.291085,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.887403+00:00,1773159732887.402,0.346191,1.063477,0.291748,0.454834,-0.202026,0.187744,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732887.361,0.345388,1.065377,0.291693,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.897729+00:00,1773159732897.729,0.346191,1.063477,0.291992,0.449707,-0.187622,0.174683,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732895.921,0.345369,1.065383,0.291996,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.907181+00:00,1773159732907.180,0.346191,1.063477,0.292236,0.443848,-0.181641,0.163086,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732904.423,0.345370,1.065383,0.292294,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.917346+00:00,1773159732917.346,0.346191,1.063477,0.292725,0.450684,-0.169556,0.158813,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732912.878,0.345405,1.065406,0.292585,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.927490+00:00,1773159732927.489,0.346191,1.063477,0.292969,0.458984,-0.162842,0.158081,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732921.647,0.345431,1.065421,0.292840,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.937360+00:00,1773159732937.359,0.346191,1.063477,0.293457,0.465088,-0.180908,0.154419,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732930.134,0.345485,1.065420,0.293118,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.947594+00:00,1773159732947.593,0.346191,1.063477,0.293701,0.466064,-0.193481,0.148438,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732947.095,0.345536,1.065426,0.293681,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.957487+00:00,1773159732957.486,0.346191,1.063477,0.293945,0.450684,-0.198608,0.149780,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732955.587,0.345566,1.065409,0.293966,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.967384+00:00,1773159732967.384,0.346191,1.063477,0.294434,0.437500,-0.225586,0.144043,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732964.141,0.345560,1.065406,0.294524,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.977214+00:00,1773159732977.214,0.346191,1.063477,0.294678,0.427002,-0.236816,0.136719,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732972.708,0.345574,1.065393,0.294760,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.986749+00:00,1773159732986.749,0.346191,1.063477,0.294922,0.411377,-0.260498,0.135498,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732981.260,0.345574,1.065393,0.294760,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:12.997742+00:00,1773159732997.742,0.346191,1.063477,0.295410,0.406494,-0.270264,0.141602,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159732989.766,0.345572,1.065412,0.295348,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:13.007121+00:00,1773159733007.120,0.346191,1.063477,0.295654,0.398193,-0.266846,0.138550,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159733006.954,0.345621,1.065389,0.295912,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-10T16:22:13.017049+00:00,1773159733017.048,0.346191,1.063477,0.296143,0.398438,-0.259766,0.128784,18306,22003,17648,21681,1,0.350000,1.050000,0.300000,0.000000,1773159733015.515,0.345634,1.065384,0.296211,0.000000,0.000000,0.000000,1.000000,position_only
