time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
2.43,-0.057313,-0.015707,0.009688,0.0000,0.000000,0.000000,0.000000,0.0000
8.19,-0.057407,-0.015553,0.009658,0.0000,0.000000,0.000000,0.000000,0.0000
13.54,-0.057407,-0.015553,0.009658,0.0000,0.000000,0.000000,0.000000,0.0000
18.94,-0.057440,-0.015458,0.009623,0.0000,0.600000,0.000000,0.000000,0.0000
24.45,-0.057515,-0.015344,0.009598,0.0000,0.600000,0.000000,0.000000,0.0000
29.84,-0.057515,-0.015344,0.009598,0.0000,0.600000,0.000000,0.000000,0.0000
35.19,-0.057583,-0.015230,0.009572,0.0000,0.600000,0.000000,0.000000,0.0000
40.57,-0.057634,-0.015112,0.009544,0.0000,0.600000,0.000000,0.000000,0.0000
45.94,-0.057634,-0.015112,0.009544,0.0000,0.600000,0.000000,0.000000,0.0000
51.32,-0.057683,-0.015000,0.009535,0.0000,0.600000,0.000000,0.000000,0.0000
56.86,-0.057684,-0.014891,0.009499,0.0000,0.600000,0.000000,0.000000,0.0000
62.19,-0.057684,-0.014891,0.009499,0.0000,0.600000,0.000000,0.000000,0.0000
67.59,-0.057560,-0.014764,0.009497,0.0000,0.600000,0.000000,0.000000,0.0000
72.91,-0.057397,-0.014655,0.009505,0.0000,0.600000,0.000000,0.000000,0.0000
78.29,-0.057397,-0.014655,0.009505,0.0000,0.600000,0.000000,0.000000,0.0000
83.84,-0.057135,-0.014555,0.009524,0.0000,0.600000,0.000000,0.000000,0.0000
89.28,-0.056730,-0.014432,0.009551,0.0000,0.600000,0.000000,0.000000,0.0000
94.62,-0.056730,-0.014432,0.009551,0.0000,0.600000,0.000000,0.000000,0.0000
99.94,-0.056203,-0.014275,0.009547,0.0000,0.600000,0.000000,0.000000,0.0000
105.31,-0.056203,-0.014275,0.009547,0.0000,0.600000,0.000000,0.000000,0.0000
110.63,-0.055596,-0.014140,0.009519,0.0000,0.600000,0.000000,0.000000,0.0000
116.23,-0.054825,-0.013984,0.009459,0.0000,0.600000,0.000000,0.000000,0.0000
121.57,-0.054825,-0.013984,0.009459,0.0000,0.600000,0.000000,0.000000,0.0000
126.93,-0.053787,-0.013861,0.009416,0.0000,0.600000,0.000000,0.000000,0.0000
132.32,-0.052329,-0.013709,0.009297,0.0000,0.600000,0.000000,0.000000,0.0000
137.65,-0.052329,-0.013709,0.009297,0.0000,0.600000,0.000000,0.000000,0.0000
143.00,-0.050592,-0.013460,0.008998,0.0000,0.556742,0.004898,0.000000,0.0000
148.60,-0.048314,-0.013199,0.008464,0.0000,0.556742,0.004898,0.000000,0.0000
153.94,-0.048314,-0.013199,0.008464,0.0000,0.556742,0.004898,0.000000,0.0000
159.31,-0.045518,-0.012988,0.007831,0.0000,0.556742,0.004898,0.000000,0.0000
164.70,-0.042199,-0.012974,0.006627,0.0000,0.556742,0.004898,0.000000,0.0000
169.99,-0.042199,-0.012974,0.006627,0.0000,0.556742,0.004898,0.000000,0.0000
175.33,-0.038873,-0.012500,0.004904,0.0000,0.556742,0.004898,0.000000,0.0000
180.82,-0.034808,-0.011981,0.002966,0.0000,0.556742,0.004898,0.000000,0.0000
186.32,-0.034808,-0.011981,0.002966,0.0000,0.556742,0.004898,0.000000,0.0000
191.70,-0.030210,-0.011510,0.000393,0.0000,0.556742,0.004898,0.000000,0.0000
197.20,-0.030210,-0.011510,0.000393,0.0000,0.556742,0.004898,0.000000,0.0000
202.92,-0.024830,-0.010777,-0.002656,0.0000,0.556742,0.004898,0.000000,0.0000
208.25,-0.019581,-0.009827,-0.006762,0.0000,0.556742,0.004898,0.000000,0.0000
213.58,-0.019581,-0.009827,-0.006762,0.0000,0.556742,0.004898,0.000000,0.0000
218.90,-0.014972,-0.009083,-0.013509,0.0000,0.556742,0.004898,0.000000,0.0000
224.26,-0.010074,-0.008887,-0.020747,0.0000,0.556742,0.004898,0.000000,0.0000
229.63,-0.010074,-0.008887,-0.020747,0.0000,0.556742,0.004898,0.000000,0.0000
235.00,-0.005238,-0.008204,-0.028400,0.0000,0.556742,0.004898,0.000000,0.0000
240.34,-0.000537,-0.007724,-0.037328,0.0000,0.556742,0.004898,0.000000,0.0000
245.68,-0.000537,-0.007724,-0.037328,0.0000,0.556742,0.004898,0.000000,0.0000
251.00,0.003839,-0.006391,-0.046796,0.0000,0.556742,0.004898,0.000000,0.0000
256.34,0.006244,-0.006097,-0.056063,0.0000,0.556742,0.004898,0.000000,0.0000
261.69,0.006244,-0.006097,-0.056063,0.0000,0.556742,0.004898,0.000000,0.0000
267.24,0.008940,-0.005922,-0.065688,0.0000,0.556742,0.004898,0.000000,0.0000
272.59,0.012655,-0.006148,-0.075500,0.0000,0.556742,0.004898,0.000000,0.0000
277.94,0.012655,-0.006148,-0.075500,0.0000,0.556742,0.004898,0.000000,0.0000
283.26,0.016216,-0.005688,-0.085489,0.0000,0.556742,0.004898,0.000000,0.0000
289.26,0.019445,-0.004915,-0.096505,0.0000,0.513484,0.009796,0.000000,0.0000
294.59,0.019445,-0.004915,-0.096505,0.0000,0.513484,0.009796,0.000000,0.0000
299.93,0.023616,-0.004513,-0.108142,0.0000,0.513484,0.009796,0.000000,0.0000
305.34,0.023616,-0.004513,-0.108142,0.0000,0.513484,0.009796,0.000000,0.0000
310.66,0.027538,-0.003468,-0.121155,0.0000,0.513484,0.009796,0.000000,0.0000
316.19,0.031305,-0.002427,-0.134752,0.0000,0.513484,0.009796,0.000000,0.0000
321.52,0.031305,-0.002427,-0.134752,0.0000,0.513484,0.009796,0.000000,0.0000
327.00,0.035360,-0.001114,-0.149284,0.0000,0.513484,0.009796,0.000000,0.0000
332.34,0.038790,0.000717,-0.164465,0.0000,0.513484,0.009796,0.000000,0.0000
337.67,0.038790,0.000717,-0.164465,0.0000,0.513484,0.009796,0.000000,0.0000
343.19,0.042269,0.002708,-0.180661,0.0000,0.513484,0.009796,0.000000,0.0000
348.61,0.045015,0.005138,-0.197597,0.0000,0.513484,0.009796,0.000000,0.0000
353.95,0.045015,0.005138,-0.197597,0.0000,0.513484,0.009796,0.000000,0.0000
359.39,0.047813,0.007812,-0.215438,0.0000,0.513484,0.009796,0.000000,0.0000
364.74,0.052002,0.008226,-0.229662,0.0000,0.513484,0.009796,0.000000,0.0000
370.11,0.052002,0.008226,-0.229662,0.0000,0.513484,0.009796,0.000000,0.0000
375.44,0.057329,0.012072,-0.225639,0.0000,0.513484,0.009796,0.000000,0.0000
380.84,0.064070,0.018179,-0.218278,0.0000,0.513484,0.009796,0.000000,0.0000
386.30,0.064070,0.018179,-0.218278,0.0000,0.513484,0.009796,0.000000,0.0000
392.27,0.071473,0.024695,-0.211688,0.0000,0.513484,0.009796,0.000000,0.0000
397.85,0.078980,0.031302,-0.206744,0.0000,0.513484,0.009796,0.000000,0.0000
403.67,0.078980,0.031302,-0.206744,0.0000,0.513484,0.009796,0.000000,0.0000
409.24,0.086583,0.038117,-0.203563,0.0000,0.513484,0.009796,0.000000,0.0000
414.59,0.093852,0.045154,-0.201604,0.0000,0.513484,0.009796,0.000000,0.0000
419.92,0.093852,0.045154,-0.201604,0.0000,0.513484,0.009796,0.000000,0.0000
425.61,0.100965,0.051546,-0.201431,0.0000,0.513484,0.009796,0.000000,0.0000
430.94,0.100965,0.051546,-0.201431,0.0000,0.470225,0.014695,0.000000,0.0000
436.27,0.107591,0.057893,-0.202300,0.0000,0.470225,0.014695,0.000000,0.0000
441.59,0.113188,0.065197,-0.203951,0.0000,0.470225,0.014695,0.000000,0.0000
446.91,0.113188,0.065197,-0.203951,0.0000,0.470225,0.014695,0.000000,0.0000
452.31,0.118525,0.071932,-0.206617,0.0000,0.470225,0.014695,0.000000,0.0000
457.64,0.123609,0.078457,-0.210315,0.0000,0.470225,0.014695,0.000000,0.0000
462.94,0.123609,0.078457,-0.210315,0.0000,0.470225,0.014695,0.000000,0.0000
468.26,0.128095,0.085563,-0.214824,0.0000,0.470225,0.014695,0.000000,0.0000
473.88,0.131935,0.093523,-0.220027,0.0000,0.470225,0.014695,0.000000,0.0000
479.17,0.131935,0.093523,-0.220027,0.0000,0.470225,0.014695,0.000000,0.0000
484.55,0.135659,0.101841,-0.225729,0.0000,0.470225,0.014695,0.000000,0.0000
489.92,0.139223,0.110697,-0.232245,0.0000,0.470225,0.014695,0.000000,0.0000
495.26,0.139223,0.110697,-0.232245,0.0000,0.470225,0.014695,0.000000,0.0000
500.68,0.143080,0.119533,-0.240626,0.0000,0.470225,0.014695,0.000000,0.0000
506.00,0.143080,0.119533,-0.240626,0.0000,0.470225,0.014695,0.000000,0.0000
511.49,0.146448,0.130063,-0.248790,0.0000,0.470225,0.014695,0.000000,0.0000
516.81,0.149345,0.140803,-0.257541,0.0000,0.470225,0.014695,0.000000,0.0000
522.20,0.149345,0.140803,-0.257541,0.0000,0.470225,0.014695,0.000000,0.0000
527.58,0.153768,0.151766,-0.268212,0.0000,0.470225,0.014695,0.000000,0.0000
532.94,0.158441,0.159492,-0.278621,0.0000,0.470225,0.014695,0.000000,0.0000
538.32,0.158441,0.159492,-0.278621,0.0000,0.470225,0.014695,0.000000,0.0000
543.65,0.163325,0.165900,-0.287834,0.0000,0.470225,0.014695,0.000000,0.0000
548.94,0.166189,0.170764,-0.286605,0.0000,0.470225,0.014695,0.000000,0.0000
554.31,0.166189,0.170764,-0.286605,0.0000,0.470225,0.014695,0.000000,0.0000
559.65,0.170100,0.180074,-0.281310,0.0000,0.470225,0.014695,0.000000,0.0000
565.33,0.174318,0.188721,-0.276653,0.0000,0.470225,0.014695,0.000000,0.0000
570.66,0.174318,0.188721,-0.276653,0.0000,0.470225,0.014695,0.000000,0.0000
576.36,0.178502,0.197428,-0.273018,0.0000,0.426967,0.019593,0.000000,0.0000
581.87,0.181075,0.206197,-0.270706,0.0000,0.426967,0.019593,0.000000,0.0000
587.23,0.181075,0.206197,-0.270706,0.0000,0.426967,0.019593,0.000000,0.0000
592.62,0.183144,0.215625,-0.268836,0.0000,0.426967,0.019593,0.000000,0.0000
597.94,0.186640,0.225653,-0.268295,0.0000,0.426967,0.019593,0.000000,0.0000
603.28,0.186640,0.225653,-0.268295,0.0000,0.426967,0.019593,0.000000,0.0000
608.61,0.190277,0.235420,-0.267296,0.0000,0.426967,0.019593,0.000000,0.0000
614.00,0.190277,0.235420,-0.267296,0.0000,0.426967,0.019593,0.000000,0.0000
619.33,0.191096,0.243136,-0.269569,0.0000,0.426967,0.019593,0.000000,0.0000
624.87,0.191534,0.250086,-0.271737,0.0000,0.426967,0.019593,0.000000,0.0000
630.19,0.191534,0.250086,-0.271737,0.0000,0.426967,0.019593,0.000000,0.0000
635.57,0.193200,0.257981,-0.275410,0.0000,0.426967,0.019593,0.000000,0.0000
641.13,0.195202,0.267602,-0.279469,0.0000,0.426967,0.019593,0.000000,0.0000
646.50,0.195202,0.267602,-0.279469,0.0000,0.426967,0.019593,0.000000,0.0000
651.87,0.196596,0.275733,-0.285459,0.0000,0.426967,0.019593,0.000000,0.0000
657.20,0.199138,0.279528,-0.287257,0.0000,0.426967,0.019593,0.000000,0.0000
662.64,0.199138,0.279528,-0.287257,0.0000,0.426967,0.019593,0.000000,0.0000
667.99,0.197270,0.280879,-0.283796,0.0000,0.426967,0.019593,0.000000,0.0000
673.59,0.199524,0.285974,-0.280934,0.0000,0.426967,0.019593,0.000000,0.0000
679.35,0.199524,0.285974,-0.280934,0.0000,0.426967,0.019593,0.000000,0.0000
684.70,0.209806,0.288796,-0.283105,0.0000,0.426967,0.019593,0.000000,0.0000
690.13,0.212576,0.294327,-0.281579,0.0000,0.426967,0.019593,0.000000,0.0000
695.54,0.212576,0.294327,-0.281579,0.0000,0.383709,0.024491,0.000000,0.0000
700.88,0.213377,0.302106,-0.279000,0.0000,0.383709,0.024491,0.000000,0.0000
706.39,0.214797,0.309577,-0.278214,0.0000,0.383709,0.024491,0.000000,0.0000
711.85,0.214797,0.309577,-0.278214,0.0000,0.383709,0.024491,0.000000,0.0000
717.39,0.215760,0.315375,-0.278477,0.0000,0.383709,0.024491,0.000000,0.0000
722.72,0.215760,0.315375,-0.278477,0.0000,0.383709,0.024491,0.000000,0.0000
728.06,0.215965,0.320859,-0.279709,0.0000,0.383709,0.024491,0.000000,0.0000
733.40,0.216364,0.326219,-0.282385,0.0000,0.383709,0.024491,0.000000,0.0000
739.32,0.216364,0.326219,-0.282385,0.0000,0.383709,0.024491,0.000000,0.0000
744.65,0.216729,0.331408,-0.286462,0.0000,0.383709,0.024491,0.000000,0.0000
749.94,0.218119,0.333483,-0.286222,0.0000,0.383709,0.024491,0.000000,0.0000
755.27,0.218119,0.333483,-0.286222,0.0000,0.383709,0.024491,0.000000,0.0000
760.61,0.217958,0.334634,-0.286206,0.0000,0.383709,0.024491,0.000000,0.0000
765.94,0.215887,0.335108,-0.284691,0.0000,0.383709,0.024491,0.000000,0.0000
771.29,0.215887,0.335108,-0.284691,0.0000,0.383709,0.024491,0.000000,0.0000
776.77,0.217559,0.337649,-0.285803,0.0000,0.383709,0.024491,0.000000,0.0000
782.31,0.226225,0.338423,-0.290166,0.0000,0.383709,0.024491,0.000000,0.0000
787.64,0.226225,0.338423,-0.290166,0.0000,0.383709,0.024491,0.000000,0.0000
792.94,0.226857,0.341041,-0.290351,0.0000,0.383709,0.024491,0.000000,0.0000
798.63,0.225593,0.343524,-0.290334,0.0000,0.383709,0.024491,0.000000,0.0000
803.94,0.225593,0.343524,-0.290334,0.0000,0.383709,0.024491,0.000000,0.0000
809.26,0.225308,0.344860,-0.290339,0.0000,0.383709,0.024491,0.000000,0.0000
814.64,0.225322,0.345540,-0.290144,0.0000,0.383709,0.024491,0.000000,0.0000
819.99,0.225322,0.345540,-0.290144,0.0000,0.383709,0.024491,0.000000,0.0000
825.36,0.225383,0.345578,-0.290243,0.0000,0.383709,0.024491,0.000000,0.0000
830.73,0.225383,0.345578,-0.290243,0.0000,0.383709,0.024491,0.000000,0.0000
836.08,0.225360,0.345475,-0.290454,0.0000,0.383709,0.024491,0.000000,0.0000
841.45,0.225004,0.345559,-0.290345,0.0000,0.340451,0.029389,0.000000,0.0000
846.82,0.225004,0.345559,-0.290345,0.0000,0.340451,0.029389,0.000000,0.0000
852.16,0.224385,0.345785,-0.289962,0.0000,0.340451,0.029389,0.000000,0.0000
857.49,0.224122,0.345622,-0.289505,0.0000,0.340451,0.029389,0.000000,0.0000
862.85,0.224122,0.345622,-0.289505,0.0000,0.340451,0.029389,0.000000,0.0000
868.20,0.223780,0.345457,-0.289130,0.0000,0.340451,0.029389,0.000000,0.0000
873.70,0.223349,0.345278,-0.288882,0.0000,0.340451,0.029389,0.000000,0.0000
879.05,0.223349,0.345278,-0.288882,0.0000,0.340451,0.029389,0.000000,0.0000
884.06,0.222892,0.345063,-0.288889,0.0000,0.340451,0.029389,0.000000,0.0000
889.47,0.222708,0.345109,-0.288827,0.0000,0.340451,0.029389,0.000000,0.0000
894.79,0.222708,0.345109,-0.288827,0.0000,0.340451,0.029389,0.000000,0.0000
900.18,0.222670,0.345107,-0.288732,0.0000,0.340451,0.029389,0.000000,0.0000
