time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16
2026-03-05T21:09:32.483615+00:00,1772744972483.615,0.587402,-0.433105,0.309570,-0.844727,-0.926758,0.571777,18661,20960,19180,21027
2026-03-05T21:09:32.495444+00:00,1772744972495.444,0.589844,-0.431885,0.309570,-0.840332,-0.973145,0.528320,18682,21049,19118,20973
2026-03-05T21:09:32.504238+00:00,1772744972504.238,0.591797,-0.430908,0.309570,-0.825684,-1.018555,0.489502,18894,20854,19219,20866
2026-03-05T21:09:32.517667+00:00,1772744972517.667,0.593750,-0.429932,0.309570,-0.819824,-1.087891,0.465088,20185,19484,20660,19508
2026-03-05T21:09:32.523980+00:00,1772744972523.980,0.596191,-0.428467,0.309570,-0.832520,-1.142578,0.475342,19606,19973,20081,20178
2026-03-05T21:09:32.535145+00:00,1772744972535.144,0.598633,-0.427246,0.309570,-0.835449,-1.174805,0.458740,18867,20863,19247,20859
2026-03-05T21:09:32.544243+00:00,1772744972544.243,0.601074,-0.426025,0.309570,-0.827637,-1.215820,0.413330,18852,20901,19282,20811
2026-03-05T21:09:32.554744+00:00,1772744972554.743,0.603516,-0.424561,0.309570,-0.820312,-1.273438,0.369141,18800,20983,19051,21008
2026-03-05T21:09:32.568054+00:00,1772744972568.054,0.605469,-0.423584,0.309326,-0.785156,-1.299805,0.346680,19490,20353,19822,20185
2026-03-05T21:09:32.578015+00:00,1772744972578.016,0.605469,-0.423584,0.309326,-0.785156,-1.299805,0.346680,19636,20241,19914,19839
2026-03-05T21:09:32.584980+00:00,1772744972584.980,0.607422,-0.422607,0.309326,-0.758789,-1.327148,0.332520,19654,20218,19972,20010
2026-03-05T21:09:32.595502+00:00,1772744972595.502,0.609375,-0.421387,0.309326,-0.747070,-1.350586,0.330566,19557,20329,19881,20096
2026-03-05T21:09:32.605459+00:00,1772744972605.458,0.611816,-0.420166,0.309326,-0.735352,-1.365234,0.317139,19130,20714,19648,20373
2026-03-05T21:09:32.615069+00:00,1772744972615.069,0.614746,-0.418701,0.309326,-0.741699,-1.342773,0.289551,18554,21243,18942,21121
2026-03-05T21:09:32.625012+00:00,1772744972625.012,0.617188,-0.417480,0.309326,-0.764648,-1.350586,0.237671,19160,20603,19782,20309
2026-03-05T21:09:32.637848+00:00,1772744972637.848,0.619629,-0.416260,0.309326,-0.803223,-1.312500,0.223022,19927,19721,20616,19592
2026-03-05T21:09:32.644689+00:00,1772744972644.689,0.622559,-0.414795,0.309326,-0.854492,-1.284180,0.233276,19384,20278,20006,20192
2026-03-05T21:09:32.655929+00:00,1772744972655.930,0.625000,-0.413574,0.309326,-0.909668,-1.266602,0.208252,18851,20785,19524,20708
2026-03-05T21:09:32.665825+00:00,1772744972665.825,0.627930,-0.412109,0.309326,-0.966797,-1.230469,0.179077,19151,20572,19799,20350
2026-03-05T21:09:32.675016+00:00,1772744972675.017,0.630371,-0.410645,0.309326,-0.993652,-1.207031,0.160034,19251,20535,19812,20290
2026-03-05T21:09:32.684756+00:00,1772744972684.757,0.633301,-0.409180,0.309082,-1.031250,-1.197266,0.138184,18826,20904,19369,20795
2026-03-05T21:09:32.697239+00:00,1772744972697.239,0.633301,-0.409424,0.309082,-1.031250,-1.197266,0.138184,19581,20196,20094,20041
2026-03-05T21:09:32.706227+00:00,1772744972706.227,0.635742,-0.408203,0.309082,-1.052734,-1.178711,0.122192,19506,20264,20042,20110
2026-03-05T21:09:32.716009+00:00,1772744972716.009,0.640625,-0.405518,0.309082,-1.124023,-1.199219,0.096313,19024,20650,19452,20801
2026-03-05T21:09:32.725739+00:00,1772744972725.739,0.643066,-0.404053,0.309082,-1.157227,-1.200195,0.071350,19518,20312,19971,20142
2026-03-05T21:09:32.735468+00:00,1772744972735.468,0.643066,-0.404297,0.309082,-1.157227,-1.200195,0.071350,19678,20066,20036,20170
2026-03-05T21:09:32.746056+00:00,1772744972746.056,0.645996,-0.402832,0.309082,-1.192383,-1.234375,0.066345,19407,20399,19852,20294
2026-03-05T21:09:32.757442+00:00,1772744972757.442,0.648926,-0.401367,0.308838,-1.212891,-1.237305,0.052490,19488,20342,19921,20204
2026-03-05T21:09:32.765843+00:00,1772744972765.844,0.651855,-0.399902,0.308838,-1.227539,-1.230469,0.040680,19252,20580,19727,20410
2026-03-05T21:09:32.775707+00:00,1772744972775.707,0.654297,-0.398438,0.308838,-1.233398,-1.202148,0.015236,19258,20575,19856,20298
2026-03-05T21:09:32.784839+00:00,1772744972784.839,0.657227,-0.397217,0.308838,-1.238281,-1.138672,-0.004826,19874,19979,20501,19645
2026-03-05T21:09:32.794830+00:00,1772744972794.831,0.660156,-0.395508,0.308838,-1.255859,-1.068359,0.001936,19775,20049,20490,19686
2026-03-05T21:09:32.805549+00:00,1772744972805.548,0.663086,-0.394043,0.308838,-1.280273,-0.982422,0.004017,19366,20533,20140,19968
2026-03-05T21:09:32.816849+00:00,1772744972816.849,0.665527,-0.392578,0.308594,-1.269531,-0.903809,-0.020645,18840,21153,19479,20512
2026-03-05T21:09:32.827473+00:00,1772744972827.474,0.667969,-0.391357,0.308594,-1.253906,-0.837891,-0.052856,19418,20491,19911,20164
2026-03-05T21:09:32.835244+00:00,1772744972835.244,0.670410,-0.390137,0.308594,-1.246094,-0.805176,-0.061432,19713,20171,20290,19812
2026-03-05T21:09:32.846095+00:00,1772744972846.095,0.673340,-0.388672,0.308594,-1.251953,-0.781738,-0.060303,19482,20450,19987,20057
2026-03-05T21:09:32.854746+00:00,1772744972854.746,0.676270,-0.386963,0.308594,-1.247070,-0.750977,-0.083130,19274,20728,19782,20187
2026-03-05T21:09:32.868995+00:00,1772744972868.996,0.675781,-0.387207,0.308594,-1.239258,-0.744629,-0.083313,20012,19889,20504,19551
2026-03-05T21:09:32.875858+00:00,1772744972875.858,0.678711,-0.385742,0.308594,-1.241211,-0.744141,-0.087769,19784,20148,20219,19789
2026-03-05T21:09:32.885666+00:00,1772744972885.666,0.681152,-0.384521,0.308594,-1.258789,-0.749512,-0.082703,19435,20494,19667,20343
2026-03-05T21:09:32.896238+00:00,1772744972896.238,0.687012,-0.381104,0.308594,-1.288086,-0.819336,-0.115601,19293,20593,19714,20339
2026-03-05T21:09:32.904803+00:00,1772744972904.803,0.686523,-0.381348,0.308594,-1.281250,-0.813965,-0.115662,19611,20165,19972,20198
2026-03-05T21:09:32.916069+00:00,1772744972916.069,0.689453,-0.379883,0.308594,-1.322266,-0.854492,-0.129272,19833,19974,20281,19866
2026-03-05T21:09:32.925983+00:00,1772744972925.983,0.692383,-0.378418,0.308594,-1.365234,-0.875977,-0.125488,19308,20459,19907,20285
2026-03-05T21:09:32.937515+00:00,1772744972937.516,0.694824,-0.376953,0.308594,-1.413086,-0.872559,-0.140381,19438,20317,20132,20091
2026-03-05T21:09:32.945891+00:00,1772744972945.891,0.697754,-0.375244,0.308594,-1.471680,-0.857910,-0.157959,19739,19909,20494,19865
2026-03-05T21:09:32.955218+00:00,1772744972955.218,0.700684,-0.373535,0.308594,-1.556641,-0.837402,-0.153687,19849,19835,20677,19653
2026-03-05T21:09:32.965293+00:00,1772744972965.294,0.703613,-0.371826,0.308350,-1.627930,-0.781250,-0.143066,19251,20330,20066,20370
2026-03-05T21:09:32.975143+00:00,1772744972975.144,0.706543,-0.370117,0.308350,-1.717773,-0.761719,-0.156128,19316,20236,20301,20153
2026-03-05T21:09:32.985737+00:00,1772744972985.738,0.709473,-0.368408,0.308350,-1.795898,-0.715332,-0.166138,19387,20216,20344,20051
2026-03-05T21:09:32.996424+00:00,1772744972996.424,0.712402,-0.366699,0.308350,-1.863281,-0.664551,-0.170532,19412,20161,20328,20086
2026-03-05T21:09:33.007175+00:00,1772744973007.175,0.715332,-0.364990,0.308350,-1.917969,-0.619629,-0.173584,19361,20230,20294,20094
2026-03-05T21:09:33.016391+00:00,1772744973016.391,0.717773,-0.363525,0.308350,-1.945312,-0.557129,-0.172729,19531,20135,20488,19823
2026-03-05T21:09:33.025581+00:00,1772744973025.582,0.720215,-0.361816,0.308350,-1.952148,-0.482666,-0.173950,19458,20270,20306,19936
2026-03-05T21:09:33.036095+00:00,1772744973036.095,0.723633,-0.359863,0.308350,-1.956055,-0.442139,-0.178223,19634,20196,20367,19760
2026-03-05T21:09:33.047465+00:00,1772744973047.465,0.726562,-0.357910,0.308350,-1.925781,-0.404297,-0.172607,19383,20399,20038,20128
2026-03-05T21:09:33.057863+00:00,1772744973057.863,0.729492,-0.355957,0.308350,-1.873047,-0.359131,-0.179443,19417,20505,20094,19921
2026-03-05T21:09:33.068449+00:00,1772744973068.449,0.732422,-0.354492,0.308350,-1.807617,-0.310059,-0.177612,19871,20052,20417,19593
2026-03-05T21:09:33.076016+00:00,1772744973076.016,0.735352,-0.352295,0.308350,-1.756836,-0.285645,-0.170532,19719,20132,20256,19822
2026-03-05T21:09:33.088255+00:00,1772744973088.255,0.735352,-0.352539,0.308350,-1.750000,-0.281250,-0.170288,19691,20268,20202,19775
2026-03-05T21:09:33.095334+00:00,1772744973095.334,0.738281,-0.350586,0.308350,-1.690430,-0.260742,-0.170044,19980,20057,20497,19402
2026-03-05T21:09:33.105500+00:00,1772744973105.500,0.741211,-0.348633,0.308350,-1.612305,-0.221069,-0.161743,19831,20131,20332,19641
2026-03-05T21:09:33.118530+00:00,1772744973118.530,0.744141,-0.346436,0.308350,-1.563477,-0.219849,-0.157837,19604,20402,19899,20024
2026-03-05T21:09:33.126072+00:00,1772744973126.072,0.747070,-0.344482,0.308350,-1.501953,-0.242432,-0.164429,19895,20131,20262,19626
2026-03-05T21:09:33.135212+00:00,1772744973135.212,0.749512,-0.342773,0.308350,-1.431641,-0.245117,-0.166626,19607,20346,19780,20171
2026-03-05T21:09:33.145820+00:00,1772744973145.820,0.752441,-0.341064,0.308350,-1.390625,-0.297363,-0.175537,20307,19582,20531,19477
2026-03-05T21:09:33.156584+00:00,1772744973156.584,0.754883,-0.339111,0.308350,-1.363281,-0.351318,-0.157593,20263,19682,20481,19456
2026-03-05T21:09:33.165274+00:00,1772744973165.274,0.757812,-0.336914,0.308350,-1.345703,-0.409424,-0.144287,19913,20001,20140,19823
2026-03-05T21:09:33.177414+00:00,1772744973177.414,0.760742,-0.334717,0.308350,-1.342773,-0.461426,-0.139771,20062,19759,20382,19673
2026-03-05T21:09:33.186592+00:00,1772744973186.592,0.763672,-0.333008,0.308350,-1.350586,-0.492920,-0.140015,19691,20036,20092,20053
2026-03-05T21:09:33.195969+00:00,1772744973195.968,0.766602,-0.330811,0.308594,-1.396484,-0.537598,-0.136353,20033,19676,20387,19776
2026-03-05T21:09:33.206602+00:00,1772744973206.602,0.769531,-0.328613,0.308594,-1.436523,-0.553223,-0.124756,20117,19588,20584,19585
2026-03-05T21:09:33.217357+00:00,1772744973217.357,0.772461,-0.326416,0.308594,-1.469727,-0.557617,-0.127563,19613,20107,20030,20118
2026-03-05T21:09:33.226488+00:00,1772744973226.488,0.772461,-0.326660,0.308594,-1.460938,-0.551758,-0.126465,19489,20152,19989,20236
2026-03-05T21:09:33.239113+00:00,1772744973239.114,0.778809,-0.322266,0.308594,-1.523438,-0.503418,-0.130005,19789,19985,20406,19707
2026-03-05T21:09:33.246501+00:00,1772744973246.501,0.778809,-0.322266,0.308594,-1.523438,-0.503418,-0.130005,19939,19921,20408,19634
2026-03-05T21:09:33.256698+00:00,1772744973256.698,0.781738,-0.320068,0.308594,-1.525391,-0.461670,-0.123474,19673,20225,20189,19832
2026-03-05T21:09:33.265748+00:00,1772744973265.749,0.784668,-0.317871,0.308594,-1.500000,-0.397705,-0.122742,19834,20142,20276,19655
2026-03-05T21:09:33.276651+00:00,1772744973276.651,0.787109,-0.315918,0.308594,-1.457031,-0.322510,-0.120361,19794,20233,20190,19687
2026-03-05T21:09:33.286575+00:00,1772744973286.575,0.790527,-0.313477,0.308594,-1.403320,-0.240723,-0.113770,20119,19951,20399,19433
2026-03-05T21:09:33.296852+00:00,1772744973296.851,0.792969,-0.311523,0.308594,-1.341797,-0.177612,-0.106201,19626,20530,19926,19812
2026-03-05T21:09:33.305218+00:00,1772744973305.219,0.796387,-0.309082,0.308594,-1.250977,-0.091431,-0.110535,20172,19963,20444,19302
2026-03-05T21:09:33.315496+00:00,1772744973315.496,0.799316,-0.306641,0.308594,-1.183594,-0.030243,-0.096802,20080,20023,20233,19529
2026-03-05T21:09:33.325326+00:00,1772744973325.327,0.802246,-0.304199,0.308594,-1.121094,0.008224,-0.094299,19994,20027,20148,19686
2026-03-05T21:09:33.335496+00:00,1772744973335.496,0.805664,-0.301758,0.308594,-1.082031,0.048126,-0.080750,20171,19845,20258,19555
2026-03-05T21:09:33.349576+00:00,1772744973349.576,0.808594,-0.299316,0.308594,-1.065430,0.076965,-0.075806,19960,19901,20223,19734
2026-03-05T21:09:33.356928+00:00,1772744973356.928,0.808594,-0.299805,0.308594,-1.056641,0.081604,-0.074707,20225,19552,20539,19486
2026-03-05T21:09:33.366285+00:00,1772744973366.285,0.811523,-0.297363,0.308594,-1.073242,0.129883,-0.056366,19666,20022,19867,20228
2026-03-05T21:09:33.375403+00:00,1772744973375.403,0.814453,-0.294922,0.308838,-1.114258,0.133057,-0.053955,19698,19994,20133,19960
2026-03-05T21:09:33.386055+00:00,1772744973386.055,0.817383,-0.292725,0.308838,-1.156250,0.169312,-0.054688,19519,20136,19823,20297
2026-03-05T21:09:33.394780+00:00,1772744973394.780,0.819824,-0.290527,0.308838,-1.201172,0.181885,-0.064880,20501,19065,21044,19145
2026-03-05T21:09:33.406408+00:00,1772744973406.408,0.822754,-0.288330,0.308838,-1.257812,0.245239,-0.037018,20206,19406,20776,19361
2026-03-05T21:09:33.416947+00:00,1772744973416.947,0.825684,-0.286133,0.308838,-1.315430,0.326660,-0.008301,19320,20317,19891,20218
2026-03-05T21:09:33.426057+00:00,1772744973426.057,0.828613,-0.283447,0.308838,-1.361328,0.408447,-0.018509,19227,20444,19786,20286
2026-03-05T21:09:33.437323+00:00,1772744973437.323,0.831543,-0.281250,0.309082,-1.373047,0.513672,-0.029541,19794,20012,20211,19725
2026-03-05T21:09:33.445582+00:00,1772744973445.583,0.834473,-0.278564,0.309082,-1.368164,0.612793,-0.017761,19898,19922,20274,19633
2026-03-05T21:09:33.456612+00:00,1772744973456.612,0.837402,-0.275879,0.309082,-1.336914,0.705566,-0.009422,19683,20194,19911,19935
2026-03-05T21:09:33.469004+00:00,1772744973469.004,0.840332,-0.273438,0.309082,-1.292969,0.761230,-0.020157,20006,19890,20217,19610
2026-03-05T21:09:33.476658+00:00,1772744973476.658,0.842773,-0.271240,0.309082,-1.226562,0.853027,0.001999,20423,19493,20653,19149
2026-03-05T21:09:33.486585+00:00,1772744973486.585,0.845703,-0.268555,0.309082,-1.174805,0.951172,0.024399,20272,19681,20588,19162
2026-03-05T21:09:33.495833+00:00,1772744973495.833,0.848633,-0.266113,0.309082,-1.133789,1.013672,0.015388,19388,20444,19567,20303
2026-03-05T21:09:33.507311+00:00,1772744973507.311,0.848633,-0.266357,0.309082,-1.125977,1.018555,0.016464,19892,20016,20140,19646
2026-03-05T21:09:33.516824+00:00,1772744973516.824,0.851074,-0.264160,0.309326,-1.099609,1.080078,0.015747,19852,19987,20149,19698
2026-03-05T21:09:33.529050+00:00,1772744973529.050,0.853516,-0.261719,0.309326,-1.070312,1.154297,0.024506,20138,19745,20406,19391
2026-03-05T21:09:33.539021+00:00,1772744973539.021,0.858398,-0.257324,0.309326,-1.041016,1.282227,0.027771,19329,20532,19511,20290
2026-03-05T21:09:33.546679+00:00,1772744973546.679,0.858398,-0.257324,0.309326,-1.041016,1.282227,0.027771,19469,20346,19670,20145
2026-03-05T21:09:33.558875+00:00,1772744973558.875,0.860840,-0.254883,0.309326,-1.034180,1.338867,0.020844,20249,19548,20500,19313
2026-03-05T21:09:33.566049+00:00,1772744973566.049,0.863770,-0.252197,0.309326,-1.025391,1.401367,0.026718,19900,19897,20180,19615
