time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
-1.07,-0.036977,0.008120,0.006346,0.0000,0.000000,0.000000,0.000000,0.0000
4.49,-0.036868,0.008145,0.006347,0.0000,0.000000,0.000000,0.000000,0.0000
10.32,-0.036756,0.008142,0.006335,0.0000,0.000000,0.000000,0.000000,0.0000
15.68,-0.036756,0.008142,0.006335,0.0000,0.000000,0.000000,0.000000,0.0000
21.09,-0.036650,0.008154,0.006340,0.0000,0.000000,0.000000,0.000000,0.0000
26.53,-0.036575,0.008147,0.006349,0.0000,0.000000,0.000000,0.000000,0.0000
32.02,-0.036575,0.008147,0.006349,0.0000,0.000000,0.000000,0.000000,0.0000
37.38,-0.036494,0.008106,0.006359,0.0000,0.000000,0.000000,0.000000,0.0000
42.78,-0.036494,0.008106,0.006359,0.0000,0.000000,0.000000,0.000000,0.0000
48.14,-0.036397,0.008144,0.006351,0.0000,0.018837,0.018846,0.000000,0.0000
53.46,-0.036323,0.008127,0.006357,0.0000,0.018837,0.018846,0.000000,0.0000
58.82,-0.036323,0.008127,0.006357,0.0000,0.018837,0.018846,0.000000,0.0000
64.14,-0.036241,0.008085,0.006378,0.0000,0.018837,0.018846,0.000000,0.0000
69.52,-0.036166,0.008074,0.006385,0.0000,0.018837,0.018846,0.000000,0.0000
74.86,-0.036166,0.008074,0.006385,0.0000,0.018837,0.018846,0.000000,0.0000
80.19,-0.036130,0.008043,0.006392,0.0000,0.018837,0.018846,0.000000,0.0000
85.62,-0.036068,0.008011,0.006403,0.0000,0.018837,0.018846,0.000000,0.0000
91.03,-0.036068,0.008011,0.006403,0.0000,0.037600,0.037674,0.000000,0.0000
96.57,-0.035987,0.007984,0.006412,0.0000,0.037600,0.037674,0.000000,0.0000
101.91,-0.035981,0.007942,0.006431,0.0000,0.037600,0.037674,0.000000,0.0000
107.25,-0.035981,0.007942,0.006431,0.0000,0.037600,0.037674,0.000000,0.0000
113.11,-0.035935,0.007951,0.006426,0.0000,0.037600,0.037674,0.000000,0.0000
118.53,-0.035875,0.007926,0.006441,0.0000,0.037600,0.037674,0.000000,0.0000
