time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
1.37,-0.013176,0.054632,0.005261,0.0000,0.000000,0.000000,0.000000,0.0000
6.85,-0.013176,0.054632,0.005261,0.0000,0.000000,0.000000,0.000000,0.0000
12.19,-0.013292,0.054654,0.005247,0.0000,0.000000,0.000000,0.000000,0.0000
17.73,-0.013502,0.054630,0.005220,0.0000,0.000000,0.000000,0.000000,0.0000
23.15,-0.013502,0.054630,0.005220,0.0000,-0.352671,-0.485410,0.000000,0.0000
28.48,-0.013632,0.054644,0.005189,0.0000,-0.352671,-0.485410,0.000000,0.0000
33.80,-0.013632,0.054644,0.005189,0.0000,-0.352671,-0.485410,0.000000,0.0000
39.14,-0.013849,0.054635,0.005184,0.0000,-0.352671,-0.485410,0.000000,0.0000
44.55,-0.014002,0.054628,0.005131,0.0000,-0.352671,-0.485410,0.000000,0.0000
49.89,-0.014002,0.054628,0.005131,0.0000,-0.352671,-0.485410,0.000000,0.0000
55.24,-0.014202,0.054607,0.005138,0.0000,-0.352671,-0.485410,0.000000,0.0000
60.63,-0.014393,0.054594,0.005120,0.0000,-0.352671,-0.485410,0.000000,0.0000
66.69,-0.014393,0.054594,0.005120,0.0000,-0.352671,-0.485410,0.000000,0.0000
72.10,-0.014601,0.054535,0.005095,0.0000,-0.352671,-0.485410,0.000000,0.0000
77.49,-0.014785,0.054502,0.005099,0.0000,-0.352671,-0.485410,0.000000,0.0000
82.92,-0.014785,0.054502,0.005099,0.0000,-0.352671,-0.485410,0.000000,0.0000
88.29,-0.014986,0.054394,0.005079,0.0000,-0.352671,-0.485410,0.000000,0.0000
93.87,-0.015185,0.054319,0.005080,0.0000,-0.352671,-0.485410,0.000000,0.0000
99.24,-0.015185,0.054319,0.005080,0.0000,-0.352671,-0.485410,0.000000,0.0000
104.60,-0.015513,0.054143,0.005064,0.0000,-0.352671,-0.485410,0.000000,0.0000
109.93,-0.015804,0.053981,0.005062,0.0000,-0.352671,-0.485410,0.000000,0.0000
115.27,-0.015804,0.053981,0.005062,0.0000,-0.352671,-0.485410,0.000000,0.0000
120.60,-0.016141,0.053799,0.005072,0.0000,-0.352671,-0.485410,0.000000,0.0000
126.09,-0.016502,0.053635,0.005072,0.0000,-0.334110,-0.428283,0.000000,0.0000
131.60,-0.016502,0.053635,0.005072,0.0000,-0.334110,-0.428283,0.000000,0.0000
136.93,-0.016978,0.053417,0.005086,0.0000,-0.334110,-0.428283,0.000000,0.0000
142.26,-0.016978,0.053417,0.005086,0.0000,-0.334110,-0.428283,0.000000,0.0000
148.28,-0.017429,0.053121,0.005044,0.0000,-0.334110,-0.428283,0.000000,0.0000
153.60,-0.017902,0.052844,0.005031,0.0000,-0.334110,-0.428283,0.000000,0.0000
158.94,-0.017902,0.052844,0.005031,0.0000,-0.334110,-0.428283,0.000000,0.0000
164.29,-0.018466,0.052507,0.005029,0.0000,-0.334110,-0.428283,0.000000,0.0000
169.64,-0.019060,0.052201,0.005032,0.0000,-0.334110,-0.428283,0.000000,0.0000
174.98,-0.019060,0.052201,0.005032,0.0000,-0.334110,-0.428283,0.000000,0.0000
180.60,-0.019672,0.051896,0.005008,0.0000,-0.334110,-0.428283,0.000000,0.0000
185.97,-0.020388,0.051504,0.004999,0.0000,-0.334110,-0.428283,0.000000,0.0000
191.36,-0.020388,0.051504,0.004999,0.0000,-0.334110,-0.428283,0.000000,0.0000
197.07,-0.021096,0.051041,0.004998,0.0000,-0.334110,-0.428283,0.000000,0.0000
202.56,-0.021871,0.050569,0.004964,0.0000,-0.334110,-0.428283,0.000000,0.0000
207.91,-0.021871,0.050569,0.004964,0.0000,-0.334110,-0.428283,0.000000,0.0000
213.30,-0.022677,0.050115,0.004921,0.0000,-0.334110,-0.428283,0.000000,0.0000
218.67,-0.023638,0.049605,0.004878,0.0000,-0.334110,-0.428283,0.000000,0.0000
224.05,-0.023638,0.049605,0.004878,0.0000,-0.334110,-0.428283,0.000000,0.0000
229.49,-0.024604,0.049010,0.004834,0.0000,-0.315548,-0.371156,0.000000,0.0000
234.86,-0.025649,0.048371,0.004791,0.0000,-0.315548,-0.371156,0.000000,0.0000
240.26,-0.025649,0.048371,0.004791,0.0000,-0.315548,-0.371156,0.000000,0.0000
245.60,-0.026739,0.047744,0.004776,0.0000,-0.315548,-0.371156,0.000000,0.0000
251.52,-0.027912,0.046989,0.004711,0.0000,-0.315548,-0.371156,0.000000,0.0000
256.84,-0.027912,0.046989,0.004711,0.0000,-0.315548,-0.371156,0.000000,0.0000
262.19,-0.029124,0.046222,0.004665,0.0000,-0.315548,-0.371156,0.000000,0.0000
267.49,-0.029124,0.046222,0.004665,0.0000,-0.315548,-0.371156,0.000000,0.0000
272.83,-0.030491,0.045418,0.004575,0.0000,-0.315548,-0.371156,0.000000,0.0000
278.27,-0.031842,0.044582,0.004587,0.0000,-0.315548,-0.371156,0.000000,0.0000
283.60,-0.031842,0.044582,0.004587,0.0000,-0.315548,-0.371156,0.000000,0.0000
288.98,-0.033341,0.043659,0.004459,0.0000,-0.315548,-0.371156,0.000000,0.0000
294.32,-0.034918,0.042674,0.004397,0.0000,-0.315548,-0.371156,0.000000,0.0000
299.60,-0.034918,0.042674,0.004397,0.0000,-0.315548,-0.371156,0.000000,0.0000
304.93,-0.036505,0.041732,0.004351,0.0000,-0.315548,-0.371156,0.000000,0.0000
310.68,-0.038269,0.040609,0.004232,0.0000,-0.315548,-0.371156,0.000000,0.0000
316.00,-0.038269,0.040609,0.004232,0.0000,-0.315548,-0.371156,0.000000,0.0000
321.33,-0.040023,0.039550,0.004163,0.0000,-0.315548,-0.371156,0.000000,0.0000
326.61,-0.041914,0.038424,0.004141,0.0000,-0.315548,-0.371156,0.000000,0.0000
331.94,-0.041914,0.038424,0.004141,0.0000,-0.296986,-0.314030,0.000000,0.0000
337.70,-0.043912,0.037162,0.004022,0.0000,-0.296986,-0.314030,0.000000,0.0000
343.22,-0.045978,0.035901,0.003991,0.0000,-0.296986,-0.314030,0.000000,0.0000
348.55,-0.045978,0.035901,0.003991,0.0000,-0.296986,-0.314030,0.000000,0.0000
354.29,-0.048121,0.034518,0.003860,0.0000,-0.296986,-0.314030,0.000000,0.0000
359.67,-0.050266,0.033147,0.003858,0.0000,-0.296986,-0.314030,0.000000,0.0000
365.09,-0.050266,0.033147,0.003858,0.0000,-0.296986,-0.314030,0.000000,0.0000
370.44,-0.052589,0.031638,0.003786,0.0000,-0.296986,-0.314030,0.000000,0.0000
375.83,-0.052589,0.031638,0.003786,0.0000,-0.296986,-0.314030,0.000000,0.0000
381.55,-0.054893,0.030192,0.003742,0.0000,-0.296986,-0.314030,0.000000,0.0000
387.00,-0.057339,0.028673,0.003707,0.0000,-0.296986,-0.314030,0.000000,0.0000
392.41,-0.057339,0.028673,0.003707,0.0000,-0.296986,-0.314030,0.000000,0.0000
397.72,-0.059799,0.027153,0.003678,0.0000,-0.296986,-0.314030,0.000000,0.0000
403.24,-0.062385,0.025503,0.003627,0.0000,-0.296986,-0.314030,0.000000,0.0000
408.54,-0.062385,0.025503,0.003627,0.0000,-0.296986,-0.314030,0.000000,0.0000
413.87,-0.065049,0.023874,0.003640,0.0000,-0.296986,-0.314030,0.000000,0.0000
419.20,-0.067800,0.022210,0.003605,0.0000,-0.296986,-0.314030,0.000000,0.0000
424.54,-0.067800,0.022210,0.003605,0.0000,-0.296986,-0.314030,0.000000,0.0000
429.90,-0.070593,0.020493,0.003589,0.0000,-0.296986,-0.314030,0.000000,0.0000
435.27,-0.073452,0.018698,0.003637,0.0000,-0.278425,-0.256903,0.000000,0.0000
440.60,-0.073452,0.018698,0.003637,0.0000,-0.278425,-0.256903,0.000000,0.0000
445.98,-0.076349,0.016894,0.003651,0.0000,-0.278425,-0.256903,0.000000,0.0000
451.33,-0.079276,0.015078,0.003700,0.0000,-0.278425,-0.256903,0.000000,0.0000
457.28,-0.079276,0.015078,0.003700,0.0000,-0.278425,-0.256903,0.000000,0.0000
462.80,-0.082294,0.013244,0.003778,0.0000,-0.278425,-0.256903,0.000000,0.0000
468.14,-0.082294,0.013244,0.003778,0.0000,-0.278425,-0.256903,0.000000,0.0000
473.76,-0.085355,0.011316,0.003768,0.0000,-0.278425,-0.256903,0.000000,0.0000
479.09,-0.088485,0.009292,0.003866,0.0000,-0.278425,-0.256903,0.000000,0.0000
484.50,-0.091613,0.007281,0.003826,0.0000,-0.278425,-0.256903,0.000000,0.0000
489.83,-0.091613,0.007281,0.003826,0.0000,-0.278425,-0.256903,0.000000,0.0000
495.21,-0.094759,0.005299,0.003906,0.0000,-0.278425,-0.256903,0.000000,0.0000
500.55,-0.094759,0.005299,0.003906,0.0000,-0.278425,-0.256903,0.000000,0.0000
505.87,-0.097954,0.003182,0.003914,0.0000,-0.278425,-0.256903,0.000000,0.0000
511.20,-0.101230,0.001107,0.003950,0.0000,-0.278425,-0.256903,0.000000,0.0000
516.55,-0.101230,0.001107,0.003950,0.0000,-0.278425,-0.256903,0.000000,0.0000
522.18,-0.104516,-0.000982,0.004009,0.0000,-0.278425,-0.256903,0.000000,0.0000
527.60,-0.107852,-0.003139,0.004092,0.0000,-0.278425,-0.256903,0.000000,0.0000
532.93,-0.107852,-0.003139,0.004092,0.0000,-0.278425,-0.256903,0.000000,0.0000
537.99,-0.111255,-0.005319,0.004146,0.0000,-0.259863,-0.199776,0.000000,0.0000
543.33,-0.114685,-0.007542,0.004217,0.0000,-0.259863,-0.199776,0.000000,0.0000
548.67,-0.114685,-0.007542,0.004217,0.0000,-0.259863,-0.199776,0.000000,0.0000
554.37,-0.118048,-0.009778,0.004296,0.0000,-0.259863,-0.199776,0.000000,0.0000
559.66,-0.118048,-0.009778,0.004296,0.0000,-0.259863,-0.199776,0.000000,0.0000
565.26,-0.121485,-0.012058,0.004369,0.0000,-0.259863,-0.199776,0.000000,0.0000
570.61,-0.124914,-0.014344,0.004470,0.0000,-0.259863,-0.199776,0.000000,0.0000
