time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
3.42,-0.000580,-0.026398,-0.000123,0.0000,-0.018837,-0.018846,0.000000,0.0000
9.14,-0.000556,-0.026366,-0.000128,0.0000,0.000000,0.000000,0.000000,0.0000
14.49,-0.000543,-0.026349,-0.000109,0.0000,0.000000,0.000000,0.000000,0.0000
20.16,-0.000543,-0.026349,-0.000109,0.0000,0.000000,0.000000,0.000000,0.0000
25.61,-0.000499,-0.026309,-0.000134,0.0000,0.000000,0.000000,0.000000,0.0000
31.11,-0.000484,-0.026286,-0.000123,0.0000,0.018837,0.018846,0.000000,0.0000
36.47,-0.000484,-0.026286,-0.000123,0.0000,0.018837,0.018846,0.000000,0.0000
41.80,-0.000465,-0.026257,-0.000118,0.0000,0.018837,0.018846,0.000000,0.0000
47.44,-0.000431,-0.026215,-0.000110,0.0000,0.018837,0.018846,0.000000,0.0000
52.76,-0.000431,-0.026215,-0.000110,0.0000,0.018837,0.018846,0.000000,0.0000
58.09,-0.000406,-0.026171,-0.000109,0.0000,0.018837,0.018846,0.000000,0.0000
63.47,-0.000345,-0.026111,-0.000107,0.0000,0.018837,0.018846,0.000000,0.0000
68.85,-0.000345,-0.026111,-0.000107,0.0000,0.037600,0.037674,0.000000,0.0000
74.36,-0.000292,-0.026044,-0.000097,0.0000,0.037600,0.037674,0.000000,0.0000
79.68,-0.000225,-0.025982,-0.000092,0.0000,0.037600,0.037674,0.000000,0.0000
85.02,-0.000225,-0.025982,-0.000092,0.0000,0.037600,0.037674,0.000000,0.0000
90.36,-0.000166,-0.025914,-0.000062,0.0000,0.056214,0.056465,0.000000,0.0000
95.76,-0.000166,-0.025914,-0.000062,0.0000,0.056214,0.056465,0.000000,0.0000
101.16,-0.000066,-0.025803,-0.000066,0.0000,0.056214,0.056465,0.000000,0.0000
106.70,0.000001,-0.025722,-0.000045,0.0000,0.056214,0.056465,0.000000,0.0000
112.04,0.000001,-0.025722,-0.000045,0.0000,0.074607,0.075200,0.000000,0.0000
117.41,0.000115,-0.025596,-0.000038,0.0000,0.074607,0.075200,0.000000,0.0000
122.73,0.000221,-0.025486,-0.000015,0.0000,0.074607,0.075200,0.000000,0.0000
128.06,0.000221,-0.025486,-0.000015,0.0000,0.074607,0.075200,0.000000,0.0000
133.57,0.000336,-0.025325,0.000003,0.0000,0.092705,0.093861,0.000000,0.0000
138.96,0.000478,-0.025134,0.000033,0.0000,0.092705,0.093861,0.000000,0.0000
144.40,0.000478,-0.025134,0.000033,0.0000,0.092705,0.093861,0.000000,0.0000
149.68,0.000622,-0.024920,0.000049,0.0000,0.092705,0.093861,0.000000,0.0000
154.99,0.000836,-0.024715,0.000071,0.0000,0.092705,0.093861,0.000000,0.0000
160.33,0.000836,-0.024715,0.000071,0.0000,0.092705,0.093861,0.000000,0.0000
165.64,0.001028,-0.024481,0.000098,0.0000,0.092705,0.093861,0.000000,0.0000
170.99,0.001028,-0.024481,0.000098,0.0000,0.110437,0.112429,0.000000,0.0000
176.32,0.001262,-0.024173,0.000107,0.0000,0.110437,0.112429,0.000000,0.0000
181.69,0.001476,-0.023894,0.000121,0.0000,0.110437,0.112429,0.000000,0.0000
187.03,0.001476,-0.023894,0.000121,0.0000,0.110437,0.112429,0.000000,0.0000
192.39,0.001764,-0.023580,0.000103,0.0000,0.127734,0.130886,0.000000,0.0000
197.72,0.002030,-0.023270,0.000110,0.0000,0.127734,0.130886,0.000000,0.0000
203.03,0.002030,-0.023270,0.000110,0.0000,0.127734,0.130886,0.000000,0.0000
208.38,0.002362,-0.022869,0.000109,0.0000,0.127734,0.130886,0.000000,0.0000
213.79,0.002705,-0.022445,0.000107,0.0000,0.144526,0.149214,0.000000,0.0000
219.15,0.002705,-0.022445,0.000107,0.0000,0.144526,0.149214,0.000000,0.0000
224.50,0.003091,-0.021972,0.000141,0.0000,0.144526,0.149214,0.000000,0.0000
229.85,0.003488,-0.021493,0.000195,0.0000,0.144526,0.149214,0.000000,0.0000
235.69,0.003488,-0.021493,0.000195,0.0000,0.160748,0.167395,0.000000,0.0000
241.04,0.003944,-0.020951,0.000229,0.0000,0.160748,0.167395,0.000000,0.0000
246.37,0.004462,-0.020317,0.000236,0.0000,0.160748,0.167395,0.000000,0.0000
251.69,0.004462,-0.020317,0.000236,0.0000,0.160748,0.167395,0.000000,0.0000
257.02,0.005009,-0.019627,0.000230,0.0000,0.160748,0.167395,0.000000,0.0000
262.43,0.005009,-0.019627,0.000230,0.0000,0.160748,0.167395,0.000000,0.0000
