time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-06T22:57:09.807207+00:00,1772837829807.205,0.458984,-0.565918,0.315918,-0.437744,0.295654,0.295166,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829800.075,0.460649,-0.567860,0.315239,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.817560+00:00,1772837829817.558,0.458984,-0.565918,0.315918,-0.432617,0.318848,0.295166,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829808.874,0.460747,-0.567847,0.315338,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.827656+00:00,1772837829827.655,0.459229,-0.565918,0.316162,-0.446045,0.316162,0.286377,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829826.156,0.460927,-0.567856,0.315479,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.837168+00:00,1772837829837.167,0.459229,-0.565918,0.316162,-0.472168,0.331299,0.274902,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829834.645,0.461003,-0.567825,0.315571,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.847860+00:00,1772837829847.858,0.459473,-0.565918,0.316406,-0.469727,0.328613,0.266113,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829843.169,0.461107,-0.567832,0.315670,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.858029+00:00,1772837829858.027,0.459473,-0.565918,0.316406,-0.473877,0.357178,0.263428,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829851.646,0.461184,-0.567777,0.315759,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.867193+00:00,1772837829867.192,0.459717,-0.565918,0.316406,-0.462891,0.406250,0.268311,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829860.225,0.461280,-0.567796,0.315852,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.877348+00:00,1772837829877.347,0.459717,-0.565918,0.316650,-0.459961,0.445557,0.270508,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829877.235,0.461429,-0.567770,0.316002,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.887472+00:00,1772837829887.470,0.459717,-0.565918,0.316650,-0.446777,0.449219,0.277588,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829885.818,0.461531,-0.567777,0.316089,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.898116+00:00,1772837829898.115,0.459961,-0.565918,0.316895,-0.446533,0.442627,0.271484,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829894.318,0.461630,-0.567758,0.316148,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.908192+00:00,1772837829908.191,0.460205,-0.565918,0.316895,-0.456543,0.413574,0.258057,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829902.824,0.461687,-0.567746,0.316246,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.918062+00:00,1772837829918.061,0.460205,-0.565918,0.317139,-0.442139,0.428467,0.253174,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829911.430,0.461766,-0.567731,0.316331,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.928674+00:00,1772837829928.672,0.460205,-0.565918,0.317139,-0.435303,0.418701,0.243164,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829919.936,0.461892,-0.567712,0.316414,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T22:57:09.937858+00:00,1772837829937.857,0.460205,-0.565918,0.317139,-0.427246,0.410156,0.237671,19131,20770,19479,19440,0.450000,-0.550000,0.300000,0.000000,1772837829937.319,0.462029,-0.567665,0.316589,0.000000,0.000000,0.000000,1.000000,position_only
