time_ms,x,y,z,yaw_deg
653.52,0.249995,0.030164,-0.068031,0.0381
658.86,0.249995,0.030164,-0.068031,0.0381
664.18,0.252909,0.030508,-0.066664,0.0381
669.21,0.255636,0.030814,-0.065259,0.0381
674.52,0.255636,0.030814,-0.065259,0.0381
680.11,0.258234,0.031202,-0.063799,0.0381
685.53,0.260642,0.031571,-0.062410,0.0381
690.89,0.260642,0.031571,-0.062410,0.0381
696.20,0.262849,0.031906,-0.060915,0.0381
701.52,0.262849,0.031906,-0.060915,0.0381
706.89,0.264907,0.032346,-0.059417,0.0381
712.27,0.266913,0.032834,-0.057737,0.0381
717.62,0.266913,0.032834,-0.057737,0.0381
723.12,0.268773,0.033414,-0.056036,0.0381
728.52,0.270568,0.033948,-0.054203,0.0381
733.80,0.270568,0.033948,-0.054203,0.0381
739.14,0.272228,0.034545,-0.052219,0.0381
744.62,0.273671,0.035169,-0.050140,0.0381
749.95,0.273671,0.035169,-0.050140,0.0381
755.27,0.275027,0.035809,-0.047948,0.0381
760.65,0.276224,0.036520,-0.045551,0.0381
765.99,0.276224,0.036520,-0.045551,0.0381
771.83,0.277326,0.037211,-0.043100,0.0381
777.15,0.278292,0.037923,-0.040498,0.0381
782.48,0.278292,0.037923,-0.040498,0.0381
787.85,0.279224,0.038644,-0.037746,0.0381
793.16,0.279224,0.038644,-0.037746,0.0381
798.48,0.280066,0.039533,-0.034914,0.0381
804.09,0.280868,0.040370,-0.031963,0.0381
809.43,0.280868,0.040370,-0.031963,0.0381
814.77,0.281596,0.041307,-0.028899,0.0381
820.15,0.282347,0.042199,-0.025655,0.0381
825.47,0.282347,0.042199,-0.025655,0.0381
830.83,0.283142,0.043238,-0.022397,0.0381
836.15,0.283947,0.044291,-0.018993,0.0381
841.63,0.283947,0.044291,-0.018993,0.0381
846.98,0.284774,0.045455,-0.015519,0.0381
852.31,0.285573,0.046614,-0.011967,0.0381
857.63,0.285573,0.046614,-0.011967,0.0381
862.96,0.286420,0.047974,-0.008272,0.0381
868.51,0.287327,0.049325,-0.004566,0.0381
874.04,0.287327,0.049325,-0.004566,0.0381
879.40,0.288299,0.050743,-0.000818,0.0381
884.68,0.288299,0.050743,-0.000818,0.0381
890.01,0.289300,0.052206,0.002918,0.0381
895.37,0.290234,0.053740,0.006766,0.0381
900.73,0.290234,0.053740,0.006766,0.0381
906.06,0.291320,0.055319,0.010625,0.0381
911.47,0.292559,0.057020,0.014503,0.0381
916.85,0.292559,0.057020,0.014503,0.0381
922.24,0.293895,0.058796,0.018424,0.0381
927.63,0.295359,0.060578,0.022363,0.0381
932.97,0.295359,0.060578,0.022363,0.0381
938.30,0.296781,0.062419,0.026294,0.0381
943.63,0.298363,0.064357,0.030259,0.0381
948.97,0.298363,0.064357,0.030259,0.0381
954.32,0.300075,0.066342,0.034196,0.0381
959.63,0.300075,0.066342,0.034196,0.0381
965.01,0.301777,0.068347,0.038147,0.0381
970.34,0.303627,0.070419,0.042086,0.0381
975.98,0.303627,0.070419,0.042086,0.0381
981.44,0.305556,0.072634,0.045925,0.0381
986.74,0.307616,0.074759,0.049696,0.0381
992.11,0.307616,0.074759,0.049696,0.0381
997.44,0.309744,0.076966,0.053540,0.0381
1002.80,0.311960,0.079174,0.057357,0.0381
1008.20,0.311960,0.079174,0.057357,0.0381
1013.62,0.314247,0.081506,0.061127,0.0381
1018.98,0.316429,0.083695,0.064707,0.0381
1024.31,0.316429,0.083695,0.064707,0.0381
1029.68,0.318751,0.086018,0.068232,0.0381
1035.20,0.321030,0.088274,0.071642,0.0381
1040.62,0.321030,0.088274,0.071642,0.0381
1045.97,0.323195,0.090453,0.074908,0.0381
1051.33,0.323195,0.090453,0.074908,0.0381
1056.62,0.325469,0.092762,0.078078,0.0381
1062.00,0.327791,0.094987,0.080995,0.0381
1067.31,0.327791,0.094987,0.080995,0.0381
1072.70,0.330097,0.097262,0.083819,0.0381
1078.47,0.332449,0.099550,0.086440,0.0381
1083.80,0.332449,0.099550,0.086440,0.0381
1089.15,0.334795,0.101770,0.088858,0.0381
1094.65,0.337115,0.104012,0.091231,0.0381
1099.96,0.337115,0.104012,0.091231,0.0381
1105.31,0.339562,0.106302,0.093362,0.0381
1110.63,0.341928,0.108530,0.095252,0.0381
1115.98,0.341928,0.108530,0.095252,0.0381
1121.32,0.344311,0.110755,0.097038,0.0381
1126.84,0.346628,0.112918,0.098599,0.0381
1132.16,0.346628,0.112918,0.098599,0.0381
1137.56,0.348980,0.115060,0.100043,0.0381
1142.85,0.348980,0.115060,0.100043,0.0381
1148.19,0.351337,0.117130,0.101248,0.0381
1153.50,0.353611,0.119234,0.102361,0.0381
1158.82,0.353611,0.119234,0.102361,0.0381
1164.13,0.355806,0.121329,0.103340,0.0381
1169.73,0.357957,0.123410,0.104127,0.0381
1175.09,0.357957,0.123410,0.104127,0.0381
1180.15,0.360017,0.125396,0.104765,0.0381
1185.49,0.362025,0.127325,0.105293,0.0381
1190.79,0.362025,0.127325,0.105293,0.0381
1196.10,0.363945,0.129167,0.105667,0.0381
1201.94,0.363945,0.129167,0.105667,0.0381
1207.31,0.365804,0.131040,0.105874,0.0381
1212.63,0.367603,0.132820,0.105970,0.0381
1218.00,0.367603,0.132820,0.105970,0.0381
1223.31,0.369230,0.134484,0.105958,0.0381
1228.62,0.370812,0.136128,0.105846,0.0381
1234.00,0.370812,0.136128,0.105846,0.0381
1239.34,0.372227,0.137725,0.105565,0.0381
1244.62,0.372227,0.137725,0.105565,0.0381
1249.94,0.373551,0.139149,0.105209,0.0381
1255.54,0.374812,0.140588,0.104787,0.0381
1260.87,0.375934,0.141940,0.104244,0.0381
1266.19,0.375934,0.141940,0.104244,0.0381
1271.74,0.377000,0.143303,0.103567,0.0381
1277.06,0.377936,0.144509,0.102866,0.0381
1282.41,0.377936,0.144509,0.102866,0.0381
1287.75,0.378695,0.145704,0.102033,0.0381
1293.07,0.378695,0.145704,0.102033,0.0381
1298.40,0.379331,0.146876,0.101117,0.0381
1303.89,0.379890,0.147898,0.100142,0.0381
1309.24,0.379890,0.147898,0.100142,0.0381
1314.92,0.380303,0.148939,0.099126,0.0381
1320.27,0.380549,0.149857,0.098045,0.0381
1325.63,0.380549,0.149857,0.098045,0.0381
1330.95,0.380760,0.150690,0.096875,0.0381
1336.84,0.380945,0.151597,0.095591,0.0381
1342.18,0.380945,0.151597,0.095591,0.0381
1347.54,0.381132,0.152542,0.094235,0.0381
1352.87,0.381132,0.152542,0.094235,0.0381
1358.20,0.381119,0.153486,0.092793,0.0381
1363.87,0.381109,0.154394,0.091204,0.0381
1369.22,0.381053,0.155270,0.089520,0.0381
1374.63,0.381053,0.155270,0.089520,0.0381
1379.97,0.380907,0.156144,0.087635,0.0381
1385.33,0.380907,0.156144,0.087635,0.0381
1390.62,0.380735,0.157048,0.085602,0.0381
1396.09,0.380568,0.157953,0.083443,0.0381
1401.41,0.380568,0.157953,0.083443,0.0381
1406.86,0.380243,0.158802,0.081116,0.0381
1412.18,0.379921,0.159583,0.078647,0.0381
1417.58,0.379921,0.159583,0.078647,0.0381
1423.11,0.379517,0.160437,0.076107,0.0381
1428.74,0.378878,0.161225,0.073591,0.0381
1434.07,0.378878,0.161225,0.073591,0.0381
1439.40,0.378295,0.162082,0.070843,0.0381
1444.76,0.378295,0.162082,0.070843,0.0381
1450.09,0.377691,0.162860,0.067952,0.0381
1455.42,0.377166,0.163672,0.064963,0.0381
1460.74,0.376553,0.164639,0.061810,0.0381
1466.09,0.376553,0.164639,0.061810,0.0381
1471.44,0.375883,0.165485,0.058528,0.0381
1476.74,0.375883,0.165485,0.058528,0.0381
1482.18,0.375304,0.166490,0.055179,0.0381
1487.97,0.374717,0.167531,0.051847,0.0381
1493.30,0.374717,0.167531,0.051847,0.0381
1498.63,0.374103,0.168616,0.048394,0.0381
1504.40,0.373468,0.169810,0.044874,0.0381
1509.98,0.373468,0.169810,0.044874,0.0381
1515.31,0.372895,0.171050,0.041328,0.0381
1520.62,0.372363,0.172385,0.037702,0.0381
1525.97,0.372363,0.172385,0.037702,0.0381
1531.55,0.371937,0.173772,0.033952,0.0381
1537.18,0.371443,0.175231,0.030132,0.0381
1542.56,0.371443,0.175231,0.030132,0.0381
1548.14,0.370999,0.176788,0.026331,0.0381
1553.48,0.370597,0.178388,0.022505,0.0381
1558.83,0.370597,0.178388,0.022505,0.0381
1564.16,0.370270,0.180051,0.018691,0.0381
1569.65,0.369898,0.181816,0.014794,0.0381
1575.08,0.369898,0.181816,0.014794,0.0381
1580.48,0.369635,0.183722,0.010947,0.0381
1585.82,0.369390,0.185695,0.007051,0.0381
1591.18,0.369390,0.185695,0.007051,0.0381
1596.52,0.369193,0.187709,0.003090,0.0381
1602.00,0.369075,0.189862,-0.000867,0.0381
1607.47,0.369075,0.189862,-0.000867,0.0381
1612.81,0.369031,0.192115,-0.004807,0.0381
1618.15,0.369031,0.192115,-0.004807,0.0381
1623.51,0.369114,0.194349,-0.008763,0.0381
1628.82,0.369161,0.196716,-0.012606,0.0381
1634.18,0.369161,0.196716,-0.012606,0.0381
1639.51,0.369196,0.199264,-0.016515,0.0381
1644.89,0.369196,0.199264,-0.016515,0.0381
1650.24,0.369421,0.201874,-0.020454,0.0381
1655.62,0.369623,0.204521,-0.024268,0.0381
1660.95,0.369834,0.207221,-0.027990,0.0381
1666.32,0.369834,0.207221,-0.027990,0.0381
1671.86,0.370070,0.209906,-0.031595,0.0381
1677.22,0.370260,0.212697,-0.035051,0.0381
1682.55,0.370260,0.212697,-0.035051,0.0381
1687.92,0.370506,0.215464,-0.038376,0.0381
1693.24,0.370506,0.215464,-0.038376,0.0381
1698.62,0.370688,0.218290,-0.041530,0.0381
1704.16,0.370901,0.221144,-0.044456,0.0381
1709.50,0.370901,0.221144,-0.044456,0.0381
1714.91,0.371114,0.223952,-0.047206,0.0381
1720.27,0.371410,0.226835,-0.049884,0.0381
1725.71,0.371410,0.226835,-0.049884,0.0381
1731.23,0.371741,0.229715,-0.052377,0.0381
1736.58,0.372000,0.232659,-0.054689,0.0381
1741.91,0.372000,0.232659,-0.054689,0.0381
1747.35,0.372288,0.235611,-0.056708,0.0381
1752.68,0.372288,0.235611,-0.056708,0.0381
1758.07,0.372447,0.238534,-0.058565,0.0381
1763.41,0.372719,0.241439,-0.060318,0.0381
1768.81,0.372840,0.244287,-0.061826,0.0381
1774.75,0.372840,0.244287,-0.061826,0.0381
1780.17,0.372906,0.247005,-0.063160,0.0381
1785.58,0.372919,0.249775,-0.064434,0.0381
1790.94,0.372919,0.249775,-0.064434,0.0381
1796.30,0.372814,0.252467,-0.065453,0.0381
1801.62,0.372814,0.252467,-0.065453,0.0381
1806.96,0.372667,0.255035,-0.066289,0.0381
1812.53,0.372483,0.257500,-0.067023,0.0381
1817.87,0.372483,0.257500,-0.067023,0.0381
1823.25,0.372153,0.259888,-0.067582,0.0381
1828.62,0.371705,0.262174,-0.067986,0.0381
1834.00,0.371705,0.262174,-0.067986,0.0381
1839.32,0.371243,0.264276,-0.068252,0.0381
1844.71,0.371243,0.264276,-0.068252,0.0381
1850.12,0.370634,0.266347,-0.068395,0.0381
1855.50,0.369853,0.268370,-0.068401,0.0381
1860.87,0.369049,0.270220,-0.068345,0.0381
1866.35,0.369049,0.270220,-0.068345,0.0381
1871.96,0.368152,0.271911,-0.068122,0.0381
1877.78,0.367135,0.273517,-0.067872,0.0381
1883.10,0.367135,0.273517,-0.067872,0.0381
1888.62,0.366033,0.275021,-0.067506,0.0381
1894.00,0.364814,0.276271,-0.067044,0.0381
1899.38,0.364814,0.276271,-0.067044,0.0381
1904.68,0.363371,0.277518,-0.066502,0.0381
1910.01,0.363371,0.277518,-0.066502,0.0381
1915.36,0.361900,0.278588,-0.065930,0.0381
1920.77,0.360321,0.279584,-0.065243,0.0381
1926.12,0.360321,0.279584,-0.065243,0.0381
1931.45,0.358728,0.280392,-0.064571,0.0381
1936.84,0.356963,0.281125,-0.063786,0.0381
1942.19,0.356963,0.281125,-0.063786,0.0381
1947.52,0.355110,0.281670,-0.062928,0.0381
1953.00,0.353085,0.282136,-0.062043,0.0381
1958.35,0.353085,0.282136,-0.062043,0.0381
1963.72,0.351110,0.282378,-0.061169,0.0381
1969.05,0.348993,0.282630,-0.060146,0.0381
1974.38,0.348993,0.282630,-0.060146,0.0381
1980.21,0.346715,0.282683,-0.059092,0.0381
1985.55,0.344470,0.282711,-0.058039,0.0381
1990.88,0.344470,0.282711,-0.058039,0.0381
1996.23,0.342031,0.282744,-0.056842,0.0381
2001.56,0.342031,0.282744,-0.056842,0.0381
2006.88,0.339696,0.282739,-0.055549,0.0381
2012.41,0.337333,0.282670,-0.054049,0.0381
2017.76,0.337333,0.282670,-0.054049,0.0381
2023.17,0.334764,0.282519,-0.052500,0.0381
2028.51,0.332175,0.282453,-0.050726,0.0381
2033.83,0.332175,0.282453,-0.050726,0.0381
2039.21,0.329524,0.282246,-0.048810,0.0381
2044.76,0.326804,0.282030,-0.046762,0.0381
2050.10,0.326804,0.282030,-0.046762,0.0381
2055.44,0.323988,0.281838,-0.044494,0.0381
2060.80,0.323988,0.281838,-0.044494,0.0381
2066.38,0.321308,0.281597,-0.042292,0.0381
2071.85,0.318276,0.281074,-0.039658,0.0381
2077.22,0.315411,0.280749,-0.036966,0.0381
2082.62,0.315411,0.280749,-0.036966,0.0381
2087.95,0.312496,0.280613,-0.034182,0.0381
2093.27,0.312496,0.280613,-0.034182,0.0381
2098.62,0.309405,0.280233,-0.031387,0.0381
2104.10,0.306795,0.280129,-0.028323,0.0381
2109.42,0.306795,0.280129,-0.028323,0.0381
2114.74,0.303986,0.280037,-0.025086,0.0381
2120.07,0.301162,0.280184,-0.021750,0.0381
2125.43,0.301162,0.280184,-0.021750,0.0381
2130.74,0.298320,0.280227,-0.018325,0.0381
2136.06,0.298320,0.280227,-0.018325,0.0381
2141.40,0.295475,0.280319,-0.014818,0.0381
2146.82,0.292748,0.280569,-0.011123,0.0381
2152.14,0.292748,0.280569,-0.011123,0.0381
2157.46,0.289992,0.280909,-0.007450,0.0381
2162.79,0.287307,0.281341,-0.003714,0.0381
2168.11,0.287307,0.281341,-0.003714,0.0381
2173.43,0.284688,0.282043,0.000168,0.0381
2178.76,0.282063,0.282791,0.004103,0.0381
2184.71,0.282063,0.282791,0.004103,0.0381
2190.05,0.279424,0.283547,0.008076,0.0381
2195.39,0.276890,0.284517,0.011940,0.0381
2200.73,0.276890,0.284517,0.011940,0.0381
2206.05,0.274432,0.285651,0.015904,0.0381
2211.49,0.272012,0.286863,0.019900,0.0381
2216.80,0.272012,0.286863,0.019900,0.0381
2222.13,0.269651,0.288323,0.023993,0.0381
2227.46,0.267386,0.289787,0.028056,0.0381
2232.87,0.267386,0.289787,0.028056,0.0381
2238.19,0.265194,0.291454,0.032149,0.0381
2243.52,0.265194,0.291454,0.032149,0.0381
2248.81,0.263077,0.293167,0.036118,0.0381
2254.17,0.260925,0.295161,0.040134,0.0381
2259.55,0.260925,0.295161,0.040134,0.0381
2264.94,0.258882,0.297193,0.044149,0.0381
2270.31,0.256957,0.299390,0.048083,0.0381
2275.63,0.256957,0.299390,0.048083,0.0381
2280.97,0.255088,0.301668,0.051959,0.0381
2286.55,0.253179,0.304020,0.055844,0.0381
2291.90,0.253179,0.304020,0.055844,0.0381
2297.22,0.251401,0.306422,0.059635,0.0381
2302.63,0.249687,0.308818,0.063343,0.0381
2307.96,0.249687,0.308818,0.063343,0.0381
2313.52,0.248006,0.311153,0.066939,0.0381
2318.91,0.246238,0.313714,0.070463,0.0381
2324.31,0.246238,0.313714,0.070463,0.0381
2329.62,0.244478,0.316167,0.073876,0.0381
2334.97,0.244478,0.316167,0.073876,0.0381
2340.34,0.242741,0.318635,0.077048,0.0381
2345.87,0.241218,0.321146,0.080061,0.0381
2351.22,0.241218,0.321146,0.080061,0.0381
2356.54,0.239518,0.323574,0.082845,0.0381
2361.85,0.237985,0.326257,0.085594,0.0381
2367.21,0.237985,0.326257,0.085594,0.0381
2372.57,0.236361,0.328827,0.088040,0.0381
2378.08,0.234803,0.331465,0.090375,0.0381
2383.42,0.234803,0.331465,0.090375,0.0381
2388.62,0.233356,0.334004,0.092455,0.0381
2393.94,0.231953,0.336572,0.094328,0.0381
2399.26,0.231953,0.336572,0.094328,0.0381
2404.61,0.230569,0.339073,0.096161,0.0381
2410.20,0.229207,0.341697,0.097741,0.0381
2415.63,0.229207,0.341697,0.097741,0.0381
2420.95,0.227843,0.344265,0.099227,0.0381
2426.34,0.227843,0.344265,0.099227,0.0381
2431.64,0.226418,0.346790,0.100462,0.0381
2437.02,0.225031,0.349277,0.101548,0.0381
2442.37,0.225031,0.349277,0.101548,0.0381
2448.00,0.223626,0.351699,0.102515,0.0381
2453.31,0.222291,0.354041,0.103244,0.0381
2458.62,0.222291,0.354041,0.103244,0.0381
2464.01,0.220896,0.356282,0.103882,0.0381
2469.54,0.219533,0.358408,0.104363,0.0381
2474.86,0.219533,0.358408,0.104363,0.0381
2480.25,0.218169,0.360463,0.104656,0.0381
2485.59,0.216719,0.362315,0.104808,0.0381
2491.57,0.216719,0.362315,0.104808,0.0381
2496.86,0.215313,0.364155,0.104912,0.0381
2502.19,0.213816,0.365858,0.104862,0.0381
2507.55,0.213816,0.365858,0.104862,0.0381
2512.90,0.212368,0.367503,0.104706,0.0381
2518.22,0.212368,0.367503,0.104706,0.0381
2523.53,0.210920,0.369020,0.104400,0.0381
2529.06,0.209442,0.370374,0.103974,0.0381
2534.40,0.209442,0.370374,0.103974,0.0381
2539.74,0.207924,0.371682,0.103409,0.0381
2545.08,0.206382,0.372812,0.102818,0.0381
2550.47,0.206382,0.372812,0.102818,0.0381
2555.82,0.204854,0.373815,0.102164,0.0381
2561.31,0.203235,0.374687,0.101370,0.0381
2566.63,0.203235,0.374687,0.101370,0.0381
2572.03,0.201645,0.375428,0.100506,0.0381
2577.35,0.199978,0.376025,0.099589,0.0381
2582.75,0.199978,0.376025,0.099589,0.0381
2588.08,0.198288,0.376514,0.098578,0.0381
2593.80,0.196519,0.376759,0.097495,0.0381
2599.20,0.196519,0.376759,0.097495,0.0381
2604.53,0.194805,0.376971,0.096386,0.0381
2609.83,0.194805,0.376971,0.096386,0.0381
2615.18,0.193074,0.377034,0.095125,0.0381
2620.61,0.191340,0.376922,0.093928,0.0381
2625.99,0.191340,0.376922,0.093928,0.0381
2631.36,0.189535,0.376867,0.092575,0.0381
2636.68,0.187641,0.376710,0.091205,0.0381
2642.02,0.187641,0.376710,0.091205,0.0381
2647.49,0.185762,0.376602,0.089633,0.0381
2652.95,0.183843,0.376356,0.087962,0.0381
2658.31,0.183843,0.376356,0.087962,0.0381
2663.69,0.182028,0.376202,0.086208,0.0381
2669.03,0.180063,0.375991,0.084365,0.0381
2674.39,0.180063,0.375991,0.084365,0.0381
2679.68,0.178061,0.375716,0.082352,0.0381
2685.02,0.178061,0.375716,0.082352,0.0381
2690.37,0.176055,0.375325,0.080140,0.0381
2696.04,0.173971,0.374965,0.077908,0.0381
2701.36,0.173971,0.374965,0.077908,0.0381
2706.68,0.171857,0.374515,0.075491,0.0381
2712.01,0.169737,0.373964,0.072905,0.0381
2717.36,0.169737,0.373964,0.072905,0.0381
2722.74,0.167675,0.373474,0.070276,0.0381
2728.10,0.165502,0.372906,0.067436,0.0381
2733.43,0.165502,0.372906,0.067436,0.0381
2738.98,0.163421,0.372263,0.064547,0.0381
2744.30,0.161214,0.371714,0.061523,0.0381
2749.65,0.161214,0.371714,0.061523,0.0381
2755.12,0.158943,0.371131,0.058470,0.0381
2760.48,0.156660,0.370598,0.055348,0.0381
2765.80,0.156660,0.370598,0.055348,0.0381
2771.14,0.154363,0.370016,0.052121,0.0381
2776.52,0.154363,0.370016,0.052121,0.0381
2781.80,0.152163,0.369563,0.048690,0.0381
2787.15,0.149805,0.369183,0.045339,0.0381
2792.50,0.149805,0.369183,0.045339,0.0381
2798.55,0.147453,0.368829,0.041834,0.0381
2803.85,0.145180,0.368618,0.038282,0.0381
2809.17,0.145180,0.368618,0.038282,0.0381
2814.50,0.142739,0.368430,0.034602,0.0381
2819.80,0.140361,0.368402,0.030964,0.0381
2825.12,0.140361,0.368402,0.030964,0.0381
2830.44,0.137905,0.368300,0.027267,0.0381
2835.80,0.135560,0.368438,0.023528,0.0381
2841.11,0.135560,0.368438,0.023528,0.0381
2846.44,0.133063,0.368574,0.019747,0.0381
2851.88,0.130638,0.368812,0.015830,0.0381
2857.39,0.130638,0.368812,0.015830,0.0381
2862.74,0.128185,0.369142,0.012053,0.0381
2868.06,0.128185,0.369142,0.012053,0.0381
2873.39,0.125694,0.369529,0.008160,0.0381
2879.10,0.123205,0.370157,0.004319,0.0381
2884.42,0.123205,0.370157,0.004319,0.0381
2889.80,0.120667,0.370763,0.000387,0.0381
2895.11,0.118171,0.371666,-0.003511,0.0381
2900.52,0.118171,0.371666,-0.003511,0.0381
2905.80,0.115603,0.372574,-0.007381,0.0381
2911.24,0.113048,0.373625,-0.011353,0.0381
2916.61,0.113048,0.373625,-0.011353,0.0381
2921.93,0.110540,0.374759,-0.015290,0.0381
2927.25,0.108074,0.376054,-0.019271,0.0381
2932.58,0.108074,0.376054,-0.019271,0.0381
2937.87,0.105608,0.377304,-0.023102,0.0381
2943.28,0.105608,0.377304,-0.023102,0.0381
2948.83,0.103113,0.378763,-0.026930,0.0381
2954.18,0.100547,0.380303,-0.030598,0.0381
2959.52,0.100547,0.380303,-0.030598,0.0381
2964.80,0.097929,0.381874,-0.034189,0.0381
2970.12,0.095366,0.383331,-0.037599,0.0381
2975.44,0.095366,0.383331,-0.037599,0.0381
2980.81,0.092890,0.384975,-0.040934,0.0381
2986.18,0.090375,0.386688,-0.044119,0.0381
