timestamp,x,y,z,yaw
0.0,0.0,0.0,0.0,0.0
75.37688442211055,0.018837155858794013,0.018846455446876974,0.0,0.0
150.7537688442211,0.03759997006929127,0.037674311717588026,0.0,0.0
226.13065326633165,0.05621439437571739,0.05646498799110859,0.0,0.0
301.5075376884422,0.07460696614945644,0.07519994013858255,0.0,0.0
376.88442211055275,0.09270509831248422,0.09386067902413851,0.0,0.0
452.2613065326633,0.11043736580540339,0.11242878875143478,0.0,0.0
527.6381909547738,0.1277337874695218,0.13088594483792554,0.0,0.0
603.0150753768844,0.14452610223051457,0.14921393229891286,0.0,0.0
678.391959798995,0.16074803849369898,0.16739466362353755,0.0,0.0
753.7688442211055,0.1763355756877419,0.18541019662496844,0.0,0.0
829.145728643216,0.19122719692460693,0.20324275214717485,0.0,0.0
904.5226130653266,0.2053641317786066,0.22087473161080678,0.0,0.0
979.8994974874372,0.21869058822642345,0.23828873438086837,0.0,0.0
1055.2763819095476,0.23115397283273675,0.2554675749390436,0.0,0.0
1130.6532663316582,0.24270509831248424,0.2723942998437281,0.0,0.0
1206.0301507537688,0.25329837765060453,0.2890522044610292,0.0,0.0
1281.4070351758794,0.2628920040131591,0.3054248494502228,0.0,0.0
1356.78391959799,0.2714481157398059,0.32149607698739796,0.0,0.0
1432.1608040201004,0.2789329457664754,0.33725002671127835,0.0,0.0
1507.537688442211,0.2853169548885461,0.3526711513754839,0.0,0.0
1582.9145728643216,0.29057494833858927,0.36774423219178587,0.0,0.0
1658.291457286432,0.29468617521860657,0.3824543938492138,0.0,0.0
1733.6683417085426,0.29763441039434335,0.3967871191941911,0.0,0.0
1809.0452261306532,0.2994080185284815,0.4107282635572132,0.0,0.0
1884.4221105527638,0.3,0.4242640687119285,0.0,0.0
1959.7989949748744,0.2994080185284814,0.4373811764528469,0.0,0.0
2035.1758793969848,0.2976344103943433,0.4500666417782757,0.0,0.0
2110.552763819095,0.29468617521860657,0.4623079456654735,0.0,0.0
2185.929648241206,0.2905749483385893,0.4740930074254142,0.0,0.0
2261.3065326633164,0.285316954888546,0.4854101966249684,0.0,0.0
2336.683417085427,0.2789329457664754,0.4962483445647371,0.0,0.0
2412.0603015075376,0.2714481157398058,0.5065967553012091,0.0,0.0
2487.437185929648,0.26289200401315904,0.5164452162023662,0.0,0.0
2562.814070351759,0.2532983776506045,0.5257840080263182,0.0,0.0
2638.190954773869,0.2427050983124842,0.5346039145130207,0.0,0.0
2713.56783919598,0.23115397283273678,0.5428962314796117,0.0,0.0
2788.9447236180904,0.21869058822642343,0.5506527754103887,0.0,0.0
2864.3216080402008,0.20536413177860655,0.5578658915329509,0.0,0.0
2939.6984924623116,0.19122719692460685,0.5645284613725353,0.0,0.0
3015.075376884422,0.1763355756877419,0.570633909777092,0.0,0.0
3090.4522613065324,0.16074803849369898,0.5761762114061658,0.0,0.0
3165.829145728643,0.14452610223051454,0.5811498966771786,0.0,0.0
3241.2060301507536,0.12773378746952177,0.5855500571632485,0.0,0.0
3316.582914572864,0.11043736580540332,0.5893723504372133,0.0,0.0
3391.959798994975,0.09270509831248414,0.5926130043570826,0.0,0.0
3467.336683417085,0.07460696614945644,0.5952688207886867,0.0,0.0
3542.713567839196,0.05621439437571737,0.597337178761848,0.0,0.0
3618.0904522613064,0.03759997006929123,0.598816037056963,0.0,0.0
3693.4673366834168,0.018837155858793943,0.599703936219439,0.0,0.0
3768.8442211055276,-9.648735898059818e-17,0.6,0.0,0.0
3844.221105527638,-0.018837155858794002,0.599703936219439,0.0,0.0
3919.597989949749,-0.03759997006929129,0.598816037056963,0.0,0.0
3994.974874371859,-0.05621439437571742,0.597337178761848,0.0,0.0
4070.3517587939696,-0.0746069661494565,0.5952688207886866,0.0,0.0
4145.72864321608,-0.09270509831248432,0.5926130043570825,0.0,0.0
4221.10552763819,-0.11043736580540349,0.5893723504372131,0.0,0.0
4296.482412060302,-0.1277337874695218,0.5855500571632485,0.0,0.0
4371.859296482412,-0.14452610223051462,0.5811498966771786,0.0,0.0
4447.236180904522,-0.16074803849369904,0.5761762114061658,0.0,0.0
4522.613065326633,-0.176335575687742,0.570633909777092,0.0,0.0
4597.989949748743,-0.19122719692460696,0.5645284613725352,0.0,0.0
4673.366834170854,-0.20536413177860657,0.5578658915329507,0.0,0.0
4748.743718592965,-0.2186905882264235,0.5506527754103887,0.0,0.0
4824.120603015075,-0.23115397283273678,0.5428962314796116,0.0,0.0
4899.497487437186,-0.24270509831248416,0.5346039145130207,0.0,0.0
4974.874371859296,-0.2532983776506046,0.5257840080263181,0.0,0.0
5050.251256281407,-0.2628920040131591,0.5164452162023662,0.0,0.0
5125.628140703518,-0.27144811573980593,0.506596755301209,0.0,0.0
5201.005025125628,-0.2789329457664754,0.496248344564737,0.0,0.0
5276.381909547738,-0.285316954888546,0.4854101966249684,0.0,0.0
5351.758793969849,-0.2905749483385893,0.47409300742541416,0.0,0.0
5427.13567839196,-0.2946861752186066,0.4623079456654735,0.0,0.0
5502.51256281407,-0.29763441039434335,0.4500666417782756,0.0,0.0
5577.889447236181,-0.2994080185284814,0.43738117645284685,0.0,0.0
5653.266331658291,-0.3,0.4242640687119285,0.0,0.0
5728.6432160804015,-0.2994080185284814,0.4107282635572131,0.0,0.0
5804.020100502512,-0.29763441039434335,0.3967871191941911,0.0,0.0
5879.396984924623,-0.29468617521860657,0.3824543938492137,0.0,0.0
5954.773869346734,-0.29057494833858927,0.3677442321917858,0.0,0.0
6030.150753768844,-0.2853169548885461,0.35267115137548394,0.0,0.0
6105.527638190954,-0.2789329457664754,0.3372500267112783,0.0,0.0
6180.904522613065,-0.2714481157398059,0.32149607698739796,0.0,0.0
6256.281407035176,-0.262892004013159,0.30542484945022264,0.0,0.0
6331.658291457286,-0.2532983776506045,0.28905220446102914,0.0,0.0
6407.035175879397,-0.24270509831248407,0.27239429984372787,0.0,0.0
6482.412060301507,-0.2311539728327367,0.2554675749390435,0.0,0.0
6557.7889447236175,-0.21869058822642345,0.23828873438086837,0.0,0.0
6633.165829145728,-0.2053641317786065,0.22087473161080665,0.0,0.0
6708.542713567839,-0.19122719692460685,0.20324275214717477,0.0,0.0
6783.91959798995,-0.17633557568774177,0.18541019662496827,0.0,0.0
6859.29648241206,-0.1607480384936989,0.16739466362353747,0.0,0.0
6934.67336683417,-0.1445261022305146,0.1492139322989129,0.0,0.0
7010.050251256281,-0.12773378746952163,0.13088594483792537,0.0,0.0
7085.427135678392,-0.11043736580540335,0.11242878875143474,0.0,0.0
7160.804020100502,-0.09270509831248402,0.09386067902413832,0.0,0.0
7236.180904522613,-0.07460696614945635,0.07519994013858246,0.0,0.0
7311.557788944723,-0.0562143943757174,0.056464987991108606,0.0,0.0
7386.9346733668335,-0.037599970069291125,0.03767431171758788,0.0,0.0
7462.311557788945,-0.018837155858793978,0.01884645544687694,0.0,0.0
7537.688442211055,1.9297471796119638e-16,-1.9297471796119638e-16,0.0,0.0
7613.065326633166,0.0188371558587941,-0.01884645544687706,0.0,0.0
7688.442211055276,0.03759997006929125,-0.037674311717588005,0.0,0.0
7763.819095477386,0.05621439437571752,-0.056464987991108724,0.0,0.0
7839.195979899498,0.07460696614945646,-0.07519994013858257,0.0,0.0
7914.572864321608,0.0927050983124844,-0.09386067902413871,0.0,0.0
7989.949748743718,0.11043736580540346,-0.11242878875143486,0.0,0.0
8065.326633165829,0.12773378746952177,-0.1308859448379255,0.0,0.0
8140.703517587939,0.1445261022305147,-0.149213932298913,0.0,0.0
8216.08040201005,0.16074803849369898,-0.16739466362353755,0.0,0.0
8291.45728643216,0.1763355756877421,-0.18541019662496863,0.0,0.0
8366.83417085427,0.19122719692460696,-0.20324275214717488,0.0,0.0
8442.21105527638,0.20536413177860677,-0.22087473161080698,0.0,0.0
8517.587939698493,0.2186905882264235,-0.23828873438086845,0.0,0.0
8592.964824120603,0.23115397283273675,-0.2554675749390436,0.0,0.0
8668.341708542714,0.24270509831248435,-0.27239429984372826,0.0,0.0
8743.718592964824,0.25329837765060453,-0.2890522044610292,0.0,0.0
8819.095477386934,0.26289200401315915,-0.30542484945022297,0.0,0.0
8894.472361809045,0.27144811573980593,-0.32149607698739807,0.0,0.0
8969.849246231155,0.2789329457664754,-0.33725002671127835,0.0,0.0
9045.226130653265,0.2853169548885461,-0.352671151375484,0.0,0.0
9120.603015075376,0.2905749483385893,-0.3677442321917859,0.0,0.0
9195.979899497486,0.2946861752186066,-0.382454393849214,0.0,0.0
9271.356783919598,0.29763441039434335,-0.39678711919419124,0.0,0.0
9346.733668341709,0.2994080185284815,-0.4107282635572132,0.0,0.0
9422.11055276382,0.3,-0.4242640687119286,0.0,0.0
