time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
-1.46,0.015883,0.003060,0.004024,0.0000,0.000000,0.000000,0.000000,0.0000
3.65,0.015883,0.003060,0.004024,0.0000,0.000000,0.000000,0.000000,0.0000
9.20,0.015791,0.002973,0.003992,0.0000,0.000000,0.000000,0.000000,0.0000
14.66,0.015791,0.002973,0.003992,0.0000,0.000000,0.000000,0.000000,0.0000
20.10,0.015672,0.002882,0.003978,0.0000,0.000000,0.000000,0.000000,0.0000
25.45,0.015554,0.002827,0.003931,0.0000,0.000000,0.000000,0.000000,0.0000
30.77,0.015554,0.002827,0.003931,0.0000,0.000000,0.000000,0.000000,0.0000
36.14,0.015471,0.002733,0.003903,0.0000,0.000000,0.000000,0.000000,0.0000
41.57,0.015347,0.002659,0.003883,0.0000,0.000000,0.000000,0.000000,0.0000
47.00,0.015347,0.002659,0.003883,0.0000,0.000000,0.000000,0.000000,0.0000
52.52,0.015251,0.002576,0.003865,0.0000,0.000000,0.000000,0.000000,0.0000
58.04,0.015156,0.002506,0.003826,0.0000,0.000000,0.000000,0.000000,0.0000
63.42,0.015156,0.002506,0.003826,0.0000,0.000000,0.000000,0.000000,0.0000
68.72,0.015048,0.002402,0.003812,0.0000,0.000000,0.000000,0.000000,0.0000
74.12,0.014947,0.002357,0.003786,0.0000,0.000000,0.000000,0.000000,0.0000
79.58,0.014947,0.002357,0.003786,0.0000,0.000000,0.000000,0.000000,0.0000
85.17,0.014843,0.002253,0.003758,0.0000,0.018837,0.018846,0.000000,0.0000
90.60,0.014758,0.002178,0.003721,0.0000,0.018837,0.018846,0.000000,0.0000
95.91,0.014758,0.002178,0.003721,0.0000,0.018837,0.018846,0.000000,0.0000
101.64,0.014655,0.002083,0.003705,0.0000,0.018837,0.018846,0.000000,0.0000
107.04,0.014586,0.002005,0.003660,0.0000,0.018837,0.018846,0.000000,0.0000
112.36,0.014586,0.002005,0.003660,0.0000,0.018837,0.018846,0.000000,0.0000
117.68,0.014515,0.001928,0.003634,0.0000,0.018837,0.018846,0.000000,0.0000
122.96,0.014515,0.001928,0.003634,0.0000,0.018837,0.018846,0.000000,0.0000
128.28,0.014426,0.001854,0.003616,0.0000,0.018837,0.018846,0.000000,0.0000
133.60,0.014363,0.001809,0.003575,0.0000,0.018837,0.018846,0.000000,0.0000
138.89,0.014363,0.001809,0.003575,0.0000,0.018837,0.018846,0.000000,0.0000
144.41,0.014296,0.001734,0.003559,0.0000,0.018837,0.018846,0.000000,0.0000
149.72,0.014236,0.001706,0.003533,0.0000,0.018837,0.018846,0.000000,0.0000
155.04,0.014236,0.001706,0.003533,0.0000,0.018837,0.018846,0.000000,0.0000
160.38,0.014172,0.001633,0.003523,0.0000,0.018837,0.018846,0.000000,0.0000
165.70,0.014123,0.001631,0.003504,0.0000,0.037600,0.037674,0.000000,0.0000
171.02,0.014123,0.001631,0.003504,0.0000,0.037600,0.037674,0.000000,0.0000
176.35,0.014069,0.001561,0.003476,0.0000,0.037600,0.037674,0.000000,0.0000
181.91,0.014023,0.001549,0.003453,0.0000,0.037600,0.037674,0.000000,0.0000
187.49,0.014023,0.001549,0.003453,0.0000,0.037600,0.037674,0.000000,0.0000
192.88,0.013961,0.001492,0.003441,0.0000,0.037600,0.037674,0.000000,0.0000
198.23,0.013961,0.001492,0.003441,0.0000,0.037600,0.037674,0.000000,0.0000
203.59,0.013954,0.001526,0.003409,0.0000,0.037600,0.037674,0.000000,0.0000
208.89,0.013932,0.001508,0.003378,0.0000,0.037600,0.037674,0.000000,0.0000
214.22,0.013932,0.001508,0.003378,0.0000,0.037600,0.037674,0.000000,0.0000
219.64,0.013923,0.001531,0.003366,0.0000,0.037600,0.037674,0.000000,0.0000
225.06,0.013924,0.001544,0.003318,0.0000,0.037600,0.037674,0.000000,0.0000
230.38,0.013924,0.001544,0.003318,0.0000,0.037600,0.037674,0.000000,0.0000
235.70,0.013943,0.001574,0.003291,0.0000,0.037600,0.037674,0.000000,0.0000
241.02,0.013957,0.001615,0.003274,0.0000,0.037600,0.037674,0.000000,0.0000
246.42,0.013957,0.001615,0.003274,0.0000,0.056214,0.056465,0.000000,0.0000
251.77,0.014006,0.001664,0.003245,0.0000,0.056214,0.056465,0.000000,0.0000
257.15,0.014063,0.001727,0.003194,0.0000,0.056214,0.056465,0.000000,0.0000
262.49,0.014063,0.001727,0.003194,0.0000,0.056214,0.056465,0.000000,0.0000
267.83,0.014128,0.001806,0.003176,0.0000,0.056214,0.056465,0.000000,0.0000
273.14,0.014128,0.001806,0.003176,0.0000,0.056214,0.056465,0.000000,0.0000
278.46,0.014206,0.001919,0.003140,0.0000,0.056214,0.056465,0.000000,0.0000
283.85,0.014255,0.002020,0.003106,0.0000,0.056214,0.056465,0.000000,0.0000
289.27,0.014255,0.002020,0.003106,0.0000,0.056214,0.056465,0.000000,0.0000
294.65,0.014390,0.002168,0.003066,0.0000,0.056214,0.056465,0.000000,0.0000
299.95,0.014454,0.002299,0.003050,0.0000,0.056214,0.056465,0.000000,0.0000
305.28,0.014454,0.002299,0.003050,0.0000,0.074607,0.075200,0.000000,0.0000
310.60,0.014589,0.002518,0.003006,0.0000,0.074607,0.075200,0.000000,0.0000
315.89,0.014589,0.002518,0.003006,0.0000,0.074607,0.075200,0.000000,0.0000
321.20,0.014743,0.002684,0.002965,0.0000,0.074607,0.075200,0.000000,0.0000
326.60,0.014895,0.002907,0.002944,0.0000,0.074607,0.075200,0.000000,0.0000
331.98,0.015043,0.003127,0.002926,0.0000,0.074607,0.075200,0.000000,0.0000
337.32,0.015043,0.003127,0.002926,0.0000,0.074607,0.075200,0.000000,0.0000
342.67,0.015229,0.003373,0.002887,0.0000,0.074607,0.075200,0.000000,0.0000
348.05,0.015229,0.003373,0.002887,0.0000,0.074607,0.075200,0.000000,0.0000
353.38,0.015451,0.003613,0.002831,0.0000,0.074607,0.075200,0.000000,0.0000
358.71,0.015697,0.003895,0.002789,0.0000,0.074607,0.075200,0.000000,0.0000
364.09,0.015697,0.003895,0.002789,0.0000,0.074607,0.075200,0.000000,0.0000
369.60,0.015944,0.004222,0.002747,0.0000,0.074607,0.075200,0.000000,0.0000
374.97,0.016231,0.004560,0.002697,0.0000,0.074607,0.075200,0.000000,0.0000
380.30,0.016231,0.004560,0.002697,0.0000,0.074607,0.075200,0.000000,0.0000
385.68,0.016553,0.004946,0.002630,0.0000,0.074607,0.075200,0.000000,0.0000
391.70,0.016875,0.005337,0.002631,0.0000,0.092705,0.093861,0.000000,0.0000
397.04,0.016875,0.005337,0.002631,0.0000,0.092705,0.093861,0.000000,0.0000
402.38,0.017233,0.005718,0.002565,0.0000,0.092705,0.093861,0.000000,0.0000
407.72,0.017233,0.005718,0.002565,0.0000,0.092705,0.093861,0.000000,0.0000
413.03,0.017635,0.006131,0.002553,0.0000,0.092705,0.093861,0.000000,0.0000
418.44,0.018007,0.006587,0.002531,0.0000,0.092705,0.093861,0.000000,0.0000
423.71,0.018007,0.006587,0.002531,0.0000,0.092705,0.093861,0.000000,0.0000
429.13,0.018335,0.007060,0.002531,0.0000,0.092705,0.093861,0.000000,0.0000
434.47,0.018792,0.007609,0.002468,0.0000,0.092705,0.093861,0.000000,0.0000
439.77,0.018792,0.007609,0.002468,0.0000,0.092705,0.093861,0.000000,0.0000
445.09,0.019267,0.008183,0.002387,0.0000,0.092705,0.093861,0.000000,0.0000
450.42,0.019723,0.008746,0.002322,0.0000,0.092705,0.093861,0.000000,0.0000
455.71,0.019723,0.008746,0.002322,0.0000,0.092705,0.093861,0.000000,0.0000
461.11,0.020198,0.009372,0.002265,0.0000,0.092705,0.093861,0.000000,0.0000
466.43,0.020731,0.009990,0.002215,0.0000,0.092705,0.093861,0.000000,0.0000
471.77,0.020731,0.009990,0.002215,0.0000,0.110437,0.112429,0.000000,0.0000
477.09,0.021348,0.010595,0.002180,0.0000,0.110437,0.112429,0.000000,0.0000
482.50,0.021912,0.011296,0.002145,0.0000,0.110437,0.112429,0.000000,0.0000
487.83,0.021912,0.011296,0.002145,0.0000,0.110437,0.112429,0.000000,0.0000
493.65,0.022484,0.012027,0.002049,0.0000,0.110437,0.112429,0.000000,0.0000
498.95,0.023136,0.012833,0.001962,0.0000,0.110437,0.112429,0.000000,0.0000
504.28,0.023136,0.012833,0.001962,0.0000,0.110437,0.112429,0.000000,0.0000
509.61,0.023826,0.013588,0.001932,0.0000,0.110437,0.112429,0.000000,0.0000
514.90,0.023826,0.013588,0.001932,0.0000,0.110437,0.112429,0.000000,0.0000
520.28,0.024509,0.014403,0.001903,0.0000,0.110437,0.112429,0.000000,0.0000
525.64,0.025250,0.015219,0.001818,0.0000,0.110437,0.112429,0.000000,0.0000
530.97,0.025250,0.015219,0.001818,0.0000,0.127734,0.130886,0.000000,0.0000
536.29,0.026004,0.016078,0.001775,0.0000,0.127734,0.130886,0.000000,0.0000
541.66,0.026726,0.017026,0.001709,0.0000,0.127734,0.130886,0.000000,0.0000
546.97,0.026726,0.017026,0.001709,0.0000,0.127734,0.130886,0.000000,0.0000
552.33,0.027540,0.017929,0.001675,0.0000,0.127734,0.130886,0.000000,0.0000
557.66,0.028374,0.018959,0.001595,0.0000,0.127734,0.130886,0.000000,0.0000
562.99,0.028374,0.018959,0.001595,0.0000,0.127734,0.130886,0.000000,0.0000
568.38,0.029238,0.019897,0.001548,0.0000,0.127734,0.130886,0.000000,0.0000
573.71,0.030096,0.020930,0.001529,0.0000,0.127734,0.130886,0.000000,0.0000
579.03,0.030096,0.020930,0.001529,0.0000,0.127734,0.130886,0.000000,0.0000
584.39,0.030976,0.021959,0.001505,0.0000,0.127734,0.130886,0.000000,0.0000
589.72,0.030976,0.021959,0.001505,0.0000,0.127734,0.130886,0.000000,0.0000
594.84,0.031965,0.023074,0.001372,0.0000,0.127734,0.130886,0.000000,0.0000
