time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
1.28,-0.033762,0.038604,0.006327,0.0000,0.000000,0.000000,0.000000,0.0000
6.88,-0.033946,0.038590,0.006317,0.0000,-0.176336,-0.242705,0.000000,0.0000
12.30,-0.033946,0.038590,0.006317,0.0000,-0.176336,-0.242705,0.000000,0.0000
17.73,-0.033988,0.038614,0.006287,0.0000,-0.176336,-0.242705,0.000000,0.0000
23.47,-0.034123,0.038618,0.006271,0.0000,-0.176336,-0.242705,0.000000,0.0000
28.87,-0.034123,0.038618,0.006271,0.0000,-0.176336,-0.242705,0.000000,0.0000
34.38,-0.034242,0.038659,0.006243,0.0000,-0.176336,-0.242705,0.000000,0.0000
39.87,-0.034346,0.038680,0.006219,0.0000,-0.176336,-0.242705,0.000000,0.0000
45.32,-0.034346,0.038680,0.006219,0.0000,-0.176336,-0.242705,0.000000,0.0000
50.70,-0.034459,0.038729,0.006201,0.0000,-0.176336,-0.242705,0.000000,0.0000
56.13,-0.034579,0.038721,0.006181,0.0000,-0.176336,-0.242705,0.000000,0.0000
61.61,-0.034579,0.038721,0.006181,0.0000,-0.176336,-0.242705,0.000000,0.0000
67.05,-0.034736,0.038698,0.006162,0.0000,-0.176336,-0.242705,0.000000,0.0000
72.55,-0.034899,0.038660,0.006139,0.0000,-0.176336,-0.242705,0.000000,0.0000
78.04,-0.034899,0.038660,0.006139,0.0000,-0.176336,-0.242705,0.000000,0.0000
83.69,-0.035054,0.038564,0.006119,0.0000,-0.176336,-0.242705,0.000000,0.0000
89.12,-0.035201,0.038503,0.006107,0.0000,-0.176336,-0.242705,0.000000,0.0000
94.53,-0.035201,0.038503,0.006107,0.0000,-0.176336,-0.242705,0.000000,0.0000
100.22,-0.035347,0.038356,0.006077,0.0000,-0.176336,-0.242705,0.000000,0.0000
105.64,-0.035559,0.038213,0.006077,0.0000,-0.176336,-0.242705,0.000000,0.0000
111.21,-0.035559,0.038213,0.006077,0.0000,-0.176336,-0.242705,0.000000,0.0000
116.66,-0.035799,0.038050,0.006074,0.0000,-0.176336,-0.242705,0.000000,0.0000
122.02,-0.036073,0.037848,0.006058,0.0000,-0.176336,-0.242705,0.000000,0.0000
127.42,-0.036073,0.037848,0.006058,0.0000,-0.176336,-0.242705,0.000000,0.0000
132.75,-0.036383,0.037595,0.006043,0.0000,-0.176336,-0.242705,0.000000,0.0000
138.17,-0.036637,0.037380,0.006029,0.0000,-0.176336,-0.242705,0.000000,0.0000
143.64,-0.036637,0.037380,0.006029,0.0000,-0.176336,-0.242705,0.000000,0.0000
149.36,-0.037010,0.037095,0.005994,0.0000,-0.176336,-0.242705,0.000000,0.0000
