time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,controller_id,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-08T02:24:36.461878+00:00,1772936676461.875,-0.452881,0.045410,0.740723,0.236450,-0.515625,-0.955566,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676455.846,-0.455852,0.046174,0.740273,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.472162+00:00,1772936676472.162,-0.453125,0.045441,0.741699,0.231934,-0.524902,-0.943848,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676464.819,-0.455929,0.046169,0.740787,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.482147+00:00,1772936676482.146,-0.453125,0.045471,0.742188,0.233398,-0.543457,-0.932617,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676481.886,-0.456204,0.046507,0.742312,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.491891+00:00,1772936676491.890,-0.453125,0.045532,0.743164,0.233276,-0.545898,-0.916016,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676490.368,-0.456159,0.046389,0.742768,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.501661+00:00,1772936676501.661,-0.453125,0.045563,0.743652,0.229126,-0.543945,-0.899902,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676498.823,-0.456269,0.046312,0.743291,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.511874+00:00,1772936676511.874,-0.453369,0.045654,0.744629,0.216064,-0.542969,-0.885742,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676507.334,-0.456346,0.046398,0.743956,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.521746+00:00,1772936676521.745,-0.453369,0.045685,0.745117,0.224731,-0.515625,-0.864258,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676516.005,-0.456523,0.046666,0.744765,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.530981+00:00,1772936676530.980,-0.453613,0.045715,0.746094,0.204224,-0.516602,-0.854980,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676524.521,-0.456516,0.046511,0.745224,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.541826+00:00,1772936676541.825,-0.453613,0.045746,0.746582,0.200195,-0.520020,-0.844727,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676533.058,-0.456614,0.046485,0.745783,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.551637+00:00,1772936676551.636,-0.453613,0.045776,0.747559,0.214844,-0.500488,-0.842285,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676550.623,-0.456845,0.046789,0.747187,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.562502+00:00,1772936676562.502,-0.453613,0.045807,0.748047,0.221436,-0.510742,-0.837402,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676559.120,-0.456850,0.046653,0.747673,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.571752+00:00,1772936676571.751,-0.453613,0.045837,0.749023,0.214478,-0.544434,-0.834473,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676567.955,-0.456960,0.046659,0.748165,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.581932+00:00,1772936676581.931,-0.453857,0.045898,0.749512,0.209717,-0.569336,-0.838379,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676576.462,-0.457047,0.046722,0.748755,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.591070+00:00,1772936676591.070,-0.454102,0.045929,0.750000,0.209839,-0.604004,-0.839355,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676584.940,-0.457142,0.046919,0.749540,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.602752+00:00,1772936676602.751,-0.454102,0.045959,0.750977,0.195312,-0.623535,-0.836914,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676601.994,-0.457288,0.046822,0.750495,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.612600+00:00,1772936676612.600,-0.454102,0.045990,0.751465,0.203857,-0.637695,-0.819824,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676610.587,-0.457371,0.046837,0.751054,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.621682+00:00,1772936676621.681,-0.454102,0.046021,0.751953,0.203613,-0.630859,-0.806152,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676619.094,-0.457436,0.046877,0.751608,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.632369+00:00,1772936676632.368,-0.454346,0.046021,0.752930,0.223633,-0.633789,-0.793457,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676627.534,-0.457508,0.046911,0.752200,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.642071+00:00,1772936676642.071,-0.454590,0.046112,0.753418,0.222534,-0.648438,-0.783203,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676636.059,-0.457622,0.046934,0.752754,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.652326+00:00,1772936676652.325,-0.454590,0.046112,0.753906,0.215820,-0.653809,-0.761230,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676644.695,-0.457733,0.047010,0.753815,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.661653+00:00,1772936676661.653,-0.454590,0.046143,0.754883,0.200928,-0.645508,-0.746582,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676653.325,-0.457849,0.047013,0.754367,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.671560+00:00,1772936676671.559,-0.454590,0.046173,0.755371,0.190063,-0.630371,-0.727539,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676670.320,-0.458013,0.047102,0.755438,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.681972+00:00,1772936676681.971,-0.454590,0.046173,0.755859,0.197876,-0.614258,-0.713867,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676678.956,-0.458066,0.047140,0.755980,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.692759+00:00,1772936676692.759,-0.454834,0.046204,0.756836,0.206665,-0.614258,-0.700684,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676687.513,-0.458184,0.047149,0.756506,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.701173+00:00,1772936676701.172,-0.455078,0.046265,0.757324,0.198242,-0.633301,-0.695312,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676696.022,-0.458257,0.047203,0.757060,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.712333+00:00,1772936676712.333,-0.455078,0.046295,0.758301,0.200806,-0.647461,-0.687012,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676704.531,-0.458348,0.047429,0.757771,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.721420+00:00,1772936676721.419,-0.455078,0.046326,0.758789,0.196411,-0.684570,-0.689941,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676713.115,-0.458360,0.047296,0.758181,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-08T02:24:36.731399+00:00,1772936676731.399,-0.455078,0.046326,0.759277,0.208496,-0.692383,-0.684082,13624,25775,13809,24838,1,-0.435099,0.035483,0.800000,0.000000,1772936676730.313,-0.458560,0.047308,0.759106,0.000000,0.000000,0.000000,1.000000,position_only
