time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-06T21:13:35.691009+00:00,1772831615691.006,0.431885,-0.557617,0.304688,0.131714,-0.284668,2.703125,20415,19442,20250,18979,0.450000,-0.550000,0.300000,0.000000,1772831615689.724,0.428692,-0.557300,0.304137,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.700978+00:00,1772831615700.977,0.431885,-0.557617,0.304688,0.143555,-0.290039,2.708984,20305,19611,20448,18752,0.450000,-0.550000,0.300000,0.000000,1772831615698.506,0.428665,-0.557232,0.304142,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.710645+00:00,1772831615710.645,0.431885,-0.557129,0.304688,0.165527,-0.237305,2.712891,19516,20439,19698,19492,0.450000,-0.550000,0.300000,0.000000,1772831615707.142,0.428635,-0.557173,0.304129,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.720427+00:00,1772831615720.426,0.431885,-0.557129,0.304688,0.189087,-0.178223,2.699219,19683,20240,19610,19649,0.450000,-0.550000,0.300000,0.000000,1772831615715.645,0.428611,-0.557107,0.304123,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.730961+00:00,1772831615730.960,0.431641,-0.557129,0.304688,0.200684,-0.175171,2.687500,20134,19799,20221,19061,0.450000,-0.550000,0.300000,0.000000,1772831615724.119,0.428581,-0.557052,0.304108,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.740929+00:00,1772831615740.927,0.431641,-0.557129,0.304688,0.210083,-0.155151,2.687500,20365,19521,20319,19039,0.450000,-0.550000,0.300000,0.000000,1772831615732.589,0.428551,-0.556976,0.304097,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.750802+00:00,1772831615750.801,0.431641,-0.557129,0.304688,0.210938,-0.167480,2.695312,20188,19875,20073,19133,0.450000,-0.550000,0.300000,0.000000,1772831615749.763,0.428496,-0.556856,0.304085,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.760664+00:00,1772831615760.664,0.431641,-0.557129,0.304688,0.234497,-0.161011,2.697266,19891,20020,19685,19673,0.450000,-0.550000,0.300000,0.000000,1772831615758.268,0.428427,-0.556827,0.304069,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.770567+00:00,1772831615770.566,0.431641,-0.556641,0.304688,0.233521,-0.190186,2.689453,19942,20031,19846,19465,0.450000,-0.550000,0.300000,0.000000,1772831615767.014,0.428394,-0.556747,0.304053,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.780997+00:00,1772831615780.996,0.431396,-0.556641,0.304688,0.245239,-0.215454,2.681641,20151,19825,19869,19438,0.450000,-0.550000,0.300000,0.000000,1772831615775.559,0.428362,-0.556697,0.304058,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.790498+00:00,1772831615790.498,0.431396,-0.556641,0.304688,0.252686,-0.273438,2.677734,20692,19330,20555,18694,0.450000,-0.550000,0.300000,0.000000,1772831615784.037,0.428324,-0.556643,0.304028,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.800922+00:00,1772831615800.921,0.431396,-0.556641,0.304688,0.264648,-0.303711,2.687500,20165,19857,19801,19460,0.450000,-0.550000,0.300000,0.000000,1772831615792.671,0.428269,-0.556587,0.304031,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.810654+00:00,1772831615810.654,0.431396,-0.556641,0.304688,0.268066,-0.362549,2.687500,20238,19688,19948,19453,0.450000,-0.550000,0.300000,0.000000,1772831615809.821,0.428165,-0.556455,0.303995,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.821147+00:00,1772831615821.147,0.431396,-0.556641,0.304688,0.256592,-0.426025,2.683594,19663,20408,19431,19837,0.450000,-0.550000,0.300000,0.000000,1772831615818.326,0.428106,-0.556408,0.303995,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.830948+00:00,1772831615830.948,0.431152,-0.556641,0.304443,0.269043,-0.462891,2.669922,20032,19994,19804,19497,0.450000,-0.550000,0.300000,0.000000,1772831615826.887,0.428056,-0.556333,0.303989,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T21:13:35.840926+00:00,1772831615840.925,0.431152,-0.556641,0.304688,0.270020,-0.488281,2.664062,20199,19856,19924,19342,0.450000,-0.550000,0.300000,0.000000,1772831615835.530,0.427959,-0.556297,0.303994,0.000000,0.000000,0.000000,1.000000,position_only
