time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
1.25,-0.034611,0.014264,0.008342,0.0000,-0.018837,-0.018846,0.000000,0.0000
6.62,-0.034611,0.014264,0.008342,0.0000,-0.018837,-0.018846,0.000000,0.0000
12.07,-0.034667,0.014441,0.008346,0.0000,0.000000,0.000000,0.000000,0.0000
17.42,-0.034696,0.014665,0.008335,0.0000,0.000000,0.000000,0.000000,0.0000
22.80,-0.034696,0.014665,0.008335,0.0000,0.000000,0.000000,0.000000,0.0000
28.13,-0.034808,0.014890,0.008326,0.0000,0.000000,0.000000,0.000000,0.0000
33.51,-0.034808,0.014890,0.008326,0.0000,0.018837,0.018846,0.000000,0.0000
38.84,-0.034866,0.015137,0.008314,0.0000,0.018837,0.018846,0.000000,0.0000
44.19,-0.034942,0.015365,0.008327,0.0000,0.018837,0.018846,0.000000,0.0000
49.52,-0.034942,0.015365,0.008327,0.0000,0.018837,0.018846,0.000000,0.0000
55.46,-0.035044,0.015638,0.008315,0.0000,0.018837,0.018846,0.000000,0.0000
60.82,-0.035131,0.015931,0.008319,0.0000,0.018837,0.018846,0.000000,0.0000
66.29,-0.035131,0.015931,0.008319,0.0000,0.018837,0.018846,0.000000,0.0000
71.83,-0.035218,0.016184,0.008311,0.0000,0.037600,0.037674,0.000000,0.0000
77.29,-0.035252,0.016474,0.008307,0.0000,0.037600,0.037674,0.000000,0.0000
82.72,-0.035252,0.016474,0.008307,0.0000,0.037600,0.037674,0.000000,0.0000
88.08,-0.035351,0.016728,0.008295,0.0000,0.037600,0.037674,0.000000,0.0000
93.38,-0.035411,0.017040,0.008284,0.0000,0.056214,0.056465,0.000000,0.0000
98.75,-0.035411,0.017040,0.008284,0.0000,0.056214,0.056465,0.000000,0.0000
104.34,-0.035495,0.017374,0.008265,0.0000,0.056214,0.056465,0.000000,0.0000
109.66,-0.035581,0.017722,0.008244,0.0000,0.056214,0.056465,0.000000,0.0000
115.07,-0.035581,0.017722,0.008244,0.0000,0.074607,0.075200,0.000000,0.0000
