time_ms,x,y,z,yaw_deg
530.99,0.277201,-0.019308,0.160311,0.0000
536.39,0.285098,-0.019216,0.162582,0.0000
541.89,0.292933,-0.019008,0.164711,0.0000
547.29,0.292933,-0.019008,0.164711,0.0000
552.67,0.300762,-0.018989,0.166735,0.0000
558.09,0.308359,-0.018836,0.168697,0.0000
563.44,0.308359,-0.018836,0.168697,0.0000
568.79,0.316088,-0.018814,0.170482,0.0000
574.18,0.323607,-0.018684,0.172229,0.0000
579.65,0.323607,-0.018684,0.172229,0.0000
585.05,0.331140,-0.018585,0.173707,0.0000
590.42,0.338544,-0.018448,0.174827,0.0000
595.72,0.338544,-0.018448,0.174827,0.0000
601.26,0.345959,-0.018363,0.176037,0.0000
606.62,0.353277,-0.018246,0.177368,0.0000
611.97,0.353277,-0.018246,0.177368,0.0000
617.32,0.360566,-0.018128,0.178254,0.0000
623.15,0.367695,-0.018143,0.179016,0.0000
628.56,0.367695,-0.018143,0.179016,0.0000
633.86,0.374598,-0.017832,0.179517,0.0000
639.21,0.374598,-0.017832,0.179517,0.0000
644.61,0.381695,-0.017889,0.180015,0.0000
650.29,0.388445,-0.017752,0.180295,0.0000
655.67,0.388445,-0.017752,0.180295,0.0000
661.24,0.395301,-0.017777,0.180269,0.0000
666.64,0.401785,-0.017575,0.180216,0.0000
672.03,0.401785,-0.017575,0.180216,0.0000
677.35,0.408341,-0.017609,0.180051,0.0000
682.66,0.414629,-0.017581,0.179775,0.0000
688.00,0.414629,-0.017581,0.179775,0.0000
693.35,0.420884,-0.017588,0.179173,0.0000
698.73,0.427044,-0.017662,0.178467,0.0000
704.09,0.427044,-0.017662,0.178467,0.0000
709.42,0.432890,-0.017600,0.177731,0.0000
714.78,0.438598,-0.017674,0.176820,0.0000
720.13,0.438598,-0.017674,0.176820,0.0000
726.19,0.444213,-0.017722,0.175759,0.0000
731.51,0.449604,-0.017749,0.174568,0.0000
736.84,0.449604,-0.017749,0.174568,0.0000
742.20,0.454809,-0.017812,0.173295,0.0000
747.63,0.454809,-0.017812,0.173295,0.0000
752.98,0.459765,-0.017784,0.171865,0.0000
758.42,0.464625,-0.017985,0.170305,0.0000
763.78,0.464625,-0.017985,0.170305,0.0000
769.15,0.469158,-0.017992,0.168634,0.0000
774.55,0.473577,-0.017995,0.166861,0.0000
779.90,0.473577,-0.017995,0.166861,0.0000
785.28,0.477784,-0.018141,0.164975,0.0000
790.95,0.481869,-0.018314,0.163096,0.0000
796.28,0.481869,-0.018314,0.163096,0.0000
801.63,0.485712,-0.018154,0.160977,0.0000
807.03,0.489320,-0.018398,0.158862,0.0000
812.44,0.489320,-0.018398,0.158862,0.0000
817.78,0.492737,-0.018458,0.156711,0.0000
823.11,0.495869,-0.018525,0.154473,0.0000
828.73,0.495869,-0.018525,0.154473,0.0000
834.06,0.499260,-0.019023,0.151827,0.0000
839.40,0.499260,-0.019023,0.151827,0.0000
844.74,0.502100,-0.019439,0.149452,0.0000
850.20,0.504638,-0.019353,0.147062,0.0000
855.55,0.504638,-0.019353,0.147062,0.0000
860.88,0.506919,-0.019492,0.144693,0.0000
866.27,0.509034,-0.019698,0.142068,0.0000
871.60,0.509034,-0.019698,0.142068,0.0000
876.96,0.511011,-0.019910,0.139440,0.0000
882.32,0.512776,-0.020057,0.136957,0.0000
887.72,0.512776,-0.020057,0.136957,0.0000
893.07,0.514246,-0.020237,0.134287,0.0000
898.40,0.515393,-0.020342,0.131572,0.0000
903.72,0.515393,-0.020342,0.131572,0.0000
909.42,0.516228,-0.020466,0.129120,0.0000
914.83,0.516955,-0.020763,0.126400,0.0000
920.23,0.516955,-0.020763,0.126400,0.0000
925.64,0.517500,-0.020932,0.123605,0.0000
930.65,0.517500,-0.020932,0.123605,0.0000
936.27,0.517863,-0.021084,0.120921,0.0000
941.93,0.517843,-0.021257,0.118392,0.0000
947.36,0.517843,-0.021257,0.118392,0.0000
952.74,0.517682,-0.021392,0.115663,0.0000
958.11,0.517231,-0.021600,0.112910,0.0000
963.49,0.517231,-0.021600,0.112910,0.0000
968.88,0.516637,-0.021901,0.110200,0.0000
974.32,0.515787,-0.022094,0.107593,0.0000
979.67,0.515787,-0.022094,0.107593,0.0000
985.05,0.514542,-0.022088,0.105042,0.0000
990.58,0.513243,-0.022391,0.102350,0.0000
995.92,0.513243,-0.022391,0.102350,0.0000
1001.30,0.511667,-0.022648,0.099731,0.0000
1006.64,0.510007,-0.022741,0.097214,0.0000
1012.04,0.510007,-0.022741,0.097214,0.0000
1017.40,0.508107,-0.022987,0.094676,0.0000
1022.73,0.508107,-0.022987,0.094676,0.0000
1028.07,0.506067,-0.022993,0.092181,0.0000
1033.84,0.506067,-0.022993,0.092181,0.0000
1039.35,0.503920,-0.023195,0.089461,0.0000
1044.67,0.501796,-0.023046,0.086843,0.0000
1050.01,0.499600,-0.023155,0.084178,0.0000
1055.38,0.499600,-0.023155,0.084178,0.0000
1060.94,0.497121,-0.022744,0.081469,0.0000
1066.31,0.494568,-0.022519,0.078795,0.0000
1071.64,0.494568,-0.022519,0.078795,0.0000
1077.25,0.492032,-0.022354,0.075853,0.0000
1082.75,0.489512,-0.022152,0.072954,0.0000
1088.10,0.489512,-0.022152,0.072954,0.0000
1093.49,0.486904,-0.022003,0.069936,0.0000
1098.78,0.484217,-0.021830,0.066915,0.0000
1104.10,0.484217,-0.021830,0.066915,0.0000
1109.78,0.481529,-0.021624,0.063798,0.0000
1115.13,0.478617,-0.021230,0.060616,0.0000
1120.51,0.478617,-0.021230,0.060616,0.0000
1125.79,0.475516,-0.020652,0.057439,0.0000
1131.45,0.472813,-0.020125,0.054213,0.0000
1136.99,0.472813,-0.020125,0.054213,0.0000
1142.31,0.470094,-0.019751,0.050685,0.0000
1147.63,0.470094,-0.019751,0.050685,0.0000
1153.09,0.467379,-0.019292,0.047246,0.0000
1158.60,0.464425,-0.018543,0.043817,0.0000
1163.97,0.464425,-0.018543,0.043817,0.0000
1169.39,0.461568,-0.017656,0.040375,0.0000
1174.75,0.458967,-0.017074,0.036863,0.0000
1180.06,0.458967,-0.017074,0.036863,0.0000
1185.78,0.456395,-0.016082,0.033243,0.0000
1191.12,0.454018,-0.015042,0.029617,0.0000
1196.46,0.454018,-0.015042,0.029617,0.0000
1201.78,0.451498,-0.014042,0.025865,0.0000
1207.11,0.449225,-0.012811,0.022164,0.0000
1212.44,0.449225,-0.012811,0.022164,0.0000
1217.92,0.446807,-0.011290,0.018549,0.0000
1223.32,0.444879,-0.010063,0.014735,0.0000
1228.66,0.444879,-0.010063,0.014735,0.0000
1233.98,0.442610,-0.008139,0.011133,0.0000
1239.90,0.440730,-0.006667,0.007355,0.0000
1245.21,0.440730,-0.006667,0.007355,0.0000
1250.53,0.438851,-0.005012,0.003595,0.0000
1255.85,0.438851,-0.005012,0.003595,0.0000
1261.54,0.437293,-0.003181,-0.000222,0.0000
1266.85,0.435968,-0.001309,-0.004096,0.0000
1272.19,0.435968,-0.001309,-0.004096,0.0000
1277.63,0.434490,0.000630,-0.007872,0.0000
1282.96,0.433327,0.002683,-0.011768,0.0000
1288.31,0.433327,0.002683,-0.011768,0.0000
1294.03,0.432267,0.004682,-0.015637,0.0000
1299.49,0.431633,0.006949,-0.019624,0.0000
1304.78,0.431633,0.006949,-0.019624,0.0000
1310.12,0.430943,0.009224,-0.023403,0.0000
1315.50,0.430423,0.011580,-0.027282,0.0000
1320.84,0.430423,0.011580,-0.027282,0.0000
1326.39,0.429951,0.014202,-0.031092,0.0000
1331.66,0.429827,0.016688,-0.034945,0.0000
1337.01,0.429827,0.016688,-0.034945,0.0000
1342.78,0.429873,0.019243,-0.038768,0.0000
1348.41,0.429974,0.021961,-0.042406,0.0000
1353.84,0.429974,0.021961,-0.042406,0.0000
1359.18,0.430487,0.024709,-0.046158,0.0000
1364.80,0.430809,0.027593,-0.049891,0.0000
1370.27,0.430809,0.027593,-0.049891,0.0000
1375.64,0.431271,0.030606,-0.053597,0.0000
1381.06,0.431271,0.030606,-0.053597,0.0000
1386.49,0.432103,0.033539,-0.057367,0.0000
1392.08,0.432990,0.036632,-0.060978,0.0000
1397.47,0.432990,0.036632,-0.060978,0.0000
1402.79,0.434032,0.039832,-0.064420,0.0000
1408.25,0.435262,0.042914,-0.067868,0.0000
1413.57,0.435262,0.042914,-0.067868,0.0000
1418.89,0.436763,0.046011,-0.071380,0.0000
1424.33,0.438377,0.049262,-0.074717,0.0000
1429.65,0.438377,0.049262,-0.074717,0.0000
1434.97,0.440062,0.052547,-0.078162,0.0000
1440.31,0.441810,0.055892,-0.081355,0.0000
1445.66,0.441810,0.055892,-0.081355,0.0000
1451.10,0.443700,0.059258,-0.084609,0.0000
1456.51,0.445601,0.062680,-0.087667,0.0000
1462.00,0.445601,0.062680,-0.087667,0.0000
1467.32,0.447814,0.066030,-0.090817,0.0000
1472.70,0.447814,0.066030,-0.090817,0.0000
1478.04,0.450133,0.069559,-0.093819,0.0000
1483.50,0.452473,0.073008,-0.096805,0.0000
1488.78,0.452473,0.073008,-0.096805,0.0000
1494.14,0.454860,0.076559,-0.099679,0.0000
1499.49,0.457283,0.079985,-0.102426,0.0000
1504.84,0.457283,0.079985,-0.102426,0.0000
1510.16,0.459804,0.083358,-0.104966,0.0000
1515.56,0.462337,0.086599,-0.107433,0.0000
1520.89,0.462337,0.086599,-0.107433,0.0000
1526.88,0.464742,0.089892,-0.109596,0.0000
1532.28,0.467028,0.093207,-0.111692,0.0000
1537.59,0.467028,0.093207,-0.111692,0.0000
1542.99,0.469390,0.096385,-0.113431,0.0000
1548.44,0.471899,0.099554,-0.115245,0.0000
1553.72,0.471899,0.099554,-0.115245,0.0000
1559.08,0.474280,0.102690,-0.116704,0.0000
1564.49,0.476719,0.105781,-0.118053,0.0000
1569.90,0.476719,0.105781,-0.118053,0.0000
1575.23,0.479156,0.108805,-0.119089,0.0000
1580.58,0.479156,0.108805,-0.119089,0.0000
1585.91,0.481372,0.111865,-0.119957,0.0000
1591.25,0.483450,0.114773,-0.120677,0.0000
1596.57,0.483450,0.114773,-0.120677,0.0000
1601.93,0.485754,0.117462,-0.121327,0.0000
1607.26,0.485754,0.117462,-0.121327,0.0000
1612.62,0.487620,0.120235,-0.121575,0.0000
1617.91,0.489679,0.122754,-0.121867,0.0000
1623.29,0.491419,0.125282,-0.121845,0.0000
1629.29,0.491419,0.125282,-0.121845,0.0000
1634.65,0.492988,0.127652,-0.121702,0.0000
1639.97,0.494404,0.129861,-0.121515,0.0000
1645.34,0.494404,0.129861,-0.121515,0.0000
1650.66,0.495655,0.131992,-0.121082,0.0000
1655.98,0.495655,0.131992,-0.121082,0.0000
1661.32,0.496647,0.133990,-0.120630,0.0000
1666.73,0.497568,0.135763,-0.119968,0.0000
1672.04,0.497568,0.135763,-0.119968,0.0000
1677.35,0.498278,0.137500,-0.119371,0.0000
1682.67,0.498781,0.139012,-0.118520,0.0000
1687.99,0.498781,0.139012,-0.118520,0.0000
1693.39,0.499266,0.140504,-0.117668,0.0000
1698.66,0.499203,0.141902,-0.116611,0.0000
1703.98,0.499203,0.141902,-0.116611,0.0000
1709.31,0.499288,0.143081,-0.115629,0.0000
1714.69,0.498965,0.144141,-0.114489,0.0000
1720.00,0.498965,0.144141,-0.114489,0.0000
1725.36,0.498491,0.145111,-0.113375,0.0000
1731.23,0.497652,0.145959,-0.111985,0.0000
1736.54,0.497652,0.145959,-0.111985,0.0000
1741.84,0.496766,0.146630,-0.110776,0.0000
1747.22,0.496766,0.146630,-0.110776,0.0000
1752.54,0.495714,0.147246,-0.109439,0.0000
1757.86,0.494329,0.147776,-0.108025,0.0000
1763.19,0.494329,0.147776,-0.108025,0.0000
1768.52,0.492686,0.148090,-0.106633,0.0000
1774.01,0.491006,0.148252,-0.105179,0.0000
1779.35,0.491006,0.148252,-0.105179,0.0000
1784.72,0.489032,0.148258,-0.103790,0.0000
1790.05,0.487035,0.148230,-0.102315,0.0000
1795.39,0.487035,0.148230,-0.102315,0.0000
1800.88,0.484632,0.148154,-0.100737,0.0000
1806.26,0.482049,0.147898,-0.099214,0.0000
1811.72,0.482049,0.147898,-0.099214,0.0000
1817.10,0.479070,0.147461,-0.097639,0.0000
1822.42,0.479070,0.147461,-0.097639,0.0000
1827.72,0.476287,0.147036,-0.096104,0.0000
1833.15,0.473125,0.146434,-0.094427,0.0000
1838.47,0.473125,0.146434,-0.094427,0.0000
1843.78,0.469788,0.145718,-0.092859,0.0000
1849.19,0.466381,0.144985,-0.091302,0.0000
1854.62,0.466381,0.144985,-0.091302,0.0000
1859.90,0.462730,0.144177,-0.089676,0.0000
1865.22,0.458615,0.143366,-0.087854,0.0000
1870.56,0.458615,0.143366,-0.087854,0.0000
1875.84,0.454726,0.142345,-0.086200,0.0000
1881.17,0.454726,0.142345,-0.086200,0.0000
1886.49,0.450587,0.141245,-0.084602,0.0000
1891.78,0.450587,0.141245,-0.084602,0.0000
1897.11,0.446292,0.140027,-0.082934,0.0000
1902.55,0.441874,0.138780,-0.081285,0.0000
1907.93,0.437201,0.137485,-0.079599,0.0000
1913.25,0.437201,0.137485,-0.079599,0.0000
1918.56,0.432416,0.136130,-0.077895,0.0000
1923.84,0.427493,0.134813,-0.076111,0.0000
1929.14,0.427493,0.134813,-0.076111,0.0000
1934.69,0.422460,0.133388,-0.074340,0.0000
1940.06,0.417443,0.131846,-0.072637,0.0000
1945.38,0.417443,0.131846,-0.072637,0.0000
1950.66,0.412289,0.130244,-0.070839,0.0000
1955.98,0.412289,0.130244,-0.070839,0.0000
1961.29,0.406981,0.128606,-0.069018,0.0000
1966.64,0.401515,0.127018,-0.067227,0.0000
1972.01,0.401515,0.127018,-0.067227,0.0000
1977.38,0.395906,0.125470,-0.065317,0.0000
1982.66,0.390294,0.123797,-0.063425,0.0000
1988.07,0.390294,0.123797,-0.063425,0.0000
1993.42,0.384874,0.122179,-0.061594,0.0000
1998.72,0.384874,0.122179,-0.061594,0.0000
2004.06,0.379397,0.120649,-0.059489,0.0000
2009.37,0.373840,0.119268,-0.057318,0.0000
2014.72,0.368301,0.117977,-0.055124,0.0000
2020.04,0.368301,0.117977,-0.055124,0.0000
2025.38,0.362720,0.116887,-0.052644,0.0000
2030.74,0.362720,0.116887,-0.052644,0.0000
2035.78,0.357269,0.115515,-0.050253,0.0000
2041.10,0.351772,0.114392,-0.047487,0.0000
2046.42,0.351772,0.114392,-0.047487,0.0000
2051.72,0.346302,0.113430,-0.044767,0.0000
2057.72,0.340875,0.112555,-0.041911,0.0000
2063.05,0.340875,0.112555,-0.041911,0.0000
2068.40,0.335516,0.111637,-0.038840,0.0000
2073.75,0.330225,0.110857,-0.035766,0.0000
2079.06,0.330225,0.110857,-0.035766,0.0000
2084.36,0.325011,0.110342,-0.032475,0.0000
2089.97,0.319960,0.109792,-0.029125,0.0000
2095.52,0.319960,0.109792,-0.029125,0.0000
2100.86,0.315058,0.109445,-0.025744,0.0000
2106.23,0.315058,0.109445,-0.025744,0.0000
2111.79,0.310154,0.109359,-0.022220,0.0000
2117.15,0.305477,0.109296,-0.018508,0.0000
2122.51,0.305477,0.109296,-0.018508,0.0000
2127.84,0.300974,0.109459,-0.014859,0.0000
2133.22,0.296671,0.109869,-0.011201,0.0000
2138.67,0.296671,0.109869,-0.011201,0.0000
2144.32,0.292274,0.110559,-0.007348,0.0000
2149.66,0.288378,0.111311,-0.003588,0.0000
2154.99,0.288378,0.111311,-0.003588,0.0000
2160.01,0.284499,0.112324,0.000244,0.0000
2165.40,0.280929,0.113448,0.004150,0.0000
2170.72,0.280929,0.113448,0.004150,0.0000
2176.14,0.277453,0.114791,0.008113,0.0000
2181.75,0.274156,0.116264,0.011934,0.0000
2187.08,0.274156,0.116264,0.011934,0.0000
2192.40,0.271096,0.117979,0.015723,0.0000
2197.79,0.271096,0.117979,0.015723,0.0000
2203.39,0.268232,0.120000,0.019468,0.0000
2208.72,0.265607,0.122076,0.023314,0.0000
2214.12,0.265607,0.122076,0.023314,0.0000
2219.52,0.263127,0.124381,0.027121,0.0000
2225.04,0.260816,0.126928,0.030860,0.0000
2230.37,0.260816,0.126928,0.030860,0.0000
2235.78,0.258723,0.129484,0.034478,0.0000
2241.16,0.256946,0.132373,0.038256,0.0000
2246.49,0.256946,0.132373,0.038256,0.0000
2251.78,0.255331,0.135335,0.041843,0.0000
2257.37,0.253860,0.138506,0.045487,0.0000
2263.22,0.253860,0.138506,0.045487,0.0000
2268.55,0.252628,0.141697,0.049030,0.0000
2273.99,0.251662,0.145296,0.052670,0.0000
2279.38,0.251662,0.145296,0.052670,0.0000
2284.66,0.250798,0.148953,0.056196,0.0000
2289.99,0.250122,0.152725,0.059573,0.0000
2295.31,0.250122,0.152725,0.059573,0.0000
2300.67,0.249742,0.156549,0.062996,0.0000
2305.99,0.249742,0.156549,0.062996,0.0000
2311.32,0.249448,0.160684,0.066438,0.0000
2316.83,0.249364,0.164965,0.069800,0.0000
2322.18,0.249364,0.164965,0.069800,0.0000
2327.59,0.249497,0.169234,0.073083,0.0000
2332.92,0.249816,0.173671,0.076240,0.0000
2338.28,0.249816,0.173671,0.076240,0.0000
2343.67,0.250297,0.178173,0.079452,0.0000
2349.04,0.250960,0.182894,0.082669,0.0000
2354.37,0.250960,0.182894,0.082669,0.0000
2359.72,0.251767,0.187702,0.085756,0.0000
2365.29,0.252751,0.192464,0.088850,0.0000
2370.64,0.252751,0.192464,0.088850,0.0000
2375.97,0.253946,0.197400,0.091897,0.0000
2381.42,0.255171,0.202390,0.094949,0.0000
2386.78,0.255171,0.202390,0.094949,0.0000
2392.16,0.256659,0.207515,0.097998,0.0000
2397.60,0.256659,0.207515,0.097998,0.0000
2402.92,0.258218,0.212709,0.100984,0.0000
2408.57,0.259881,0.217870,0.104005,0.0000
2413.90,0.259881,0.217870,0.104005,0.0000
2419.30,0.261813,0.223091,0.106910,0.0000
2424.69,0.263848,0.228353,0.109811,0.0000
2430.13,0.263848,0.228353,0.109811,0.0000
2435.49,0.265944,0.233693,0.112759,0.0000
2440.88,0.268109,0.239039,0.115594,0.0000
2446.24,0.268109,0.239039,0.115594,0.0000
2451.57,0.270394,0.244435,0.118430,0.0000
2456.91,0.272757,0.249700,0.121216,0.0000
2462.24,0.272757,0.249700,0.121216,0.0000
2468.11,0.275163,0.254909,0.124008,0.0000
2473.49,0.277593,0.260108,0.126656,0.0000
2478.78,0.277593,0.260108,0.126656,0.0000
2484.12,0.279929,0.265232,0.129144,0.0000
2489.44,0.279929,0.265232,0.129144,0.0000
2494.79,0.282226,0.270241,0.131595,0.0000
2500.23,0.284513,0.275139,0.133833,0.0000
2505.59,0.284513,0.275139,0.133833,0.0000
2510.93,0.286828,0.280124,0.135990,0.0000
2516.28,0.289112,0.284896,0.138017,0.0000
2521.62,0.289112,0.284896,0.138017,0.0000
2527.01,0.291360,0.289598,0.139825,0.0000
2532.38,0.293642,0.294325,0.141464,0.0000
2537.74,0.293642,0.294325,0.141464,0.0000
2543.10,0.295843,0.299073,0.143049,0.0000
2548.48,0.298036,0.303731,0.144369,0.0000
2553.79,0.298036,0.303731,0.144369,0.0000
2559.11,0.300241,0.308133,0.145627,0.0000
2564.51,0.302415,0.312535,0.146632,0.0000
2570.20,0.302415,0.312535,0.146632,0.0000
2575.54,0.304535,0.316813,0.147527,0.0000
2580.97,0.304535,0.316813,0.147527,0.0000
2586.69,0.306606,0.320936,0.148323,0.0000
2592.13,0.308639,0.325054,0.148833,0.0000
2597.67,0.308639,0.325054,0.148833,0.0000
2603.06,0.310499,0.328855,0.149260,0.0000
2608.50,0.312373,0.332667,0.149502,0.0000
2613.93,0.312373,0.332667,0.149502,0.0000
2619.29,0.314037,0.336206,0.149554,0.0000
2624.63,0.315567,0.339568,0.149463,0.0000
2629.99,0.315567,0.339568,0.149463,0.0000
2635.65,0.316937,0.342869,0.149207,0.0000
2641.08,0.318166,0.345959,0.148775,0.0000
2646.48,0.318166,0.345959,0.148775,0.0000
2652.19,0.319256,0.348884,0.148216,0.0000
2657.60,0.320261,0.351655,0.147499,0.0000
2662.90,0.320261,0.351655,0.147499,0.0000
2668.24,0.321097,0.354248,0.146627,0.0000
2673.56,0.321797,0.356506,0.145677,0.0000
2679.02,0.321797,0.356506,0.145677,0.0000
2684.36,0.322310,0.358828,0.144478,0.0000
2689.85,0.322750,0.360909,0.143285,0.0000
2695.27,0.322750,0.360909,0.143285,0.0000
2700.61,0.322913,0.362767,0.141844,0.0000
2705.90,0.322913,0.362767,0.141844,0.0000
2711.24,0.322954,0.364389,0.140341,0.0000
2716.73,0.322892,0.365952,0.138723,0.0000
2722.21,0.322892,0.365952,0.138723,0.0000
2727.62,0.322508,0.367186,0.136963,0.0000
2733.53,0.321945,0.368161,0.135177,0.0000
2738.85,0.321945,0.368161,0.135177,0.0000
2744.18,0.321377,0.368979,0.133229,0.0000
2749.51,0.320568,0.369616,0.131338,0.0000
2754.91,0.320568,0.369616,0.131338,0.0000
2760.49,0.319679,0.370012,0.129295,0.0000
2765.78,0.318527,0.370250,0.127213,0.0000
2771.17,0.318527,0.370250,0.127213,0.0000
2776.51,0.317148,0.370122,0.124972,0.0000
2781.84,0.315681,0.369886,0.122719,0.0000
2787.16,0.315681,0.369886,0.122719,0.0000
2792.50,0.314030,0.369510,0.120513,0.0000
2797.82,0.312189,0.368766,0.118153,0.0000
2803.14,0.312189,0.368766,0.118153,0.0000
2808.58,0.310125,0.367760,0.115760,0.0000
2813.95,0.310125,0.367760,0.115760,0.0000
2819.35,0.307935,0.366726,0.113371,0.0000
2824.67,0.305552,0.365432,0.110993,0.0000
2830.00,0.305552,0.365432,0.110993,0.0000
2835.36,0.303047,0.363844,0.108651,0.0000
2840.67,0.300365,0.362163,0.106232,0.0000
2845.99,0.300365,0.362163,0.106232,0.0000
2851.55,0.297483,0.360193,0.103838,0.0000
2857.58,0.294469,0.357986,0.101427,0.0000
2862.90,0.294469,0.357986,0.101427,0.0000
2868.26,0.291266,0.355716,0.099098,0.0000
2873.74,0.288007,0.353196,0.096739,0.0000
2879.06,0.288007,0.353196,0.096739,0.0000
2884.47,0.284577,0.350380,0.094396,0.0000
2889.84,0.281061,0.347596,0.092119,0.0000
2895.18,0.281061,0.347596,0.092119,0.0000
2900.52,0.277375,0.344548,0.089938,0.0000
2905.84,0.277375,0.344548,0.089938,0.0000
2911.16,0.273601,0.341248,0.087705,0.0000
2916.61,0.269638,0.337824,0.085564,0.0000
2921.93,0.269638,0.337824,0.085564,0.0000
2927.24,0.265585,0.334288,0.083489,0.0000
2932.55,0.261429,0.330559,0.081403,0.0000
2937.84,0.261429,0.330559,0.081403,0.0000
2943.23,0.257221,0.326728,0.079465,0.0000
2948.55,0.253033,0.322785,0.077492,0.0000
2953.83,0.253033,0.322785,0.077492,0.0000
2959.64,0.248721,0.318902,0.075553,0.0000
