timestamp,x,y,z,yaw
7736.8421052631575,-0.18187388402863908,-0.09704049526974177,0.5,0.0
7894.736842105263,-0.23046888724719564,-0.06173415878290303,0.5,0.0
8052.631578947368,-0.2790638904657522,-0.026427822296064274,0.5,0.0
8210.526315789473,-0.3276588936843089,0.008878514190774539,0.5,0.0
8368.421052631578,-0.3762538969028656,0.04418485067761335,0.5,0.0
8526.315789473683,-0.4248489001214221,0.07949118716445211,0.5,0.0
8684.21052631579,-0.4734439033399787,0.11479752365129084,0.5,0.0
8842.105263157895,-0.5220389065585354,0.15010386013812968,0.5,0.0
9000.0,-0.570633909777092,0.1854101966249685,0.5,0.0
9157.894736842105,-0.5105671824321351,0.1854101966249685,0.5,0.0
9315.78947368421,-0.4505004550871779,0.1854101966249685,0.5,0.0
9473.684210526315,-0.39043372774222085,0.1854101966249685,0.5,0.0
9631.578947368422,-0.33036700039726385,0.18541019662496847,0.5,0.0
9789.473684210527,-0.27030027305230686,0.1854101966249685,0.5,0.0
9947.368421052632,-0.21023354570734973,0.18541019662496847,0.5,0.0
10105.263157894737,-0.15016681836239265,0.18541019662496847,0.5,0.0
10263.157894736842,-0.09010009101743563,0.18541019662496847,0.5,0.0
10421.052631578947,-0.030033363672478608,0.1854101966249685,0.5,0.0
10578.947368421052,0.03003336367247844,0.18541019662496844,0.5,0.0
10736.842105263158,0.09010009101743563,0.18541019662496847,0.5,0.0
10894.736842105263,0.15016681836239262,0.18541019662496847,0.5,0.0
11052.631578947368,0.21023354570734962,0.18541019662496844,0.5,0.0
11210.526315789473,0.27030027305230675,0.18541019662496847,0.5,0.0
11368.421052631578,0.33036700039726385,0.18541019662496847,0.5,0.0
11526.315789473683,0.39043372774222085,0.18541019662496844,0.5,0.0
11684.21052631579,0.45050045508717784,0.18541019662496847,0.5,0.0
11842.105263157895,0.510567182432135,0.18541019662496844,0.5,0.0
12000.0,0.570633909777092,0.18541019662496844,0.5,0.0
12157.894736842105,0.5220389065585355,0.15010386013812968,0.5,0.0
12315.78947368421,0.47344390333997877,0.11479752365129087,0.5,0.0
12473.684210526315,0.4248489001214222,0.07949118716445208,0.5,0.0
12631.57894736842,0.3762538969028656,0.044184850677613324,0.5,0.0
12789.473684210527,0.327658893684309,0.008878514190774539,0.5,0.0
12947.368421052632,0.2790638904657523,-0.026427822296064246,0.5,0.0
13105.263157894737,0.2304688872471957,-0.06173415878290303,0.5,0.0
13263.157894736842,0.1818738840286391,-0.0970404952697418,0.5,0.0
13421.052631578947,0.1332788808100825,-0.13234683175658057,0.5,0.0
13578.947368421052,0.08468387759152585,-0.16765316824341936,0.5,0.0
13736.842105263158,0.03608887437296915,-0.2029595047302582,0.5,0.0
13894.736842105263,-0.012506128845587411,-0.23826584121709693,0.5,0.0
14052.631578947368,-0.061101132064144,-0.27357217770393566,0.5,0.0
14210.526315789473,-0.10969613528270064,-0.3088785141907745,0.5,0.0
14368.421052631578,-0.15829113850125737,-0.3441848506776133,0.5,0.0
14526.315789473683,-0.2068861417198139,-0.37949118716445207,0.5,0.0
14684.21052631579,-0.2554811449383705,-0.4147975236512908,0.5,0.0
14842.105263157895,-0.3040761481569272,-0.4501038601381296,0.5,0.0
15000.0,-0.3526711513754838,-0.4854101966249684,0.5,0.0
