time_wall,time_ms,state_x,state_y,state_z,roll,pitch,yaw,u1_16,u2_16,u3_16,u4_16,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw_deg,mocap_time_ms,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_mode
2026-03-06T19:14:14.852475+00:00,1772824454852.472,0.383301,-0.571289,0.313721,-0.211426,-0.437256,6.933594,20074,19758,20754,18670,0.450000,-0.550000,0.300000,0.000000,1772824454849.591,0.380470,-0.572265,0.313714,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.862997+00:00,1772824454862.997,0.383545,-0.571289,0.313721,-0.202026,-0.411621,6.937500,19844,19927,20521,18957,0.450000,-0.550000,0.300000,0.000000,1772824454858.095,0.380494,-0.572188,0.313675,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.873439+00:00,1772824454873.438,0.383301,-0.571289,0.313721,-0.187744,-0.400635,6.945312,19980,19750,20688,18817,0.450000,-0.550000,0.300000,0.000000,1772824454866.704,0.380507,-0.572043,0.313610,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.883382+00:00,1772824454883.381,0.383301,-0.570801,0.313721,-0.177124,-0.382568,6.960938,20130,19705,20792,18592,0.450000,-0.550000,0.300000,0.000000,1772824454875.204,0.380492,-0.571944,0.313586,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.893465+00:00,1772824454893.465,0.383301,-0.570801,0.313721,-0.154541,-0.363770,6.980469,20105,19632,20720,18739,0.450000,-0.550000,0.300000,0.000000,1772824454892.410,0.380492,-0.571709,0.313515,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.902566+00:00,1772824454902.566,0.383301,-0.570801,0.313721,-0.141846,-0.351562,6.992188,20064,19689,20751,18671,0.450000,-0.550000,0.300000,0.000000,1772824454901.087,0.380467,-0.571652,0.313504,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.912963+00:00,1772824454912.962,0.383545,-0.570801,0.313721,-0.119446,-0.336182,7.011719,20093,19704,20745,18595,0.450000,-0.550000,0.300000,0.000000,1772824454909.638,0.380459,-0.571369,0.313460,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.922707+00:00,1772824454922.706,0.383545,-0.570312,0.313721,-0.101257,-0.332275,7.019531,20013,19737,20607,18762,0.450000,-0.550000,0.300000,0.000000,1772824454918.140,0.380459,-0.571369,0.313460,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.933150+00:00,1772824454933.149,0.383301,-0.570312,0.313477,-0.083130,-0.319092,7.031250,19778,19904,20424,18989,1.050000,-0.550000,0.300000,0.000000,1772824454926.924,0.380439,-0.571133,0.313415,0.000000,0.000000,0.000000,1.000000,position_only
2026-03-06T19:14:14.943486+00:00,1772824454943.486,0.383301,-0.570312,0.313477,-0.083557,-0.334229,7.035156,19195,20493,21059,18327,1.050000,-0.550000,0.300000,0.000000,1772824454935.476,0.380435,-0.571044,0.313376,0.000000,0.000000,0.000000,1.000000,position_only
