time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
3.41,-0.065744,0.002891,0.006406,0.0000,0.000000,0.000000,0.000000,0.0000
8.81,-0.065744,0.002891,0.006406,0.0000,0.000000,0.000000,0.000000,0.0000
14.14,-0.066002,0.003072,0.006483,0.0000,0.000000,0.000000,0.000000,0.0000
19.52,-0.066002,0.003072,0.006483,0.0000,-0.352671,-0.485410,0.000000,0.0000
24.88,-0.066263,0.003225,0.006553,0.0000,-0.352671,-0.485410,0.000000,0.0000
30.44,-0.066487,0.003385,0.006614,0.0000,-0.352671,-0.485410,0.000000,0.0000
35.79,-0.066487,0.003385,0.006614,0.0000,-0.352671,-0.485410,0.000000,0.0000
41.12,-0.066746,0.003579,0.006680,0.0000,-0.352671,-0.485410,0.000000,0.0000
46.44,-0.067021,0.003823,0.006748,0.0000,-0.352671,-0.485410,0.000000,0.0000
51.77,-0.067021,0.003823,0.006748,0.0000,-0.352671,-0.485410,0.000000,0.0000
57.12,-0.067396,0.003993,0.006801,0.0000,-0.352671,-0.485410,0.000000,0.0000
62.67,-0.067707,0.004138,0.006864,0.0000,-0.352671,-0.485410,0.000000,0.0000
67.98,-0.067707,0.004138,0.006864,0.0000,-0.352671,-0.485410,0.000000,0.0000
73.32,-0.067996,0.004299,0.006938,0.0000,-0.352671,-0.485410,0.000000,0.0000
78.71,-0.068293,0.004418,0.006976,0.0000,-0.352671,-0.485410,0.000000,0.0000
84.70,-0.068293,0.004418,0.006976,0.0000,-0.352671,-0.485410,0.000000,0.0000
90.21,-0.068650,0.004500,0.007018,0.0000,-0.352671,-0.485410,0.000000,0.0000
95.56,-0.069001,0.004597,0.007074,0.0000,-0.352671,-0.485410,0.000000,0.0000
100.93,-0.069001,0.004597,0.007074,0.0000,-0.352671,-0.485410,0.000000,0.0000
106.27,-0.069346,0.004631,0.007070,0.0000,-0.352671,-0.485410,0.000000,0.0000
112.10,-0.069829,0.004653,0.007120,0.0000,-0.352671,-0.485410,0.000000,0.0000
117.45,-0.069829,0.004653,0.007120,0.0000,-0.352671,-0.485410,0.000000,0.0000
122.79,-0.070353,0.004653,0.007175,0.0000,-0.352671,-0.485410,0.000000,0.0000
128.33,-0.070836,0.004570,0.007218,0.0000,-0.352671,-0.485410,0.000000,0.0000
133.75,-0.070836,0.004570,0.007218,0.0000,-0.352671,-0.485410,0.000000,0.0000
139.04,-0.071409,0.004475,0.007249,0.0000,-0.352671,-0.485410,0.000000,0.0000
144.42,-0.071409,0.004475,0.007249,0.0000,-0.352671,-0.485410,0.000000,0.0000
149.77,-0.072051,0.004338,0.007246,0.0000,-0.352671,-0.485410,0.000000,0.0000
155.10,-0.072780,0.004158,0.007251,0.0000,-0.352671,-0.485410,0.000000,0.0000
160.43,-0.072780,0.004158,0.007251,0.0000,-0.352671,-0.485410,0.000000,0.0000
166.04,-0.073428,0.003994,0.007231,0.0000,-0.352671,-0.485410,0.000000,0.0000
171.45,-0.074180,0.003760,0.007276,0.0000,-0.352671,-0.485410,0.000000,0.0000
176.77,-0.074180,0.003760,0.007276,0.0000,-0.352671,-0.485410,0.000000,0.0000
182.43,-0.074957,0.003480,0.007257,0.0000,-0.352671,-0.485410,0.000000,0.0000
187.85,-0.075853,0.003101,0.007216,0.0000,-0.352671,-0.485410,0.000000,0.0000
193.16,-0.075853,0.003101,0.007216,0.0000,-0.352671,-0.485410,0.000000,0.0000
198.48,-0.076686,0.002710,0.007165,0.0000,-0.352671,-0.485410,0.000000,0.0000
203.86,-0.077642,0.002311,0.007123,0.0000,-0.352671,-0.485410,0.000000,0.0000
209.20,-0.077642,0.002311,0.007123,0.0000,-0.352671,-0.485410,0.000000,0.0000
214.93,-0.078717,0.001877,0.007050,0.0000,-0.352671,-0.485410,0.000000,0.0000
220.33,-0.079751,0.001346,0.006949,0.0000,-0.352671,-0.485410,0.000000,0.0000
225.77,-0.079751,0.001346,0.006949,0.0000,-0.352671,-0.485410,0.000000,0.0000
231.04,-0.080943,0.000715,0.006814,0.0000,-0.352671,-0.485410,0.000000,0.0000
236.37,-0.080943,0.000715,0.006814,0.0000,-0.352671,-0.485410,0.000000,0.0000
241.70,-0.082190,0.000109,0.006737,0.0000,-0.352671,-0.485410,0.000000,0.0000
247.24,-0.083466,-0.000603,0.006643,0.0000,-0.352671,-0.485410,0.000000,0.0000
252.58,-0.083466,-0.000603,0.006643,0.0000,-0.352671,-0.485410,0.000000,0.0000
257.90,-0.084905,-0.001429,0.006440,0.0000,-0.352671,-0.485410,0.000000,0.0000
263.26,-0.086339,-0.002272,0.006319,0.0000,-0.352671,-0.485410,0.000000,0.0000
269.11,-0.086339,-0.002272,0.006319,0.0000,-0.352671,-0.485410,0.000000,0.0000
274.53,-0.087883,-0.003181,0.006188,0.0000,-0.352671,-0.485410,0.000000,0.0000
279.95,-0.089573,-0.004252,0.005990,0.0000,-0.352671,-0.485410,0.000000,0.0000
285.32,-0.089573,-0.004252,0.005990,0.0000,-0.352671,-0.485410,0.000000,0.0000
290.80,-0.091342,-0.005288,0.005870,0.0000,-0.352671,-0.485410,0.000000,0.0000
